ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	SelectionIgnore
c0fd6de9-b71e-4948-8525-2e7bd80f7bc2	0	4/21/2020 11:48	user	Start message calls skill.	Who's the message going to?	NOTSURE	notsure_other	Start message calls skill.	[]		Teams	Speech	2	1.13		
c1010b42-f4dd-4770-a242-b83c453aacb0	0	4/22/2020 23:02	user	Join my Team meeting.	Joining your 5:30 PM. 	CALENDAR	connect_to_meeting	Join my <title>Team</title> meeting.	[]		Teams	Speech	1	1.13		
c10e86bc-ec28-442e-ba7d-8dc8c7dc69f1	0	4/26/2020 9:00	user	Shady levent.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Shady levent.	[]		Teams	Speech	1	1.13		
c112d4ac-9284-47ed-b454-f2cf51709980	0	4/2/2020 22:30	user	Send a message to Michael Wascher I just got a delivery notification at it looks great.	Send it, or change it?	COMMUNICATION	send_text	Send a message to <contact_name>Michael Wascher</contact_name> <message>I just got a delivery notification at it looks great</message>.	[]		Teams	Speech	1	1.13		
c11500f3-6ba6-4e22-98e9-dbbd024930dc	0	4/26/2020 18:01	user	What are my new messages?	Sorry, I'm not able to help with this one.	COMMUNICATION	query_message	What are my <message_category>new</message_category> messages?	[]		Teams	Speech	1	1.13		
c12e3ef5-3cd4-4654-9e08-22aa501448ef	0	4/9/2020 6:37	user	Hey Cortana what's my meeting today.		CALENDAR	find_calendar_entry	Hey Cortana what's my meeting <start_date>today</start_date>.	[]		Teams	Speech	1	1.13		
c12e3ef5-3cd4-4654-9e08-22aa501448ef	1	4/9/2020 6:37	user_other		OK.				[]		Teams	Speech	1	1.13		
c12e3ef5-3cd4-4654-9e08-22aa501448ef	2	4/9/2020 6:37	user_other		I found 6 events for today.				[]		Teams	Speech	1	1.13		
c14a2796-4619-4b90-a72e-214540e3f90a	0	4/28/2020 18:33	user	Add Sha Li to the meeting.	OK, Add Sha Li (Zen3 Infosolutions America Inc), is that right?	CALENDAR	add_attendee	Add <contact_name>Sha Li</contact_name> to the meeting.	[]		Teams	Speech	1	1.13		
c14a2796-4619-4b90-a72e-214540e3f90a	1	4/28/2020 18:33	user	Yes.	. 	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["add_attendee"], "TaskFrameGUID": ["AddToCallSkillGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
c15c4a5f-55a3-40e4-94d8-f50d68b6e296	0	4/16/2020 3:03	user	Tell me a gorilla joke.	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evaneural/chitchat/en-us/old/3600001417.opus">How about a logophile joke? The first rule of Thesaurus Club is: don't talk about, mention, speak of, discuss or chat about Thesaurus Club.</audio></speak>	NOTSURE	other_domain	Tell me a gorilla joke.	[]		Teams	Speech	1	1.13		
c163e77e-9da7-4468-8abd-bd3858fa1c85	0	4/8/2020 10:17	user	Share files drop document with Sapna.	I couldn't find that file.	FILES	file_share	Share files <file_keyword>drop</file_keyword> document with <to_contact_name>Sapna</to_contact_name>.	[]		Teams	Speech	1	1.13		
c16edb91-62f9-4f80-a92f-d30947778659	0	4/8/2020 1:15	user	Jump to final slide.		INMEETING	goto_slide	Jump to <slide_number>final</slide_number> slide.	[]		Teams	Speech	1	1.13		
c187d991-304c-4b26-9fd7-201e0614b576	0	4/22/2020 12:16	user	Can you call me when the meeting started?	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Can you call me when the meeting started?	[]		Teams	Speech	1	1.13		
c19f916c-fa37-41d9-b3f8-38dceba42506	0	4/3/2020 20:26	user	Cancel my 3:30 meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>3:30</start_time> meeting.	[]		Teams	Speech	1	1.13		
c19f916c-fa37-41d9-b3f8-38dceba42506	1	4/3/2020 20:26	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
c19f916c-fa37-41d9-b3f8-38dceba42506	2	4/3/2020 20:26	user_other		Which event did you want to remove?				[]		Teams	Speech	1	1.13		
c19f916c-fa37-41d9-b3f8-38dceba42506	3	4/3/2020 20:27	user	The one at 3:30 PM today.	Sorry, Which event did you want to remove?	CALENDAR	delete_calendar_entry	The one at <start_time>3:30 PM</start_time> <start_date>today</start_date>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
c19f916c-fa37-41d9-b3f8-38dceba42506	4	4/3/2020 20:27	user	None of these.	. 	CALENDAR	select_none	None of these.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
c1a28982-c809-40b4-bb63-468384e9f697	0	4/12/2020 14:42	user	Transfer the call to mix things.	unk_fv	COMMUNICATION	transfer	Transfer the call to <contact_name>mix things</contact_name>.	[]		Teams	Speech	1	1.13		
c1a9a731-de3c-4d96-89a3-b7cea0f4bc8f	0	4/21/2020 23:37	user	Send a message to Brinda that I am running late.	Which one do you wanna message?	COMMUNICATION	send_text	Send a message to <contact_name>Brinda</contact_name> that <message>I am running late</message>.	[]		Teams	Speech	1	1.13		
c1a9b909-5c9c-49ea-8101-4c1ab4c9744e	0	4/7/2020 6:54	user	Join my PDP meeting.		CALENDAR	connect_to_meeting	Join my <title>PDP</title> meeting.	[]		Teams	Speech	1	1.13		
c1a9b909-5c9c-49ea-8101-4c1ab4c9744e	1	4/7/2020 6:54	user_other		Actually, I can't find that meeting.				[]		Teams	Speech	1	1.13		
c1d3febb-dd07-48c0-affd-036cbcd86399	0	4/6/2020 20:26	user	What's on my calendar tomorrow morning?		CALENDAR	find_calendar_entry	What's on my calendar <start_date>tomorrow</start_date> <start_time>morning</start_time>?	[]		Teams	Speech	1	1.13		
c1d3febb-dd07-48c0-affd-036cbcd86399	1	4/6/2020 20:26	user_other		I see 3 events for tomorrow morning.				[]		Teams	Speech	1	1.13		
c1e1551f-a8d7-4509-9045-94ae444e3766	0	4/21/2020 12:21	user	So just to task.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	So just to task.	[]		Teams	Speech	1	1.13		
c1f2e0c4-449a-4915-bd53-03614aebee34	0	4/7/2020 14:59	user	What's the weather?	I'm sorry, but I can't help with that.	NOTSURE	other_domain	What's the weather?	[]		Teams	Speech	7	1.13		
c2057b39-5ae3-4d41-8e33-d970dfae8f29	0	4/16/2020 3:11	user	Which season do you like?	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Which season do you like?	[]		Teams	Speech	1	1.13		
c20dfd98-77c5-4160-ac89-620addd237b3	0	4/4/2020 1:17	user	Decline my next meeting.		CALENDAR	delete_calendar_entry	Decline my <start_time>next</start_time> meeting.	[]		Teams	Speech	1	1.13		
c20dfd98-77c5-4160-ac89-620addd237b3	1	4/4/2020 1:17	user_other		Alright, today at 6:30 PM you have See Attached Copy. Should I cancel this?				[]		Teams	Speech	1	1.13		
c20dfd98-77c5-4160-ac89-620addd237b3	2	4/4/2020 1:17	user	Yes.	Sorry, I've hit a snag accessing your calendar. Try again in a bit.	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
c2200726-1b4d-4ed1-96bf-b733c2efde9a	0	4/21/2020 17:14	user	What meetings do I have with Eran Yariv tomorrow?	I'm finding 2 events with Eran Yariv for tomorrow.	CALENDAR	find_calendar_entry	What meetings do I have with <contact_name>Eran Yariv</contact_name> <start_date>tomorrow</start_date>?	[]		Teams	Speech	1	1.13		
c22f117d-4a0f-4115-9b63-c50a47dd572f	0	4/7/2020 8:43	user	What meetings do I have on April 15?		CALENDAR	find_calendar_entry	What meetings do I have on <start_date>April 15</start_date>?	[]		Teams	Speech	1	1.13		
c22f117d-4a0f-4115-9b63-c50a47dd572f	1	4/7/2020 8:43	user_other		I see 13 events for Wednesday, the 15th.				[]		Teams	Speech	1	1.13		
c243f21f-28dc-4f63-b757-d7a658354d48	0	4/28/2020 23:33	user	Send a message my next meeting.		COMMUNICATION	send_text_meeting	Send a message my <order_ref>next</order_ref> meeting.	[]		Teams	Speech	1	1.13		
c2528bdb-46a8-4487-bf72-a157d4cec7ef	0	4/30/2020 23:03	user	Join my meeting with Maya.	OK, Which Maya would you like?	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Maya</contact_name>.	[]		Teams	Speech	1	1.13		
c2528bdb-46a8-4487-bf72-a157d4cec7ef	1	4/30/2020 23:03	user	The first one.		CALENDAR	connect_to_meeting	The <position_ref>first</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
c2528bdb-46a8-4487-bf72-a157d4cec7ef	2	4/30/2020 23:03	user_other		Alright.				[]		Teams	Speech	1	1.13		1
c2528bdb-46a8-4487-bf72-a157d4cec7ef	3	4/30/2020 23:03	user_other		Actually, there aren't any meetings coming up.				[]		Teams	Speech	1	1.13		1
c2656bee-0dff-4218-acd7-415471cf1897	0	4/21/2020 20:48	user	Hey Cortana go to my chat.	. 	TEAMSACTION	teamsuser_openchat	Hey Cortana go to my chat.	[]		Teams	Speech	1	1.13		
c27e2f40-092c-4716-8206-269f14ee0d4a	0	4/9/2020 13:21	user	Join my 10:30 meeting now.		CALENDAR	connect_to_meeting	Join my <start_time>10:30</start_time> meeting <start_time>now</start_time>.	[]		Teams	Speech	1	1.13		
c27e2f40-092c-4716-8206-269f14ee0d4a	1	4/9/2020 13:21	user_other		Alright.				[]		Teams	Speech	1	1.13		
c27e2f40-092c-4716-8206-269f14ee0d4a	2	4/9/2020 13:22	user_other		Joining your 10:30 PM. 				[]		Teams	Speech	1	1.13		
c2833088-1f51-432d-a5de-9273073a57fc	0	4/13/2020 3:17	user	Join my meeting with Xue Liang.		CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Xue Liang</contact_name>.	[]		Teams	Speech	1	1.13		
c2833088-1f51-432d-a5de-9273073a57fc	1	4/13/2020 3:17	user_other		Alright.				[]		Teams	Speech	1	1.13		
c2833088-1f51-432d-a5de-9273073a57fc	2	4/13/2020 3:17	user_other		Would you like to join your 1:30 PM now?				[]		Teams	Speech	1	1.13		
c2833088-1f51-432d-a5de-9273073a57fc	3	4/13/2020 3:18	user	Yes.	Joining your 1:30 PM. 	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
c2a70498-c2fd-4982-95fd-881e328c9b84	0	4/28/2020 22:33	user	Call Nick Cruise.	Calling Nick Cruise	COMMUNICATION	make_call	Call <contact_name>Nick Cruise</contact_name>.	[]		Teams	Speech	2	1.13		
c2c74809-6657-4733-ac3f-af19f594b811	0	4/14/2020 20:28	user	Share the planning timeline with Valerie.	unk_fv	NOTSURE	other_domain	Share the planning timeline with Valerie.	[]		Teams	Speech	1	1.13		
c2d28dc4-81f3-414c-870f-d3b11b19fc75	0	4/6/2020 9:54	user	Show missed calls.	You don't have missed calls. Have a nice day!	COMMUNICATION	call_voice_mail	Show missed calls.	[]		Teams	Speech	1	1.13		
c2e5f0f1-df2c-49ba-b01d-28a48b1c2b8d	0	4/16/2020 23:48	user	Move to 1st slides.	This is the first slide.	INMEETING	goto_slide	Move to <slide_number>1st</slide_number> slides.	[]		Teams	Speech	1	1.13		
c2e7201b-37a7-4366-94fb-ec3a1932546e	0	4/16/2020 17:41	user	When is my next meeting with Kyle?	I'm sorry, I couldn't find Kyle in your contacts.	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Kyle</contact_name>?	[]		Teams	Speech	1	1.13		
c2ed1831-0ea0-494a-acef-8205fe0b223e	0	4/23/2020 22:24	user	Messages from Arun.	Sorry, I don't know the answer to this one.	COMMUNICATION	search_messages	<search_query>Messages from Arun</search_query> .	[]		Teams	Speech	1	1.13		
c2fc9c26-d00d-432b-85a6-ece3878773d2	0	4/14/2020 10:57	user	Play it.	unk_fv	NOTSURE	other_domain	Play it.	[]		Teams	Speech	1	1.13		
c307858a-9a2b-4824-86b0-7eefc35c6074	0	4/1/2020 18:48	user	Transfer call to cruces teams.	Who did you want to transfer the call to?	COMMUNICATION	transfer	Transfer call to <contact_name>cruces</contact_name> <destination_platform>teams</destination_platform>.	[]		Teams	Speech	1	1.13		
c3133164-0c3f-49a8-8ead-ba70efc4214c	0	4/1/2020 0:02	user	Why are you here?	Sorry, I'm not able to help with this one.	NOTSURE	notsure_other	Why are you here?	[]		Teams	Speech	1	1.13		
c31c3629-c341-4b5c-ae0f-9cd6b0f43a8b	0	4/22/2020 5:38	user	Hey Cortana um say uh.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Hey Cortana um say uh.	[]		Teams	Speech	1	1.13		
c3267114-cda5-4fba-b4e0-c7ca75fb10f1	0	4/10/2020 15:55	user	Tell me all the things you can do.	unk_fv	COMMON	help	Tell me all the things you can do.	[]		Teams	Speech	1	1.13		
c327180c-e9ee-4d0c-858d-efbacc5f0147	0	4/13/2020 22:46	user	Transfer the call to Mendes's teams.	unk_fv	COMMUNICATION	transfer	Transfer the call to <contact_name>Mendes</contact_name>'s <destination_platform>teams</destination_platform>.	[]		Teams	Speech	2	1.13		
c330f9c1-1cfc-4cc6-8335-713deb73684a	0	4/13/2020 19:14	user	Cancel the meeting I have in 30 minutes.		CALENDAR	delete_calendar_entry	Cancel the meeting I have <start_time>in 30 minutes</start_time>.	[]		Teams	Speech	1	1.13		
c330f9c1-1cfc-4cc6-8335-713deb73684a	1	4/13/2020 19:14	user_other		Alright.				[]		Teams	Speech	1	1.13		
c330f9c1-1cfc-4cc6-8335-713deb73684a	2	4/13/2020 19:14	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
c330f9c1-1cfc-4cc6-8335-713deb73684a	3	4/13/2020 19:14	user_other		Which event did you want to remove?				[]		Teams	Speech	1	1.13		
c330f9c1-1cfc-4cc6-8335-713deb73684a	4	4/13/2020 19:14	user	The second one.	Alright, I sent a cancellation.	CALENDAR	delete_calendar_entry	The <position_ref>second</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
c334497c-9cfb-48cb-96e9-f0db6ce5f867	0	4/16/2020 23:21	user	Share the Free Sample PPT with Jotham.	Which PowerPoint should I share?	FILES	file_share	Share the <file_keyword>Free Sample</file_keyword> <file_type>PPT</file_type> with <to_contact_name>Jotham</to_contact_name>.	[]		Teams	Speech	1	1.13		
c337898c-e731-4b12-ae40-fe641615c0ac	0	4/1/2020 6:59	user	Navigate to the next slide 5.		INMEETING	next_slide	Navigate to the next slide <slide_number>5</slide_number>.	[]		Teams	Speech	1	1.13		
c3469fc7-dec3-497c-b77e-7c7e077574f2	0	4/20/2020 14:44	user	Chat with Rajesh Garg.	. 	TEAMSACTION	teamsuser_openchat	Chat with <contact_name>Rajesh Garg</contact_name>.	[]		Teams	Speech	1	1.13		
c35a028b-5ed8-4bbf-9d43-60bd032a39a1	0	4/27/2020 15:02	user	Start the meeting at at 8:00 AM.		CALENDAR	connect_to_meeting	Start the meeting at at <start_time>8:00 AM</start_time>.	[]		Teams	Speech	1	1.13		
c35a028b-5ed8-4bbf-9d43-60bd032a39a1	1	4/27/2020 15:02	user_other		OK.				[]		Teams	Speech	1	1.13		
c35a028b-5ed8-4bbf-9d43-60bd032a39a1	2	4/27/2020 15:02	user_other		Joining your 8:00 AM. 				[]		Teams	Speech	1	1.13		
c362d358-a4cb-41c2-a3e4-015676698339	0	4/1/2020 20:52	user	Give me more like that.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Give me more like that.	[]		Teams	Speech	1	1.13		
c375a117-975c-4007-9031-041470c0e7ca	0	4/9/2020 17:14	user	Remove my meeting at 4:00 o'clock.		CALENDAR	delete_calendar_entry	Remove my meeting at <start_time>4:00</start_time> o'clock.	[]		Teams	Speech	1	1.13		
c375a117-975c-4007-9031-041470c0e7ca	1	4/9/2020 17:14	user_other		OK.				[]		Teams	Speech	1	1.13		
c375a117-975c-4007-9031-041470c0e7ca	2	4/9/2020 17:14	user_other		Alright, today at 4:00 PM you have Stress Test result. Should I decline this?				[]		Teams	Speech	1	1.13		
c375a117-975c-4007-9031-041470c0e7ca	3	4/9/2020 17:14	user	Yes.	Alright, I declined that.	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
c37dcc0e-c924-4471-83c8-7065f9640342	0	4/3/2020 21:17	user	Cara.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Cara.	[]		Teams	Speech	1	1.13		
c381f761-babd-4839-97a8-c3d3e2226cba	0	4/16/2020 21:28	user	Text Jotham.	Which Jotham do you wanna message?	COMMUNICATION	send_text	Text <contact_name>Jotham</contact_name>.	[]		Teams	Speech	1	1.13		
c39587d4-1a79-41ef-b1b3-59dfa0965e27	0	4/17/2020 8:05	user	Search Core Lt Review deck.	I'll look up '%SearchString%'.	FILES	file_search	Search <file_keyword>Core Lt Review</file_keyword> <file_type>deck</file_type>.	[]		Teams	Speech	1	1.13		
c3a15007-81f9-407a-b50c-03870a1b9116	0	4/14/2020 6:41	user	Cancel my 3:00 PM meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>3:00 PM</start_time> meeting.	[]		Teams	Speech	1	1.13		
c3a15007-81f9-407a-b50c-03870a1b9116	1	4/14/2020 6:41	user_other		OK.				[]		Teams	Speech	1	1.13		
c3a15007-81f9-407a-b50c-03870a1b9116	2	4/14/2020 6:41	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
c3a15007-81f9-407a-b50c-03870a1b9116	3	4/14/2020 6:41	user	The first one.	Alright, I removed that.	CALENDAR	delete_calendar_entry	The <position_ref>first</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
c3a300c9-223b-46a0-8c94-635d8bc3905f	0	4/22/2020 16:36	user	Share the document with.	Which file should I share?	FILES	file_share	Share the document with.	[]		Teams	Speech	1	1.13		
c3b70a40-4892-4547-998b-79d6530cb0b9	0	4/15/2020 7:36	user	When is my test 5 meeting?		CALENDAR	find_calendar_when	When is my <title>test 5</title> meeting?	[]		Teams	Speech	1	1.13		
c3b70a40-4892-4547-998b-79d6530cb0b9	1	4/15/2020 7:36	user_other		I found 2 events that have test 5 in the title.				[]		Teams	Speech	1	1.13		
c3b82ba5-9d4e-4817-b7a5-c7f4735c5c3b	0	4/28/2020 17:01	user	Move to reading slide.	I can't go to slide %queriedSlideNumber%.	INMEETING	goto_slide	Move to <slide_name>reading</slide_name> slide.	[]		Teams	Speech	1	1.13		
c3b99d75-8152-4acb-9991-40bb32c2c329	0	4/23/2020 6:54	user	Join the meeting.	Which meeting would you like to join?	CALENDAR	connect_to_meeting	Join the meeting.	[]		Teams	Speech	1	1.13		
c3b99d75-8152-4acb-9991-40bb32c2c329	1	4/23/2020 6:54	user	Banana.	Which meeting did you wanna join?	CALENDAR	connect_to_meeting	<title>Banana</title>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
c3b99d75-8152-4acb-9991-40bb32c2c329	2	4/23/2020 6:54	user_other		Sorry, Which meeting did you wanna join?				[]		Teams	Speech	1	1.13		
c3cad69b-da4f-4234-835e-e87b69ffa5ac	0	4/30/2020 19:23	user	Cortana I live for.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Cortana I live for.	[]		Teams	Speech	1	1.13		
c3cff9a9-756f-4d03-80a2-99608c220f36	0	4/6/2020 6:46	user	To the phone 0525563721.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	To the phone 0525563721.	[]		Teams	Speech	1	1.13		
c3d5302d-9b72-495b-ac9a-d672df3023ba	0	4/30/2020 22:32	user	Present the training presentation.	Sure, Is this the one you wanna bring up?	INMEETING	start_presenting	Present the <deck_name>training</deck_name> presentation.	[]		Teams	Speech	1	1.13		
c3d73138-2fb4-4f44-ab72-83d4e0df83f3	0	4/2/2020 19:35	user	You are horrible.	. 	FEEDBACK	submit_feedback	You are <feedback_type>horrible</feedback_type>.	[]		Teams	Speech	1	1.13		
c3de19f6-07f2-44d7-bef6-21f436ae5077	0	4/20/2020 13:18	user	Star test adaptive cards tool.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Star test adaptive cards tool.	[]		Teams	Speech	2	1.13		
c3e789f7-572f-4c64-bdad-436c6cb6071e	0	4/20/2020 21:47	user	Set yourself.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Set yourself.	[]		Teams	Speech	1	1.13		
c401e1ce-e8da-43d4-baad-edc05b041810	0	4/16/2020 23:43	user	Hey Cortana text.	OK, who's the message going to?	COMMUNICATION	send_text	Hey Cortana text.	[]		Teams	Speech	2	1.13		
c40bf7b9-4ed5-4320-abd0-518351d17225	0	4/1/2020 19:00	user	Open schavone's activity.	Go to the activity for Which one?	TEAMSACTION	teamsuser_showactivity	Open <contact_name>schavone</contact_name>'s activity.	[]		Teams	Speech	1	1.13		
c4110055-3b69-4093-8779-438296a94fd5	0	4/8/2020 19:50	user	Call Victoria.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Victoria</contact_name>.	[]		Teams	Speech	1	1.13		
c4201d41-ddd6-452e-9e45-ced58031d5d4	0	4/13/2020 18:32	user	Hey Cortana join my meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my meeting.	[]		Teams	Speech	1	1.13		
c4201d41-ddd6-452e-9e45-ced58031d5d4	1	4/13/2020 18:32	user_other		Alright.				[]		Teams	Speech	1	1.13		
c4201d41-ddd6-452e-9e45-ced58031d5d4	2	4/13/2020 18:32	user_other		Which meeting would you like to join?				[]		Teams	Speech	1	1.13		
c4201d41-ddd6-452e-9e45-ced58031d5d4	3	4/13/2020 18:32	user	Elif/AJ.	. 	CALENDAR	connect_to_meeting	<title>Elif/AJ</title>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
c431ddd0-a4f1-4298-bb3b-4ae65e2025f1	0	4/13/2020 18:00	user	Join the meeting.		CALENDAR	connect_to_meeting	Join the meeting.	[]		Teams	Speech	1	1.13		
c431ddd0-a4f1-4298-bb3b-4ae65e2025f1	1	4/13/2020 18:00	user_other		Alright.				[]		Teams	Speech	1	1.13		
c431ddd0-a4f1-4298-bb3b-4ae65e2025f1	2	4/13/2020 18:00	user_other		Which meeting would you like to join?				[]		Teams	Speech	1	1.13		
c431ddd0-a4f1-4298-bb3b-4ae65e2025f1	3	4/13/2020 18:00	user	Daily Standup.	. 	CALENDAR	connect_to_meeting	<title>Daily Standup</title>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
c43c12ad-9b4b-485c-b1d6-fdb2922d18d9	0	4/1/2020 17:24	user	Play my messages.	Sorry, I don't know the answer to this one.	COMMUNICATION	query_message	Play my messages.	[]		Teams	Speech	1	1.13		
c4562363-d8f6-48d0-9ec1-d2d7299ba04a	0	4/29/2020 23:23	user	Decline my multiple link meeting.		CALENDAR	delete_calendar_entry	Decline my <title>multiple link</title> meeting.	[]		Teams	Speech	1	1.13		
c4562363-d8f6-48d0-9ec1-d2d7299ba04a	1	4/29/2020 23:23	user_other		Alright.				[]		Teams	Speech	1	1.13		
c4562363-d8f6-48d0-9ec1-d2d7299ba04a	2	4/29/2020 23:23	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
c4562363-d8f6-48d0-9ec1-d2d7299ba04a	3	4/29/2020 23:23	user_other		Which event did you want to remove?				[]		Teams	Speech	1	1.13		
c467fb3e-d928-4acc-9baf-cf853731d191	0	4/27/2020 11:31	user	What do I have on my calendar in 13 minutes?		CALENDAR	find_calendar_entry	What do I have on my calendar <start_time>in 13 minutes</start_time>?	[]		Teams	Speech	1	1.13		
c467fb3e-d928-4acc-9baf-cf853731d191	1	4/27/2020 11:31	user_other		OK.				[]		Teams	Speech	1	1.13		
c467fb3e-d928-4acc-9baf-cf853731d191	2	4/27/2020 11:31	user_other		I see 1 event for today around 5:14 PM.				[]		Teams	Speech	1	1.13		
c478eda2-1435-48b0-8304-166fe85c990f	0	4/10/2020 15:18	user	How do I use you?	unk_fv	COMMON	help	How do I use you?	[]		Teams	Speech	1	1.13		
c47caad8-ff3f-451a-af21-d8274df6b3c7	0	4/28/2020 14:41	user	Message Jhonsen that I can i get Andrews number.	Send it, or change it?	COMMUNICATION	send_text	Message <contact_name>Jhonsen</contact_name> that <message>I can i get Andrews number</message>.	[]		Teams	Speech	1	1.13		
c47f9d0d-dc1c-4316-b4ba-985b35688334	0	4/3/2020 7:04	user	9	I'm sorry, but I can't help with that.	NOTSURE	other_domain	9	[]		Teams	Speech	1	1.13		
c483d18e-d4f5-41d3-9701-cfd776746ba5	0	4/28/2020 23:35	user	Decline my 6:00 PM meeting.		CALENDAR	delete_calendar_entry	Decline my <start_time>6:00 PM</start_time> meeting.	[]		Teams	Speech	1	1.13		
c483d18e-d4f5-41d3-9701-cfd776746ba5	1	4/28/2020 23:35	user_other		OK.				[]		Teams	Speech	1	1.13		
c483d18e-d4f5-41d3-9701-cfd776746ba5	2	4/28/2020 23:35	user_other		Alright, today at 6:00 PM you have WFH. Should I remove this?				[]		Teams	Speech	1	1.13		
c483d18e-d4f5-41d3-9701-cfd776746ba5	3	4/28/2020 23:35	user_other		Did you want me to remove it?				[]		Teams	Speech	1	1.13		
c4881334-e200-4de5-8ce8-f15d0265e294	0	4/7/2020 21:01	user	What's new?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evanneural/chitchat/en-us/old/3600001714.opus">I didn't quite understand that.</audio></speak>	COMMUNICATION	get_notifications	What's new?	[]		Teams	Speech	3	1.13		
