ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	Dataset	SampleType
179421926	0		user	jon +	NOTSURE	other_domain	jon +	[]		1	outlook	Donated
179421815	0		user	levi kyra	NOTSURE	other_domain	levi kyra	[]		1	outlook	Donated
179422641	0		user	EDI user data on date	NOTSURE	other_domain	EDI user data on date	[]		1	outlook	Donated
179422687	0		user	byun oivic	NOTSURE	other_domain	byun oivic	[]		1	outlook	Donated
179422879	0		user	Yan rez	NOTSURE	other_domain	Yan rez	[]		1	outlook	Donated
179422845	0		user	chenyan gilsinia	NOTSURE	other_domain	chenyan gilsinia	[]		1	outlook	Donated
179423038	0		user	cairo grill cult	NOTSURE	other_domain	cairo grill cult	[]		1	outlook	Donated
179421357	0		user	cogs calculator	NOTSURE	other_domain	cogs calculator	[]		1	outlook	Donated
179423138	0		user	wei guo	NOTSURE	other_domain	wei guo	[]		1	outlook	Donated
179422806	0		user	sharepoint powerbi dmitrij	NOTSURE	other_domain	sharepoint powerbi dmitrij	[]		1	outlook	Donated
179421223	0		user	gaurish meed	NOTSURE	other_domain	gaurish meed	[]		1	outlook	Donated
179422810	0		user	yeyiwang huahme	NOTSURE	other_domain	yeyiwang huahme	[]		1	outlook	Donated
179420860	0		user	sme extension	NOTSURE	other_domain	sme extension	[]		1	outlook	Donated
179422937	0		user	debashish hussein	NOTSURE	other_domain	debashish hussein	[]		1	outlook	Donated
179423024	0		user	codeflow stephan	NOTSURE	other_domain	codeflow stephan	[]		1	outlook	Donated
179423079	0		user	gilad halperin	NOTSURE	other_domain	gilad halperin	[]		1	outlook	Donated
179421948	0		user	people property	NOTSURE	other_domain	people property	[]		1	outlook	Donated
179422281	0		user	skype function	NOTSURE	other_domain	skype function	[]		1	outlook	Donated
179422461	0		user	tasun zhiguo	NOTSURE	other_domain	tasun zhiguo	[]		1	outlook	Donated
179421696	0		user	linkedin taxonomy	NOTSURE	other_domain	linkedin taxonomy	[]		1	outlook	Donated
179423071	0		user	do we have Aether workspace for knowledge mining	NOTSURE	other_domain	do we have Aether workspace for knowledge mining	[]		1	outlook	Donated
179422707	0		user	ward divya ssr	NOTSURE	other_domain	ward divya ssr	[]		1	outlook	Donated
179422704	0		user	sentence encoder	NOTSURE	other_domain	sentence encoder	[]		1	outlook	Donated
179423233	0		user	taylor aether exe	NOTSURE	other_domain	taylor aether exe	[]		1	outlook	Donated
179422136	0		user	keyphrase overlap aggregator	NOTSURE	other_domain	keyphrase overlap aggregator	[]		1	outlook	Donated
179421694	0		user	qf meed	NOTSURE	other_domain	qf meed	[]		1	outlook	Donated
179420976	0		user	jenny Jenny Salomon CELA <jensal@microsoft.com>	NOTSURE	other_domain	jenny Jenny Salomon CELA &lt;jensal@microsoft.com&gt;	[]		1	outlook	Donated
179423103	0		user	push arbitra	NOTSURE	other_domain	push arbitra	[]		1	outlook	Donated
179420951	0		user	tasun dmitrij	NOTSURE	other_domain	tasun dmitrij	[]		1	outlook	Donated
179423144	0		user	Cluster o365ccmarscommonnam is not configured in Aether	NOTSURE	other_domain	Cluster o365ccmarscommonnam is not configured in Aether	[]		1	outlook	Donated
179423026	0		user	ecs online application	NOTSURE	other_domain	ecs online application	[]		1	outlook	Donated
179420805	0		user	juhi codeflow	NOTSURE	other_domain	juhi codeflow	[]		1	outlook	Donated
179421775	0		user	contact perf	NOTSURE	other_domain	contact perf	[]		1	outlook	Donated
179420978	0		user	windows hello	NOTSURE	other_domain	windows hello	[]		1	outlook	Donated
179421275	0		user	sss csg indexes	NOTSURE	other_domain	sss csg indexes	[]		1	outlook	Donated
179422530	0		user	tech screen	NOTSURE	other_domain	tech screen	[]		1	outlook	Donated
179422816	0		user	karan rai	NOTSURE	other_domain	karan rai	[]		1	outlook	Donated
179422109	0		user	namprd00 outage	NOTSURE	other_domain	namprd00 outage	[]		1	outlook	Donated
179422580	0		user	inputtype unknown	NOTSURE	other_domain	inputtype unknown	[]		1	outlook	Donated
179420879	0		user	know your numbers	NOTSURE	other_domain	know your numbers	[]		1	outlook	Donated
179422168	0		user	ms poll	NOTSURE	other_domain	ms poll	[]		1	outlook	Donated
179421811	0		user	features sukwon	NOTSURE	other_domain	features sukwon	[]		1	outlook	Donated
179422401	0		user	zuojun shah	NOTSURE	other_domain	zuojun shah	[]		1	outlook	Donated
179423252	0		user	tokens thomas cosmos	NOTSURE	other_domain	tokens thomas cosmos	[]		1	outlook	Donated
179422703	0		user	gerold hintz	NOTSURE	other_domain	gerold hintz	[]		1	outlook	Donated
179422783	0		user	101 xide	NOTSURE	other_domain	101 xide	[]		1	outlook	Donated
179423097	0		user	zhi chen	NOTSURE	other_domain	zhi chen	[]		1	outlook	Donated
179423266	0		user	meed renew	NOTSURE	other_domain	meed renew	[]		1	outlook	Donated
179421753	0		user	splat mark	NOTSURE	other_domain	splat mark	[]		1	outlook	Donated
179422467	0		user	ward SBS	NOTSURE	other_domain	ward SBS	[]		1	outlook	Donated
179422993	0		user	fred chris efesa	NOTSURE	other_domain	fred chris efesa	[]		1	outlook	Donated
179421878	0		user	msra-edi-1 password	NOTSURE	other_domain	msra-edi-1 password	[]		1	outlook	Donated
179423193	0		user	edi user data	NOTSURE	other_domain	edi user data	[]		1	outlook	Donated
179421667	0		user	girish sn	NOTSURE	other_domain	girish sn	[]		1	outlook	Donated
179422954	0		user	health insurance	NOTSURE	other_domain	health insurance	[]		1	outlook	Donated
179420742	0		user	ikea sofa soderhamn	NOTSURE	other_domain	ikea sofa soderhamn	[]		1	outlook	Donated
179421924	0		user	query for	NOTSURE	other_domain	query for	[]		1	outlook	Donated
179423007	0		user	email view action	NOTSURE	other_domain	email view action	[]		1	outlook	Donated
179421484	0		user	json efesa	NOTSURE	other_domain	json efesa	[]		1	outlook	Donated
179422977	0		user	jiangsheng eval	NOTSURE	other_domain	jiangsheng eval	[]		1	outlook	Donated
179421713	0		user	Processing Aggregated Mailbox In GAS V2	NOTSURE	other_domain	Processing Aggregated Mailbox In GAS V2	[]		1	outlook	Donated
179420872	0		user	account management	NOTSURE	other_domain	account management	[]		1	outlook	Donated
179420946	0		user	leak dmt pii	NOTSURE	other_domain	leak dmt pii	[]		1	outlook	Donated
179420847	0		user	odata dictionary	NOTSURE	other_domain	odata dictionary	[]		1	outlook	Donated
179422134	0		user	OIVIC MEED	NOTSURE	other_domain	OIVIC MEED	[]		1	outlook	Donated
179422255	0		user	Implement deduping in the Spo Lss merger	NOTSURE	other_domain	Implement deduping in the Spo Lss merger	[]		1	outlook	Donated
179423187	0		user	lss learning	NOTSURE	other_domain	lss learning	[]		1	outlook	Donated
179422533	0		user	For Testing Purposes Only	NOTSURE	other_domain	For Testing Purposes Only	[]		1	outlook	Donated
179421351	0		user	code review	NOTSURE	other_domain	code review	[]		1	outlook	Donated
179423131	0		user	gilsinia cluster	NOTSURE	other_domain	gilsinia cluster	[]		1	outlook	Donated
179421740	0		user	zero odb ola	NOTSURE	other_domain	zero odb ola	[]		1	outlook	Donated
179420909	0		user	email id folder move	NOTSURE	other_domain	email id folder move	[]		1	outlook	Donated
179421066	0		user	ming wu	NOTSURE	other_domain	ming wu	[]		1	outlook	Donated
179422652	0		user	rajesh meed	NOTSURE	other_domain	rajesh meed	[]		1	outlook	Donated
179422910	0		user	git fetch branch	NOTSURE	other_domain	git fetch branch	[]		1	outlook	Donated
179422273	0		user	pull request query ranking substrate	NOTSURE	other_domain	pull request query ranking substrate	[]		1	outlook	Donated
179422436	0		user	craig mc	NOTSURE	other_domain	craig mc	[]		1	outlook	Donated
179422973	0		user	kunal shiproom	NOTSURE	other_domain	kunal shiproom	[]		1	outlook	Donated
179421553	0		user	master cho	NOTSURE	other_domain	master cho	[]		1	outlook	Donated
179422147	0		user	hussein debashish	NOTSURE	other_domain	hussein debashish	[]		1	outlook	Donated
179422248	0		user	Coral and OTG data log	NOTSURE	other_domain	Coral and OTG data log	[]		1	outlook	Donated
179422976	0		user	chu mfcmapi	NOTSURE	other_domain	chu mfcmapi	[]		1	outlook	Donated
179421174	0		user	Cortana Annotated Data for Calendar domain	NOTSURE	other_domain	Cortana Annotated Data for Calendar domain	[]		1	outlook	Donated
179422711	0		user	divya people API beta	NOTSURE	other_domain	divya people API beta	[]		1	outlook	Donated
179422793	0		user	certificate diploma	NOTSURE	other_domain	certificate diploma	[]		1	outlook	Donated
179422172	0		user	azure KPE	NOTSURE	other_domain	azure KPE	[]		1	outlook	Donated
179422513	0		user	codeflow warmup augmentationconfig	NOTSURE	other_domain	codeflow warmup augmentationconfig	[]		1	outlook	Donated
179422991	0		user	jen intern	NOTSURE	other_domain	jen intern	[]		1	outlook	Donated
179421579	0		user	eba dependency	NOTSURE	other_domain	eba dependency	[]		1	outlook	Donated
179422192	0		user	uber expense	NOTSURE	other_domain	uber expense	[]		1	outlook	Donated
179421336	0		user	sophia + xiao	NOTSURE	other_domain	sophia + xiao	[]		1	outlook	Donated
179423112	0		user	personalization opportunities	NOTSURE	other_domain	personalization opportunities	[]		1	outlook	Donated
179421291	0		user	flu shot	NOTSURE	other_domain	flu shot	[]		1	outlook	Donated
179421235	0		user	AOS filed	NOTSURE	other_domain	AOS filed	[]		1	outlook	Donated
179422189	0		user	Hello World!	NOTSURE	other_domain	Hello World!	[]		1	outlook	Donated
179422101	0		user	angelina core data	NOTSURE	other_domain	angelina core data	[]		1	outlook	Donated
179421145	0		user	shobana model	NOTSURE	other_domain	shobana model	[]		1	outlook	Donated
179421247	0		user	harshal iris	NOTSURE	other_domain	harshal iris	[]		1	outlook	Donated
179420854	0		user	david chen	NOTSURE	other_domain	david chen	[]		1	outlook	Donated
179421421	0		user	tsv extractor	NOTSURE	other_domain	tsv extractor	[]		1	outlook	Donated
179421993	0		user	dmitry patrakov	NOTSURE	other_domain	dmitry patrakov	[]		1	outlook	Donated
179421863	0		user	ngram api	NOTSURE	other_domain	ngram api	[]		1	outlook	Donated
179421542	0		user	qing lan	NOTSURE	other_domain	qing lan	[]		1	outlook	Donated
179421587	0		user	craig mcintyre	NOTSURE	other_domain	craig mcintyre	[]		1	outlook	Donated
179422026	0		user	qf segment	NOTSURE	other_domain	qf segment	[]		1	outlook	Donated
179421841	0		user	abhishek rao	NOTSURE	other_domain	abhishek rao	[]		1	outlook	Donated
179422800	0		user	zhiguo ben	NOTSURE	other_domain	zhiguo ben	[]		1	outlook	Donated
179422322	0		user	gaurish dsvm	NOTSURE	other_domain	gaurish dsvm	[]		1	outlook	Donated
179423010	0		user	Current requirements on OIVIC MEED	NOTSURE	other_domain	Current requirements on OIVIC MEED	[]		1	outlook	Donated
179422319	0		user	ivan basov	NOTSURE	other_domain	ivan basov	[]		1	outlook	Donated
179422671	0		user	meet ahmed	NOTSURE	other_domain	meet ahmed	[]		1	outlook	Donated
179421376	0		user	first tech	NOTSURE	other_domain	first tech	[]		1	outlook	Donated
179421521	0		user	ling + ananth	NOTSURE	other_domain	ling + ananth	[]		1	outlook	Donated
179423164	0		user	Ahmad Al-Kashef <ahmal@microsoft.com>	NOTSURE	other_domain	Ahmad Al-Kashef &lt;ahmal@microsoft.com&gt;	[]		1	outlook	Donated
179422377	0		user	Kiera Ellis	NOTSURE	other_domain	Kiera Ellis	[]		1	outlook	Donated
179421653	0		user	eastside christian school	NOTSURE	other_domain	eastside christian school	[]		1	outlook	Donated
179422107	0		user	skype enable	NOTSURE	other_domain	skype enable	[]		1	outlook	Donated
179420748	0		user	build and infra team	NOTSURE	other_domain	build and infra team	[]		1	outlook	Donated
179422854	0		user	acronyms divya	NOTSURE	other_domain	acronyms divya	[]		1	outlook	Donated
179421084	0		user	substrate dedupe	NOTSURE	other_domain	substrate dedupe	[]		1	outlook	Donated
179423240	0		user	divya keyphrases	NOTSURE	other_domain	divya keyphrases	[]		1	outlook	Donated
179420801	0		user	O365EngSysDisc flight setting test	NOTSURE	other_domain	O365EngSysDisc flight setting test	[]		1	outlook	Donated
179420851	0		user	t mobile plan	NOTSURE	other_domain	t mobile plan	[]		1	outlook	Donated
179423042	0		user	salil vijay cosmos	NOTSURE	other_domain	salil vijay cosmos	[]		1	outlook	Donated
179422627	0		user	repeated queries	NOTSURE	other_domain	repeated queries	[]		1	outlook	Donated
179423178	0		user	promo congratulation	NOTSURE	other_domain	promo congratulation	[]		1	outlook	Donated
179421108	0		user	learning session shah	NOTSURE	other_domain	learning session shah	[]		1	outlook	Donated
179421559	0		user	curatedaction tvf	NOTSURE	other_domain	curatedaction tvf	[]		1	outlook	Donated
179422245	0		user	datastore workfusion user feedback	NOTSURE	other_domain	datastore workfusion user feedback	[]		1	outlook	Donated
179421082	0		user	vipin linkedin	NOTSURE	other_domain	vipin linkedin	[]		1	outlook	Donated
179422097	0		user	office move	NOTSURE	other_domain	office move	[]		1	outlook	Donated
179422033	0		user	suyash kpe	NOTSURE	other_domain	suyash kpe	[]		1	outlook	Donated
179423280	0		user	jon hamaker	NOTSURE	other_domain	jon hamaker	[]		1	outlook	Donated
179422177	0		user	divya ankur	NOTSURE	other_domain	divya ankur	[]		1	outlook	Donated
179421615	0		user	Hanqi Yu	NOTSURE	other_domain	Hanqi Yu	[]		1	outlook	Donated
179421890	0		user	byungki bm25 checkin	NOTSURE	other_domain	byungki bm25 checkin	[]		1	outlook	Donated
179420766	0		user	Satish Bagalkotkar	NOTSURE	other_domain	Satish Bagalkotkar	[]		1	outlook	Donated
179422305	0		user	derek worcester	NOTSURE	other_domain	derek worcester	[]		1	outlook	Donated
179422832	0		user	abhishek arun	NOTSURE	other_domain	abhishek arun	[]		1	outlook	Donated
179420845	0		user	lucia speech	NOTSURE	other_domain	lucia speech	[]		1	outlook	Donated
179422679	0		user	lauren + driver	NOTSURE	other_domain	lauren + driver	[]		1	outlook	Donated
179422678	0		user	tenant pmi	NOTSURE	other_domain	tenant pmi	[]		1	outlook	Donated
179421447	0		user	bala tenant size	NOTSURE	other_domain	bala tenant size	[]		1	outlook	Donated
179422450	0		user	hailong access	NOTSURE	other_domain	hailong access	[]		1	outlook	Donated
179421659	0		user	xue yang	NOTSURE	other_domain	xue yang	[]		1	outlook	Donated
179422089	0		user	ming wu	NOTSURE	other_domain	ming wu	[]		1	outlook	Donated
179422592	0		user	H1 B	NOTSURE	other_domain	H1 B	[]		1	outlook	Donated
179423127	0		user	Reporting Foreign Margin Gold trading account to IRS	NOTSURE	other_domain	Reporting Foreign Margin Gold trading account to IRS	[]		1	outlook	Donated
179422840	0		user	gu oivic	NOTSURE	other_domain	gu oivic	[]		1	outlook	Donated
179423039	0		user	jiji body	NOTSURE	other_domain	jiji body	[]		1	outlook	Donated
179421613	0		user	us immig	NOTSURE	other_domain	us immig	[]		1	outlook	Donated
179421708	0		user	WorkFusion carina password	NOTSURE	other_domain	WorkFusion carina password	[]		1	outlook	Donated
179420920	0		user	david ward teams	NOTSURE	other_domain	david ward teams	[]		1	outlook	Donated
179422440	0		user	TCP View with Conversation context+Winning domain info	NOTSURE	other_domain	TCP View with Conversation context+Winning domain info	[]		1	outlook	Donated
179420786	0		user	sharman hussein	NOTSURE	other_domain	sharman hussein	[]		1	outlook	Donated
179420914	0		user	guided NL	NOTSURE	other_domain	guided NL	[]		1	outlook	Donated
179420838	0		user	siteid webid uniqueid	NOTSURE	other_domain	siteid webid uniqueid	[]		1	outlook	Donated
179421467	0		user	nuget source	NOTSURE	other_domain	nuget source	[]		1	outlook	Donated
179420778	0		user	tds sqi	NOTSURE	other_domain	tds sqi	[]		1	outlook	Donated
179421178	0		user	dwight lucia redact	NOTSURE	other_domain	dwight lucia redact	[]		1	outlook	Donated
179423276	0		user	Dmitrij petter	NOTSURE	other_domain	Dmitrij petter	[]		1	outlook	Donated
179422246	0		user	chen offline index	NOTSURE	other_domain	chen offline index	[]		1	outlook	Donated
179421953	0		user	compliant repo	NOTSURE	other_domain	compliant repo	[]		1	outlook	Donated
179421410	0		user	gilsinia splat	NOTSURE	other_domain	gilsinia splat	[]		1	outlook	Donated
179422688	0		user	kalyan byunkgi gpu	NOTSURE	other_domain	kalyan byunkgi gpu	[]		1	outlook	Donated
179420900	0		user	Deep brownbag	NOTSURE	other_domain	Deep brownbag	[]		1	outlook	Donated
179422212	0		user	sqi logo	NOTSURE	other_domain	sqi logo	[]		1	outlook	Donated
179421986	0		user	aggregated kpe index	NOTSURE	other_domain	aggregated kpe index	[]		1	outlook	Donated
179421913	0		user	mike brian idf	NOTSURE	other_domain	mike brian idf	[]		1	outlook	Donated
179422692	0		user	zhiguo consist	NOTSURE	other_domain	zhiguo consist	[]		1	outlook	Donated
179422694	0		user	kalyan byungki	NOTSURE	other_domain	kalyan byungki	[]		1	outlook	Donated
179423009	0		user	rahul divya QF	NOTSURE	other_domain	rahul divya QF	[]		1	outlook	Donated
179422120	0		user	huahme definition	NOTSURE	other_domain	huahme definition	[]		1	outlook	Donated
179420991	0		user	SQI newsletter	NOTSURE	other_domain	SQI newsletter	[]		1	outlook	Donated
179420936	0		user	ivan tao	NOTSURE	other_domain	ivan tao	[]		1	outlook	Donated
179422253	0		user	codeflow bat	NOTSURE	other_domain	codeflow bat	[]		1	outlook	Donated
179421701	0		user	fred liu	NOTSURE	other_domain	fred liu	[]		1	outlook	Donated
179422822	0		user	of lift	NOTSURE	other_domain	of lift	[]		1	outlook	Donated
179421639	0		user	oivic adam	NOTSURE	other_domain	oivic adam	[]		1	outlook	Donated
179422891	0		user	Curated User	NOTSURE	other_domain	Curated User	[]		1	outlook	Donated
179423155	0		user	john brons	NOTSURE	other_domain	john brons	[]		1	outlook	Donated
179422342	0		user	marcus + savas	NOTSURE	other_domain	marcus + savas	[]		1	outlook	Donated
179422547	0		user	async await task run	NOTSURE	other_domain	async await task run	[]		1	outlook	Donated
179422836	0		user	edi user da	NOTSURE	other_domain	edi user da	[]		1	outlook	Donated
179422928	0		user	Jim boyle	NOTSURE	other_domain	Jim boyle	[]		1	outlook	Donated
179423028	0		user	group policy	NOTSURE	other_domain	group policy	[]		1	outlook	Donated
179421760	0		user	chi wang	NOTSURE	other_domain	chi wang	[]		1	outlook	Donated
179422254	0		user	sadhika sr	NOTSURE	other_domain	sadhika sr	[]		1	outlook	Donated
179422157	0		user	hemant speech	NOTSURE	other_domain	hemant speech	[]		1	outlook	Donated
179421162	0		user	simplified module sean	NOTSURE	other_domain	simplified module sean	[]		1	outlook	Donated
179422117	0		user	omar sdfv2	NOTSURE	other_domain	omar sdfv2	[]		1	outlook	Donated
179420994	0		user	hang ren	NOTSURE	other_domain	hang ren	[]		1	outlook	Donated
179422370	0		user	vincent TCP	NOTSURE	other_domain	vincent TCP	[]		1	outlook	Donated
179422204	0		user	real user speaker tasun meng	NOTSURE	other_domain	real user speaker tasun meng	[]		1	outlook	Donated
179422946	0		user	rosen pl	NOTSURE	other_domain	rosen pl	[]		1	outlook	Donated
179421680	0		user	speaker tasun	NOTSURE	other_domain	speaker tasun	[]		1	outlook	Donated
179423247	0		user	Harshal Priyadarshi flight	NOTSURE	other_domain	Harshal Priyadarshi flight	[]		1	outlook	Donated
179422844	0		user	masaki access	NOTSURE	other_domain	masaki access	[]		1	outlook	Donated
179421138	0		user	sean yang	NOTSURE	other_domain	sean yang	[]		1	outlook	Donated
179421371	0		user	yifan chen	NOTSURE	other_domain	yifan chen	[]		1	outlook	Donated
