ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency
2598	0		user	from jones to trump email	EMAILSEARCH	search_email	from <contact_name_from>jones</contact_name_from> to <contact_name_to>trump</contact_name_to> <message_type>email</message_type>	[]		1
2599	0		user	From Todd to Jason email	EMAILSEARCH	search_email	From <contact_name_from>Todd</contact_name_from> to <contact_name_to>Jason</contact_name_to> <message_type>email</message_type>	[]		1
2601	0		user	from Bobby to Vanessa about the office party	EMAILSEARCH	search_email	from <contact_name_from>Bobby</contact_name_from> to <contact_name_to>Vanessa</contact_name_to> about the <keyword>office party</keyword>	[]		1
2603	0		user	from chris from 2019 	EMAILSEARCH	search_email	from <contact_name_from>chris</contact_name_from> from <start_date>2019</start_date> 	[]		1
2616	0		user	from Miranda to Jacob	EMAILSEARCH	search_email	from <contact_name_from>Miranda</contact_name_from> to <contact_name_to>Jacob</contact_name_to>	[]		1
2625	0		user	From Steve on the musical 	EMAILSEARCH	search_email	From <contact_name_from>Steve</contact_name_from> on the <keyword>musical</keyword> 	[]		1
2626	0		user	From Greg on the movies 	EMAILSEARCH	search_email	From <contact_name_from>Greg</contact_name_from> on the <keyword>movies</keyword> 	[]		1
2628	0		user	from Sylvie to Cole about immunizations	EMAILSEARCH	search_email	from <contact_name_from>Sylvie</contact_name_from> to <contact_name_to>Cole</contact_name_to> about <keyword>immunizations</keyword>	[]		1
2629	0		user	from jonas to brian about the hospital	EMAILSEARCH	search_email	from <contact_name_from>jonas</contact_name_from> to <contact_name_to>brian</contact_name_to> about <keyword>the hospital</keyword>	[]		1
2631	0		user	from robert to cora on the new maid's duties	EMAILSEARCH	search_email	from <contact_name_from>robert</contact_name_from> to <contact_name_to>cora</contact_name_to> on the <keyword>new maid&apos;s duties</keyword>	[]		1
2633	0		user	From Greg to Roger on the office party	EMAILSEARCH	search_email	From <contact_name_from>Greg</contact_name_from> to <contact_name_to>Roger</contact_name_to> on the <keyword>office party</keyword>	[]		1
2637	0		user	From Greg with email attachment on the office party	EMAILSEARCH	search_email	From <contact_name_from>Greg</contact_name_from> with <message_type>email</message_type> <attachment>attachment</attachment> on the <keyword>office party</keyword>	[]		1
2641	0		user	from John pdf attachments	EMAILSEARCH	search_email	from <contact_name_from>John</contact_name_from> <attachment_type>pdf</attachment_type> <attachment>attachments</attachment>	[]		1
2648	0		user	from mariam to cole attachment email	EMAILSEARCH	search_email	from <contact_name_from>mariam</contact_name_from> to <contact_name_to>cole</contact_name_to> <attachment>attachment</attachment> <message_type>email</message_type>	[]		1
2649	0		user	from mark on the party this weekend	EMAILSEARCH	search_email	from <contact_name_from>mark</contact_name_from> on the <keyword>party</keyword> <start_date>this weekend</start_date>	[]		1
2650	0		user	From mom on corona virus	EMAILSEARCH	search_email	From <relationship_name_from>mom</relationship_name_from> on <keyword>corona virus</keyword>	[]		1
2653	0		user	From Steve to Trevor regarding pool in February	EMAILSEARCH	search_email	From <contact_name_from>Steve</contact_name_from> to <contact_name_to>Trevor</contact_name_to> regarding <keyword>pool</keyword> in <start_date>February</start_date>	[]		1
2661	0		user	Zach emails to Kalei	EMAILSEARCH	search_email	<contact_name>Zach</contact_name> <message_type>emails</message_type> to <contact_name_to>Kalei</contact_name_to>	[]		1
2664	0		user	George mails with attachment	EMAILSEARCH	search_email	<contact_name>George</contact_name> <message_type>mails</message_type> with <attachment>attachment</attachment>	[]		1
2665	0		user	get all the emails I have with attachments	EMAILSEARCH	search_email	get all the <message_type>emails</message_type> I have with <attachment>attachments</attachment>	[]		1
2673	0		user	Give me the email John sent yesterday.	EMAILSEARCH	search_email	Give me the <message_type>email</message_type> <contact_name>John</contact_name> sent <start_date>yesterday</start_date>.	[]		1
2678	0		user	Halloween emails with attachment from Sydney to Luke	EMAILSEARCH	search_email	<keyword>Halloween</keyword> <message_type>emails</message_type> with <attachment>attachment</attachment> from <contact_name_from>Sydney</contact_name_from> to <contact_name_to>Luke</contact_name_to>	[]		1
2688	0		user	I appreciate your response to my email 	NOTSURE	other_domain	I appreciate your response to my email 	[]		1
2693	0		user	i need emails about carpentry sent in july	EMAILSEARCH	search_email	i need <message_type>emails</message_type> about <keyword>carpentry</keyword> sent in <start_date>july</start_date>	[]		1
2708	0		user	i need to view emails fro last week	EMAILSEARCH	search_email	i need to view <message_type>emails</message_type> fro <start_date>last week</start_date>	[]		1
2710	0		user	i recive email attachments in july	EMAILSEARCH	search_email	i recive <message_type>email</message_type> <attachment>attachments</attachment> in <start_date>july</start_date>	[]		1
2716	0		user	I sent the email from jane	EMAILSEARCH	search_email	I sent the <message_type>email</message_type> from <contact_name_from>jane</contact_name_from>	[]		1
2719	0		user	i sit there	NOTSURE	notsure_other	i sit there	[]		1
2724	0		user	I want to see all the emails that came from Paul.	EMAILSEARCH	search_email	I want to see all the <message_type>emails</message_type> that came from <contact_name_from>Paul</contact_name_from>.	[]		1
2725	0		user	I want to see any emails between January 1 and 3	EMAILSEARCH	search_email	I want to see any <message_type>emails</message_type> between <start_date>January 1</start_date> and <end_date>3</end_date>	[]		1
2735	0		user	I want to see emails with an attachment from Cale.	EMAILSEARCH	search_email	I want to see <message_type>emails</message_type> with an <attachment>attachment</attachment> from <contact_name_from>Cale</contact_name_from>.	[]		1
2739	0		user	I'd like to view emails from January.	EMAILSEARCH	search_email	I'd like to view <message_type>emails</message_type> from <start_date>January</start_date>.	[]		1
2759	0		user	Robert's email	EMAILSEARCH	search_email	<contact_name>Robert</contact_name>'s <message_type>email</message_type>	[]		1
2760	0		user	joe to john emails 	EMAILSEARCH	search_email	<contact_name_from>joe</contact_name_from> to <contact_name_to>john</contact_name_to> <message_type>emails</message_type> 	[]		1
2768	0		user	June email me about the meeting	EMAILSEARCH	search_email	<start_date>June</start_date> <message_type>email</message_type> me about <keyword>the meeting</keyword>	[]		1
2776	0		user	last week's email about job application	EMAILSEARCH	search_email	<start_date>last week</start_date>'s <message_type>email</message_type> about <keyword>job application</keyword>	[]		1
2779	0		user	last month's email on bears	EMAILSEARCH	search_email	<start_date>last month</start_date>'s <message_type>email</message_type> on <keyword>bears</keyword>	[]		1
2790	0		user	Last October email about shingles	EMAILSEARCH	search_email	<start_date>Last October</start_date> <message_type>email</message_type> about <keyword>shingles</keyword>	[]		1
2794	0		user	last night email for primaries	EMAILSEARCH	search_email	<start_time>last night</start_time> <message_type>email</message_type> for <keyword>primaries</keyword>	[]		1
2798	0		user	Last weeks email from Violet about outsourcing jobs.	EMAILSEARCH	search_email	<start_date>Last weeks</start_date> <message_type>email</message_type> from <contact_name_from>Violet</contact_name_from> about <keyword>outsourcing jobs</keyword>.	[]		1
2802	0		user	last week's mail with attachments on project update	EMAILSEARCH	search_email	<start_date>last week</start_date>'s <message_type>mail</message_type> with <attachment>attachments</attachment> on <keyword>project update</keyword>	[]		1
2815	0		user	list of emails that has attachments included	EMAILSEARCH	search_email	list of <message_type>emails</message_type> that has <attachment>attachments</attachment> included	[]		1
2823	0		user	locate email from jay with attachment	EMAILSEARCH	search_email	locate <message_type>email</message_type> from <contact_name_from>jay</contact_name_from> with <attachment>attachment</attachment>	[]		1
2824	0		user	locate email with attachments between december 3rd and december 12th	EMAILSEARCH	search_email	locate <message_type>email</message_type> with <attachment>attachments</attachment> between <start_date>december 3rd</start_date> and <end_date>december 12th</end_date>	[]		1
2825	0		user	locate email with data sweep attachment	EMAILSEARCH	search_email	locate <message_type>email</message_type> with <keyword>data sweep</keyword> <attachment>attachment</attachment>	[]		1
2827	0		user	locate emails from decemeber about basketball	EMAILSEARCH	search_email	locate <message_type>emails</message_type> from <start_date>decemeber</start_date> about <keyword>basketball</keyword>	[]		1
2829	0		user	locate mail from bank in June 2019	EMAILSEARCH	search_email	locate <message_type>mail</message_type> from <contact_name_from>bank</contact_name_from> in <start_date>June 2019</start_date>	[]		1
2833	0		user	Look for an email from Barb that included an attachment	EMAILSEARCH	search_email	Look for an <message_type>email</message_type> from <contact_name_from>Barb</contact_name_from> that included an <attachment>attachment</attachment>	[]		1
2834	0		user	Look for an email that came last month from Matt about a party	EMAILSEARCH	search_email	Look for an <message_type>email</message_type> that came <start_date>last month</start_date> from <contact_name_from>Matt</contact_name_from> about a <keyword>party</keyword>	[]		1
2841	0		user	Look for emails received in February	EMAILSEARCH	search_email	Look for <message_type>emails</message_type> received in <start_date>February</start_date>	[]		1
2843	0		user	Look for emails with attachments sent last week	EMAILSEARCH	search_email	Look for <message_type>emails</message_type> with <attachment>attachments</attachment> sent <start_date>last week</start_date>	[]		1
2852	0		user	Look for Power Point attachments	EMAILSEARCH	search_email	Look for <attachment_type>Power Point</attachment_type> <attachment>attachments</attachment>	[]		1
2856	0		user	look for topic billing in mail inbox with attachment	EMAILSEARCH	search_email	look for topic <keyword>billing</keyword> in <message_type>mail</message_type> <destination_folder>inbox</destination_folder> with <attachment>attachment</attachment>	[]		1
2861	0		user	Look up emails from Ian to Xavier.	EMAILSEARCH	search_email	Look up <message_type>emails</message_type> from <contact_name_from>Ian</contact_name_from> to <contact_name_to>Xavier</contact_name_to>.	[]		1
2868	0		user	Look up travel emails that have an attachment.	EMAILSEARCH	search_email	Look up <keyword>travel</keyword> <message_type>emails</message_type> that have an <attachment>attachment</attachment>.	[]		1
2871	0		user	mail about restaurants to Gary from March 2nd to 4th	EMAILSEARCH	search_email	<message_type>mail</message_type> about <keyword>restaurants</keyword> to <contact_name_to>Gary</contact_name_to> from <start_date>March 2nd</start_date> to <end_date>4th</end_date>	[]		1
2872	0		user	mail attachment from June about the party	EMAILSEARCH	search_email	<message_type>mail</message_type> <attachment>attachment</attachment> from <start_date>June</start_date> about <keyword>the party</keyword>	[]		1
2875	0		user	mail between January 5 and January 15 about open borders	EMAILSEARCH	search_email	<message_type>mail</message_type> between <start_date>January 5</start_date> and <end_date>January 15</end_date> about <keyword>open borders</keyword>	[]		1
2885	0		user	mail from edith to berty about engagement with attachments about food	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>edith</contact_name_from> to <contact_name_to>berty</contact_name_to> about <keyword>engagement</keyword> with <attachment>attachments</attachment> about <keyword>food</keyword>	[]		1
2891	0		user	mail from june about the last week report 	EMAILSEARCH	search_email	<message_type>mail</message_type> from <start_date>june</start_date> about the <keyword>last week report</keyword> 	[]		1
2892	0		user	Mail from me to Jane	EMAILSEARCH	search_email	<message_type>Mail</message_type> from me to <contact_name_to>Jane</contact_name_to>	[]		1
2895	0		user	Mail from Penny to Quentin about dentist on Thursday	EMAILSEARCH	search_email	<message_type>Mail</message_type> from <contact_name_from>Penny</contact_name_from> to <contact_name_to>Quentin</contact_name_to> about <keyword>dentist</keyword> on <start_date>Thursday</start_date>	[]		1
2896	0		user	mail from Robert to Cora from last week about The New Painting	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>Robert</contact_name_from> to <contact_name_to>Cora</contact_name_to> from <start_date>last week</start_date> about The <keyword>New Painting</keyword>	[]		1
2898	0		user	mail from the hr 	EMAILSEARCH	search_email	<message_type>mail</message_type> from the <contact_name_from>hr</contact_name_from> 	[]		1
2901	0		user	mail from yesterday and today including attachments	EMAILSEARCH	search_email	<message_type>mail</message_type> from <start_date>yesterday</start_date> and <end_date>today</end_date> including <attachment>attachments</attachment>	[]		1
2903	0		user	mail messages from Bart Spencer with attached files	EMAILSEARCH	search_email	<message_type>mail</message_type> messages from <contact_name_from>Bart Spencer</contact_name_from> with <attachment>attached</attachment> <attachment_type>files</attachment_type>	[]		1
2908	0		user	mail on physics with attachment from august	EMAILSEARCH	search_email	<message_type>mail</message_type> on <keyword>physics</keyword> with <attachment>attachment</attachment> from <start_date>august</start_date>	[]		1
2913	0		user	mail received since last Monday from Jenny	EMAILSEARCH	search_email	<message_type>mail</message_type> received since <start_date>last Monday</start_date> from <contact_name_from>Jenny</contact_name_from>	[]		1
2914	0		user	mail received with attachments from Jan 1 to Jan 7, 2020	EMAILSEARCH	search_email	<message_type>mail</message_type> received with <attachment>attachments</attachment> from <start_date>Jan 1</start_date> to <end_date>Jan 7, 2020</end_date>	[]		1
2922	0		user	mail to anna with attachments from may 2017 to may 2018	EMAILSEARCH	search_email	<message_type>mail</message_type> to <contact_name_to>anna</contact_name_to> with <attachment>attachments</attachment> from <start_date>may 2017</start_date> to <end_date>may 2018</end_date>	[]		1
2933	0		user	mail with attachment from Kennedy about vacation	EMAILSEARCH	search_email	<message_type>mail</message_type> with <attachment>attachment</attachment> from <contact_name_from>Kennedy</contact_name_from> about <keyword>vacation</keyword>	[]		1
2938	0		user	mail with attachment in date range June to July 2019	EMAILSEARCH	search_email	<message_type>mail</message_type> with <attachment>attachment</attachment> in date range <start_date>June</start_date> to <end_date>July 2019</end_date>	[]		1
2939	0		user	mail with attachment inside	EMAILSEARCH	search_email	<message_type>mail</message_type> with <attachment>attachment</attachment> inside	[]		1
2940	0		user	mail with attachment sent between August and September 2019 about jewelry	EMAILSEARCH	search_email	<message_type>mail</message_type> with <attachment>attachment</attachment> sent between <start_date>August</start_date> and <end_date>September 2019</end_date> about <keyword>jewelry</keyword>	[]		1
2943	0		user	mail with attachments received from march 2012 to june 2012 regarding the delamo mall sale	EMAILSEARCH	search_email	<message_type>mail</message_type> with <attachment>attachments</attachment> received from <start_date>march 2012</start_date> to <end_date>june 2012</end_date> regarding the <keyword>delamo mall sale</keyword>	[]		1
2945	0		user	mail with the topic solar panel installation	EMAILSEARCH	search_email	<message_type>mail</message_type> with the <keyword>topic solar panel installation</keyword>	[]		1
2946	0		user	mails about new contract jobs available from March 12th to March 14th	EMAILSEARCH	search_email	<message_type>mail</message_type>s about <keyword>new contract jobs available</keyword> from <start_date>March 12th</start_date> to <end_date>March 14th</end_date>	[]		1
2948	0		user	mails from Frans	EMAILSEARCH	search_email	<message_type>mail</message_type>s from <contact_name_from>Frans</contact_name_from>	[]		1
2953	0		user	mails that have attachment from May	EMAILSEARCH	search_email	<message_type>mails</message_type> that have <attachment>attachment</attachment> from <start_date>May</start_date>	[]		1
2972	0		user	message to joanne about trip	EMAILSEARCH	search_email	message to <contact_name_to>joanne</contact_name_to> about <keyword>trip</keyword>	[]		1
2978	0		user	messages from last week	EMAILSEARCH	search_email	messages from <start_date>last week</start_date>	[]		1
2989	0		user	messages received form Joe in June	EMAILSEARCH	search_email	messages received form <contact_name_from>Joe</contact_name_from> in <start_date>June</start_date>	[]		1
2991	0		user	messages sent last January	EMAILSEARCH	search_email	messages sent <start_date>last January</start_date>	[]		1
2998	0		user	Michael sent regarding bills	EMAILSEARCH	search_email	<contact_name>Michael</contact_name> sent regarding <keyword>bills</keyword>	[]		1
3008	0		user	my emails to Ben	EMAILSEARCH	search_email	my <message_type>emails</message_type> to <contact_name_to>Ben</contact_name_to>	[]		1
3014	0		user	Ned received attachment from Kyle	EMAILSEARCH	search_email	<contact_name_to>Ned</contact_name_to> received <attachment>attachment</attachment> from <contact_name_from>Kyle</contact_name_from>	[]		1
3028	0		user	open email regarding crime from last week	EMAILSEARCH	search_email	open <message_type>email</message_type> regarding <keyword>crime</keyword> from <start_date>last week</start_date>	[]		1
3034	0		user	open the attachment	EMAILSEARCH	search_email	open the <attachment>attachment</attachment>	[]		1
3036	0		user	open up email about james harden stats with attachment	EMAILSEARCH	search_email	open up <message_type>email</message_type> about <keyword>james harden stats</keyword> with <attachment>attachment</attachment>	[]		1
3040	0		user	opened mail with an attachment	EMAILSEARCH	search_email	opened <message_type>mail</message_type> with an <attachment>attachment</attachment>	[]		1
3042	0		user	organize mailbox to show emails with attachments	EMAILSEARCH	search_email	<keyword>organize mailbox</keyword> to show <message_type>emails</message_type> with <attachment>attachments</attachment>	[]		1
3052	0		user	pdf attachments from Lia	EMAILSEARCH	search_email	<attachment_type>pdf</attachment_type> <attachment>attachments</attachment> from <contact_name_from>Lia</contact_name_from>	[]		1
3053	0		user	slides attachments from Joshua	EMAILSEARCH	search_email	<attachment_type>slides</attachment_type> <attachment>attachments</attachment> from <contact_name_from>Joshua</contact_name_from>	[]		1
3054	0		user	PDF attachments in email from January	EMAILSEARCH	search_email	<attachment_type>PDF</attachment_type> <attachment>attachments</attachment> in <message_type>email</message_type> from <start_date>January</start_date>	[]		1
3056	0		user	Perform a search for emails from the month of May.	EMAILSEARCH	search_email	Perform a search for <message_type>emails</message_type> from the month of <start_date>May</start_date>.	[]		1
3058	0		user	photo attachment girls trip	EMAILSEARCH	search_email	<attachment_type>photo</attachment_type> <attachment>attachment</attachment> <keyword>girls trip</keyword>	[]		1
3078	0		user	Pull up any emails from Greg to James between May 12th and June 5th.	EMAILSEARCH	search_email	Pull up any <message_type>emails</message_type> from <contact_name_from>Greg</contact_name_from> to <contact_name_to>James</contact_name_to> between <start_date>May 12th</start_date> and <end_date>June 5th</end_date>.	[]		1
3079	0		user	Pull up any emails from June 3-4	EMAILSEARCH	search_email	Pull up any <message_type>emails</message_type> from <start_date>June 3-4</start_date>	[]		1
3081	0		user	Pull up emails from last May	EMAILSEARCH	search_email	Pull up <message_type>emails</message_type> from <start_date>last May</start_date>	[]		1
3085	0		user	Pull up emails sent by Tom to Reginald.	EMAILSEARCH	search_email	Pull up <message_type>emails</message_type> sent by <contact_name_from>Tom</contact_name_from> to <contact_name_to>Reginald</contact_name_to>.	[]		1
3088	0		user	pull up the Email from John to Jill	EMAILSEARCH	search_email	pull up the <message_type>Email</message_type> from <contact_name_from>John</contact_name_from> to <contact_name_to>Jill</contact_name_to>	[]		1
3089	0		user	Receipt from car repair on May 16th. 	EMAILSEARCH	search_email	<keyword>Receipt from car repair</keyword> on <start_date>May 16th</start_date>. 	[]		1
3090	0		user	Receive by john right away	NOTSURE	other_domain	Receive by john right away	[]		1
3092	0		user	received email with attachment from Jamie	EMAILSEARCH	search_email	received <message_type>email</message_type> with <attachment>attachment</attachment> from <contact_name_from>Jamie</contact_name_from>	[]		1
3101	0		user	Resignation letters from the last week of april 2019	EMAILSEARCH	search_email	<keyword>Resignation letters</keyword> from the <start_date>last week of april 2019</start_date>	[]		1
3106	0		user	Soccer practice emails sent in January	EMAILSEARCH	search_email	<keyword>Soccer practice</keyword> <message_type>emails</message_type> <email_state>sent</email_state> in <start_date>January</start_date>	[]		1
3108	0		user	search emails about birthday with photo attachmets	EMAILSEARCH	search_email	search <message_type>emails</message_type> about <keyword>birthday</keyword> with <attachment_type>photo</attachment_type> <attachment>attachmets</attachment>	[]		1
3109	0		user	search emails containing attachment	EMAILSEARCH	search_email	search <message_type>emails</message_type> containing <attachment>attachment</attachment>	[]		1
3115	0		user	Search for all emails that have an attachment to them.	EMAILSEARCH	search_email	Search for all <message_type>emails</message_type> that have an <attachment>attachment</attachment> to them.	[]		1
3117	0		user	Search for an email with an attachment sent by Barb	EMAILSEARCH	search_email	Search for an <message_type>email</message_type> with an <attachment>attachment</attachment> sent by <contact_name_from>Barb</contact_name_from>	[]		1
3123	0		user	Search for project specific emails	EMAILSEARCH	search_email	Search for <keyword>project specific</keyword> <message_type>emails</message_type>	[]		1
3125	0		user	search for technology emails	EMAILSEARCH	search_email	search for <keyword>technology</keyword> <message_type>emails</message_type>	[]		1
3127	0		user	Search for email from Mom	EMAILSEARCH	search_email	Search for <message_type>email</message_type> from <relationship_name_from>Mom</relationship_name_from>	[]		1
3141	0		user	Search for emails with a warranty inquiry	EMAILSEARCH	search_email	Search for <message_type>emails</message_type> with a <keyword>warranty inquiry</keyword>	[]		1
3145	0		user	Search for emails with pictures attached	EMAILSEARCH	search_email	Search for <message_type>emails</message_type> with <attachment_type>pictures</attachment_type> <attachment>attached</attachment>	[]		1
3153	0		user	Search for the weekly conference call email.	EMAILSEARCH	search_email	Search for the <keyword>weekly conference call</keyword> <message_type>email</message_type>.	[]		1
3157	0		user	Search my email for one from Matt last month about party	EMAILSEARCH	search_email	Search my <message_type>email</message_type> for one from <contact_name_from>Matt</contact_name_from> <start_date>last month</start_date> about <keyword>party</keyword>	[]		1
3161	0		user	Send email to Jane	NOTSURE	other_domain	Send <message_type>email</message_type> to <contact_name_to>Jane</contact_name_to>	[]		1
3165	0		user	sent by chris	EMAILSEARCH	search_email	sent by <contact_name_from>chris</contact_name_from>	[]		1
3168	0		user	sent emails from last week	EMAILSEARCH	search_email	<destination_folder>sent</destination_folder> <message_type>emails</message_type> from <start_date>last week</start_date>	[]		1
3169	0		user	sent mail february	EMAILSEARCH	search_email	<destination_folder>sent</destination_folder> <message_type>mail</message_type> <start_date>february</start_date>	[]		1
3185	0		user	Show any emails that have an attachment.	EMAILSEARCH	search_email	Show any <message_type>emails</message_type> that have an <attachment>attachment</attachment>.	[]		1
3196	0		user	show mail from last week	EMAILSEARCH	search_email	show <message_type>mail</message_type> from <start_date>last week</start_date>	[]		1
3202	0		user	Show emails from last Monday to Friday	EMAILSEARCH	search_email	Show <message_type>emails</message_type> from <start_date>last Monday</start_date> to <end_date>Friday</end_date>	[]		1
3208	0		user	Show email with attachments about furniture	EMAILSEARCH	search_email	Show <message_type>email</message_type> with <attachment>attachments</attachment> about <keyword>furniture</keyword>	[]		1
3212	0		user	Show emails from Ebay	EMAILSEARCH	search_email	Show <message_type>emails</message_type> from <contact_name_from>Ebay</contact_name_from>	[]		1
3230	0		user	show last week's attachments	EMAILSEARCH	search_email	show <start_date>last week</start_date>'s <attachment>attachments</attachment>	[]		1
3232	0		user	show mail containing attachments	EMAILSEARCH	search_email	show <message_type>mail</message_type> containing <attachment>attachments</attachment>	[]		1
3233	0		user	show mail to Publishers Clearing House sent in the last two years that have attachments	EMAILSEARCH	search_email	show <message_type>mail</message_type> to <contact_name_to>Publishers Clearing House</contact_name_to> sent in the <start_date>last two years</start_date> that have <attachment>attachments</attachment>	[]		1
3240	0		user	Show me any emails from May 20th to December 4th.	EMAILSEARCH	search_email	Show me any <message_type>emails</message_type> from <start_date>May 20th</start_date> to <end_date>December 4th</end_date>.	[]		1
3241	0		user	Show me any emails with attachments	EMAILSEARCH	search_email	Show me any <message_type>emails</message_type> with <attachment>attachments</attachment>	[]		1
3242	0		user	show me December 1st email	EMAILSEARCH	search_email	show me <start_date>December 1st</start_date> <message_type>email</message_type>	[]		1
3253	0		user	show me emails sent between Wednesday the 7th to Friday the 9th from Jimmy.	EMAILSEARCH	search_email	show me <message_type>emails</message_type> <email_state>sent</email_state> between <start_date>Wednesday the 7th</start_date> to <end_date>Friday the 9th</end_date> from <contact_name_from>Jimmy</contact_name_from>.	[]		1
3258	0		user	Show me emails with attachments from May.	EMAILSEARCH	search_email	Show me <message_type>emails</message_type> with <attachment>attachments</attachment> from <start_date>May</start_date>.	[]		1
3261	0		user	Show me the email about baseball	EMAILSEARCH	search_email	Show me the <message_type>email</message_type> about <keyword>baseball</keyword>	[]		1
3262	0		user	show me the email about the office party 	EMAILSEARCH	search_email	show me the <message_type>email</message_type> about <keyword>the office party</keyword> 	[]		1
3266	0		user	Some attachment was attach to it	NOTSURE	notsure_other	Some attachment was attach to it	[]		1
3282	0		user	the email with attachment	EMAILSEARCH	search_email	the <message_type>email</message_type> with <attachment>attachment</attachment>	[]		1
3283	0		user	the email with attachment from Lazlo	EMAILSEARCH	search_email	the <message_type>email</message_type> with <attachment>attachment</attachment> from <contact_name_from>Lazlo</contact_name_from>	[]		1
3284	0		user	There is a webinar scheduled for today	NOTSURE	other_domain	There is a webinar scheduled for today	[]		1
3288	0		user	To Bernie	EMAILSEARCH	search_email	To <contact_name_to>Bernie</contact_name_to>	[]		1
3290	0		user	to lynn from alex	EMAILSEARCH	search_email	to <contact_name_to>lynn</contact_name_to> from <contact_name_from>alex</contact_name_from>	[]		1
3292	0		user	to david with attachment	EMAILSEARCH	search_email	to <contact_name_to>david</contact_name_to> with <attachment>attachment</attachment>	[]		1
3305	0		user	vacation planning messages between January and February	EMAILSEARCH	search_email	<keyword>vacation planning</keyword> messages between <start_date>January</start_date> and <end_date>February</end_date>	[]		1
3306	0		user	View all emails containing an attachment	EMAILSEARCH	search_email	View all <message_type>emails</message_type> containing an <attachment>attachment</attachment>	[]		1
3310	0		user	view emails regarding medical records	EMAILSEARCH	search_email	view <message_type>emails</message_type> regarding <keyword>medical records</keyword>	[]		1
3326	0		user	where can i buy it?	NOTSURE	notsure_other	where can i buy it?	[]		1
3333	0		user	Which mail contain photo attachments	EMAILSEARCH	search_email	Which <message_type>mail</message_type> contain <attachment_type>photo</attachment_type> <attachment>attachments</attachment>	[]		1
3337	0		user	work email from last month	EMAILSEARCH	search_email	<user_defined_category>work</user_defined_category> <message_type>email</message_type> from <start_date>last month</start_date>	[]		1
3338	0		user	work email with guidelines attachment	EMAILSEARCH	search_email	<user_defined_category>work</user_defined_category> <message_type>email</message_type> with <keyword>guidelines</keyword> <attachment>attachment</attachment>	[]		1
3339	0		user	yesterday attachment from Lowes	EMAILSEARCH	search_email	<start_date>yesterday</start_date> <attachment>attachment</attachment> from <contact_name_from>Lowes</contact_name_from>	[]		1
3353	0		user	Surprise birthday email reminder	EMAILSEARCH	search_email	<keyword>Surprise birthday</keyword> <message_type>email</message_type> <keyword>reminder</keyword>	[]		1
3363	0		user	Ricky's emails to Jim with attachments sent in July	EMAILSEARCH	search_email	<contact_name_from>Ricky</contact_name_from>'s <message_type>emails</message_type> to <contact_name_to>Jim</contact_name_to> with <attachment>attachments</attachment> sent in <start_date>July</start_date>	[]		1
3366	0		user	Invitation was included on the attachment	EMAILSEARCH	search_email	<keyword>Invitation</keyword> was included on the <attachment>attachment</attachment>	[]		1
3374	0		user	Receive some attachment between 1 to 2 in the afternoon	EMAILSEARCH	search_email	Receive some <attachment>attachment</attachment> between <start_time>1</start_time> to <end_time>2 in the afternoon</end_time>	[]		1
3377	0		user	email with attachment for Emi and Stacey	EMAILSEARCH	search_email	<message_type>email</message_type> with <attachment>attachment</attachment> for <contact_name>Emi</contact_name> and <contact_name>Stacey</contact_name>	[]		1
3388	0		user	Photos is also included on the email I sent	EMAILSEARCH	search_email	<attachment_type>Photos</attachment_type> is also included on the <message_type>email</message_type> <relationship_name_from>I</relationship_name_from> sent	[]		1
3400	0		user	mail from fred to barney with attachments re rocks	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>fred</contact_name_from> to <contact_name_to>barney</contact_name_to> with <attachment>attachments</attachment> re <keyword>rocks</keyword>	[]		1
3406	0		user	attachment email emily	EMAILSEARCH	search_email	<attachment>attachment</attachment> <message_type>email</message_type> <contact_name>emily</contact_name>	[]		1
3414	0		user	look for attachments in the response with finance topic	EMAILSEARCH	search_email	look for <attachment>attachments</attachment> in the <keyword>response with finance</keyword> topic	[]		1
3424	0		user	Email Jared sent with product comparison attachment.	EMAILSEARCH	search_email	<message_type>Email</message_type> <contact_name_from>Jared</contact_name_from> sent with <keyword>product comparison</keyword> <attachment>attachment</attachment>.	[]		1
3427	0		user	attachment from Mom party	EMAILSEARCH	search_email	<attachment>attachment</attachment> from <relationship_name_from>Mom</relationship_name_from> <keyword>party</keyword>	[]		1
3447	0		user	mail from SC Johnson, but only ones with attachments	EMAILSEARCH	search_email	<message_type>mail</message_type> from <contact_name_from>SC Johnson</contact_name_from>, but only ones with <attachment>attachments</attachment>	[]		1
3451	0		user	mail to Ray and Carol about the boat accident with attachments	EMAILSEARCH	search_email	<message_type>mail</message_type> to <contact_name_to>Ray</contact_name_to> and <contact_name_to>Carol</contact_name_to> about <keyword>the boat accident</keyword> with <attachment>attachments</attachment>	[]		1
3454	0		user	Birthday messages containing attachments from November 15th	EMAILSEARCH	search_email	<keyword>Birthday</keyword> messages containing <attachment>attachments</attachment> from <start_date>November 15th</start_date>	[]		1
3460	0		user	Please provide all mail with my trip topic	EMAILSEARCH	search_email	Please provide all <message_type>mail</message_type> with <keyword>my trip</keyword> topic	[]		1
