ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	ConversationContext	MetaData	Frequency
BVT-555	0		user	Open the Diet PPT	FILES	file_open	Open the <file_keyword>Diet</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-556	0		user	Open the Reference Point PPT	FILES	file_open	Open the <file_keyword>Reference Point</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-557	0		user	Download the Quiet Ryan word document	FILES	file_download	Download the <file_keyword>Quiet Ryan</file_keyword> <file_type>word</file_type> document		[]	1
BVT-558	0		user	Open the Food PPT	FILES	file_open	Open the <file_keyword>Food</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-559	0		user	Download the Quiet Ryan deck	FILES	file_download	Download the <file_keyword>Quiet Ryan</file_keyword> <file_type>deck</file_type>		[]	1
BVT-560	0		user	Download the Microsoft file	FILES	file_download	Download the <file_keyword>Microsoft</file_keyword> file		[]	1
BVT-561	0		user	Download the Gun Smoke excel	FILES	file_download	Download the <file_keyword>Gun Smoke</file_keyword> <file_type>excel</file_type>		[]	1
BVT-562	0		user	Download the Wind Power excel	FILES	file_download	Download the <file_keyword>Wind Power</file_keyword> <file_type>excel</file_type>		[]	1
BVT-563	0		user	Open the Gun Smoke excel	FILES	file_open	Open the <file_keyword>Gun Smoke</file_keyword> <file_type>excel</file_type>		[]	1
BVT-564	0		user	Open the XLS I was working on	FILES	file_open	Open the <file_type>XLS</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-565	0		user	Open the Reference Point file	FILES	file_open	Open the <file_keyword>Reference Point</file_keyword> file		[]	1
BVT-566	0		user	Open the Presentation file I was working on	FILES	file_open	Open the <file_type>Presentation</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-567	0		user	Download the Wind Power file	FILES	file_download	Download the <file_keyword>Wind Power</file_keyword> file		[]	1
BVT-568	0		user	Open Happy Home for Cats PPT	FILES	file_open	Open <file_keyword>Happy Home for Cats</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-569	0		user	Open XLS I was working on	FILES	file_open	Open <file_type>XLS</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-570	0		user	Download the Diet Brian file	FILES	file_download	Download the <file_keyword>Diet Brian</file_keyword> file		[]	1
BVT-571	0		user	Download the doc file I was working on	FILES	file_download	Download the <file_type>doc</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-572	0		user	Download the Presentation file I was working on	FILES	file_download	Download the <file_type>Presentation</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-573	0		user	Download the deck I was working on	FILES	file_download	Download the <file_type>deck</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-574	0		user	Download the Quiet PPT	FILES	file_download	Download the <file_keyword>Quiet</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-575	0		user	Download the Reference PPT	FILES	file_download	Download the <file_keyword>Reference</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-576	0		user	Download the Best Lady PPT	FILES	file_download	Download the <file_keyword>Best Lady</file_keyword> <file_type>PPT</file_type>		[]	1
BVT-577	0		user	Download the XLS I was working on	FILES	file_download	Download the <file_type>XLS</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-578	0		user	Download the ppt I was working on	FILES	file_download	Download the <file_type>ppt</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-579	0		user	Download ppt I was working on	FILES	file_download	Download <file_type>ppt</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-580	0		user	Download file I was working on	FILES	file_download	Download file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-581	0		user	Open Best Lady file	FILES	file_open	Open <file_keyword>Best Lady</file_keyword> file		[]	1
BVT-582	0		user	Download Happy Home for Cats excel	FILES	file_download	Download <file_keyword>Happy Home for Cats</file_keyword> <file_type>excel</file_type>		[]	1
BVT-583	0		user	Download Quiet Ryan presentation	FILES	file_download	Download <file_keyword>Quiet Ryan</file_keyword> <file_type>presentation</file_type>		[]	1
BVT-584	0		user	Download XLS I was working on	FILES	file_download	Download <file_type>XLS</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-585	0		user	Download Presentation file I was working on	FILES	file_download	Download <file_type>Presentation</file_type> file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-586	0		user	Download the file I was working on	FILES	file_download	Download the file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-587	0		user	Download deck I was working on	FILES	file_download	Download <file_type>deck</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-588	0		user	Download Pappy Holmes Forecast file	FILES	file_download	Download <file_keyword>Pappy Holmes Forecast</file_keyword> file		[]	1
BVT-589	0		user	Open Amelia file	FILES	file_open	Open <file_keyword>Amelia</file_keyword> file		[]	1
BVT-590	0		user	Open Reference file	FILES	file_open	Open <file_keyword>Reference</file_keyword> file		[]	1
BVT-591	0		user	Open ppt I was working on	FILES	file_open	Open <file_type>ppt</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
BVT-592	0		user	Open file I was working on	FILES	file_open	Open file <contact_name>I</contact_name> was <file_action>working</file_action> on		[]	1
