ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion
bbf3a63c-7a99-4228-962c-cb97ea35d0eb	0	11/6/2019 21:13	user	Hey Cortana add Adi to my meeting.	Which %NameSubString% should I add?	CALENDAR	add_attendee	Hey Cortana add <contact_name>Adi</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
e85036ad-ce9c-4b39-8515-541329c6c39f	0	11/12/2019 19:05	user	Add asansol's to the meeting.	You're not on a call right now.	CALENDAR	add_attendee	Add <contact_name>asansol</contact_name>&apos;s to the meeting.	[]		Teams	Speech	1	19.17
cde39480-9bf3-471a-98e0-6ca1f24139ee	0	11/4/2019 20:14	user	Ron to the meeting.	Adding %ContactName%...	CALENDAR	add_attendee	<contact_name>Ron</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
c8fa4276-87a9-47e6-86c7-bbecddd4d94b	0	11/14/2019 6:19	user	Hey Cortana rose to the meeting.		CALENDAR	add_attendee	Hey Cortana <contact_name>rose</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
c22b7322-bdd6-4e54-a3ce-fd6431dfa4c3	0	11/9/2019 0:19	user	An awesome Parker to the meeting.	Add %ContactName%, %FinalAddressType%, is that right?	CALENDAR	add_attendee	An <contact_name>awesome Parker</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
f8145f2d-70fd-4cd0-9ac1-bd9d4a763c79	0	11/25/2019 22:56	user	Cortana add Nick to the meeting.	Which one should I add?	CALENDAR	add_attendee	Cortana add <contact_name>Nick</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
dec27ac8-5e62-4346-bbba-8bfd7f92ee67	0	11/27/2019 19:31	user	I need to the meeting.	Who do you want to add to the meeting?	CALENDAR	add_attendee	I need to the meeting.	[]		Teams	Speech	1	19.17
2049e341-158c-4c55-a74d-d29807a2259f	0	11/6/2019 0:28	user	Hey Cortana add audio to the meeting.	Which one should I add?	CALENDAR	add_attendee	Hey Cortana add <contact_name>audio</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
6726339e-15b4-4f6d-9cfd-0b48e04bf398	0	11/12/2019 6:04	user	Add St Ring-0 3 to the meeting.	Which one should I add?	CALENDAR	add_attendee	Add <contact_name>St Ring-0 3</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
74ad2c0b-78c0-4574-8b19-1eab40ffd0a1	0	11/26/2019 13:41	user	Add to the meeting.	Who do you want to add to the meeting?	CALENDAR	add_attendee	Add to the meeting.	[]		Teams	Speech	1	19.17
ac47c82f-c07f-411c-a9a0-4d00b4287414	0	11/26/2019 8:31	user	Cortana add Bob James to the meeting.	Add %ContactName%, is that right?	CALENDAR	add_attendee	Cortana add <contact_name>Bob James</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
1ef3940f-103f-4019-baee-be21bf0049eb	0	11/13/2019 23:56	user	Add Mokadam to my meeting.		CALENDAR	add_attendee	Add <contact_name>Mokadam</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
f5401ebc-0f6d-472c-9373-1e008baba6b4	0	11/27/2019 19:33	user	Add Cruise to my meeting.	Which one should I add?	CALENDAR	add_attendee	Add <contact_name>Cruise</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
2c6376ea-b53a-44a4-a546-fed7ee5c570b	0	11/26/2019 13:09	user	And James to the meeting.		CALENDAR	add_attendee	And <contact_name>James</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
6c8ac6b8-d3f1-45f3-a25d-4eed0d3099b2	0	11/21/2019 1:59	user	Hey Cortana add Mendes to the meeting.		CALENDAR	add_attendee	Hey Cortana add <contact_name>Mendes</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
e63db6b7-8fe5-4cf9-b90a-8925b438d5b8	0	11/29/2019 5:42	user	Add rose to meeting.	Add %ContactName%, %FinalAddressType%, is that right?	CALENDAR	add_attendee	Add <contact_name>rose</contact_name> to meeting.	[]		Teams	Speech	1	19.17
13db5108-ec3d-494d-bb38-bd598f5ae966	0	11/13/2019 23:29	user	Add Shwetambari to the meeting.		CALENDAR	add_attendee	Add <contact_name>Shwetambari</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
045c3d23-058f-4fd6-b8b8-85e780c3746c	0	11/12/2019 9:21	user	Add a on his mobile to the meeting.	I'm sorry, but I can't help with that.	CALENDAR	add_attendee	Add <contact_name>a on his mobile</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
4b8bbd0d-0080-4caf-860f-4cf72b944da4	0	11/5/2019 8:06	user	Head adimi level to the meeting.	Who do you want to add to the meeting?	CALENDAR	add_attendee	<title>Head adimi level</title> to the meeting.	[]		Teams	Speech	1	19.17
dc2c206d-ea00-4153-87d9-4f9caf611f91	0	11/25/2019 19:02	user	Hey Cortana close to the meeting.	Who do you want to add to the meeting?	CALENDAR	add_attendee	Hey Cortana close to the meeting.	[]		Teams	Speech	1	19.17
4e953582-8caa-484d-9038-0b1fea169923	0	11/6/2019 13:24	user	Cortana add Neta-Lee Golan to the meeting.	Add %ContactName%, %FinalAddressType%, is that right?	CALENDAR	add_attendee	Cortana add <contact_name>Neta-Lee Golan</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
af9a3ce2-0dbf-4844-ba06-7e5ad8aad864	0	11/21/2019 12:37	user	Deacon emenac to meeting.	I'm sorry, I couldn't find %NameSubString% in your contacts.	CALENDAR	add_attendee	<contact_name>Deacon emenac</contact_name> to meeting.	[]		Teams	Speech	1	19.17
b7b0d84e-12ef-4411-b77a-2779bb5c3cd6	0	11/26/2019 13:40	user	Add Alice James to the meeting.	Which one should I add?	CALENDAR	add_attendee	Add <contact_name>Alice James</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
b9014177-d8a1-492e-b29f-26ae6f371835	0	11/21/2019 0:08	user	Add Miller into my meeting.		CALENDAR	add_attendee	Add <contact_name>Miller</contact_name> into my meeting.	[]		Teams	Speech	1	19.17
7fa60ea7-0889-44d3-a12e-8cb317630fee	0	11/6/2019 21:13	user	Hey Cortana add audio to my meeting.	Which one should I add?	CALENDAR	add_attendee	Hey Cortana add <contact_name>audio</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
d94dd708-a6a4-438b-95f4-8976bea22fc3	0	11/8/2019 9:20	user	Hey Cortana file to this meeting.	Adding %ContactName%...	CALENDAR	add_attendee	Hey Cortana file to this meeting.	[]		Teams	Speech	1	19.17
47cfaaa0-5b56-4bbf-85ca-b9b137a6d406	0	11/26/2019 13:09	user	Cortana add to the meeting James.	Which one should I add?	CALENDAR	add_attendee	Cortana add to the meeting <contact_name>James</contact_name>.	[]		Teams	Speech	1	19.17
38970f8e-400c-4243-beb1-9bc2066cef05	0	11/19/2019 22:55	user	Add Parker to the meeting.		CALENDAR	add_attendee	Add <contact_name>Parker</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
a46a44a0-d7cc-4e72-a6ac-f818fecfe999	0	11/15/2019 20:52	user	Dial in Michael cloud meeting.		CALENDAR	add_attendee	Dial in <contact_name>Michael</contact_name> <title>cloud meeting</title>.	[]		Teams	Speech	1	19.17
9ee123d6-4d40-42ce-a8c9-7520c749945f	0	11/20/2019 21:18	user	Cortana add Shwetambari to the meeting.		CALENDAR	add_attendee	Cortana add <contact_name>Shwetambari</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
39d669b2-d5d7-433d-b027-b3dff17bbafa	0	11/18/2019 19:35	user	Add me to my next meeting.		CALENDAR	add_attendee	Add <relationship_name>me</relationship_name> to my <start_time>next</start_time> meeting.	[]		Teams	Speech	1	19.17
7bd61315-cd20-4cc7-9a37-e4c0e7bf862c	0	11/26/2019 8:31	user	Cortana add Alice James to the meeting.	Which one should I add?	CALENDAR	add_attendee	Cortana add <contact_name>Alice James</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
e797ff75-033e-4cff-a959-e859d36c5ae2	0	11/13/2019 23:56	user	Add Mokadam to meeting.		CALENDAR	add_attendee	Add <contact_name>Mokadam</contact_name> to meeting.	[]		Teams	Speech	1	19.17
82f4f5d4-a0cf-400d-b319-7eee507753c7	0	11/13/2019 5:44	user	Shirt is far to this meeting.		CALENDAR	add_attendee	<contact_name>Shirt is far</contact_name> to this meeting.	[]		Teams	Speech	1	19.17
a1b0796e-d45c-47cb-bb63-df797964ed5a	0	11/25/2019 19:03	user	Hey Cortana add down to the meeting.		CALENDAR	add_attendee	Hey Cortana add <contact_name>down</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
189934fe-5105-48e1-b8ed-0c711049d2e6	0	11/22/2019 1:46	user	Cortana add Tom to meeting.	I'm sorry, I can't change your events here. Try your calendar app.	CALENDAR	add_attendee	Cortana add <contact_name>Tom</contact_name> to meeting.	[]		Teams	Speech	1	19.17
575f8382-76f4-45bb-9a84-c5aad6c38efd	0	11/6/2019 22:41	user	Hey Cortana add Jonathan to the meeting.	Which %NameSubString% should I add?	CALENDAR	add_attendee	Hey Cortana add <contact_name>Jonathan</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
ebdf93ef-b6d1-4837-859a-1d176c5ff782	0	11/20/2019 21:19	user	Cortana add Mokadam to my meeting.		CALENDAR	add_attendee	Cortana add <phone_number>Mokadam</phone_number> to my meeting.	[]		Teams	Speech	1	19.17
cc9253cd-4177-45c3-864a-0e9e13ca41c8	0	11/26/2019 13:07	user	Hey Cortana add 0525 point 63721 to the meeting.	Who did you want to add to the call?	CALENDAR	add_attendee	Hey Cortana add <contact_name>0525 point 63721</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
5800202b-20a9-467f-b8c6-dad89af95742	0	11/22/2019 1:24	user	Cortana add Mokadam to the meeting.	Add %ContactName%, %FinalAddressType%, is that right?	CALENDAR	add_attendee	Cortana add <phone_number>Mokadam</phone_number> to the meeting.	[]		Teams	Speech	1	19.17
cbdf603b-a8fa-40aa-aa48-249b6c33f4ad	0	11/18/2019 9:42	user	Add Eyal Agiv Teams to the meeting.		CALENDAR	add_attendee	Add <contact_name>Eyal Agiv Teams</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
439819ed-1420-4d07-a78d-2d10cda148c3	0	11/25/2019 18:59	user	Hey Cortana add Jonathan Parker to the meeting.	Add %ContactName%, %FinalAddressType%, is that right?	CALENDAR	add_attendee	Hey Cortana add <contact_name>Jonathan Parker</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
b7763d05-10b4-44ca-8320-9ef0d0cdbd35	0	11/19/2019 21:23	user	Hey Cortana add Shwetambari to meeting.		CALENDAR	add_attendee	Hey Cortana add <contact_name>Shwetambari</contact_name> to meeting.	[]		Teams	Speech	1	19.17
1e1a793f-9f4c-490c-abce-91341ffea606	0	11/27/2019 19:34	user	Add Nick to the meeting.	Which one should I add?	CALENDAR	add_attendee	Add <contact_name>Nick</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
3ed789ae-05bb-4f02-b452-60b272acb619	0	11/21/2019 12:39	user	Did Klein manage to meeting?	I'm sorry, I couldn't find %NameSubString% in your contacts.	CALENDAR	add_attendee	Did <contact_name>Klein manage</contact_name> to meeting?	[]		Teams	Speech	1	19.17
b9421c4b-26fb-499e-b901-0b01aa69a75a	0	11/19/2019 22:58	user	Add Jon Jansen to the meeting.		CALENDAR	add_attendee	Add <contact_name>Jon Jansen</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
d3846597-0d29-4689-90f6-09ba114c44fe	0	11/19/2019 22:58	user	Add Jotham to my meeting.		CALENDAR	add_attendee	Add <contact_name>Jotham</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
12e518c5-065d-48a4-a5f1-c90cb9f7a6de	0	11/13/2019 7:07	user	Hey Cortana add Rose to meeting.	I'm sorry, I can't change your events here. Try your calendar app.	CALENDAR	add_attendee	Hey Cortana add <contact_name>Rose</contact_name> to meeting.	[]		Teams	Speech	1	19.17
53232dba-3aa8-438f-ba86-7a2e1eb32473	0	11/12/2019 6:03	user	Add the seem to the meeting.	Add %ContactName%, is that right?	CALENDAR	add_attendee	Add <contact_name>the seem</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
9aed3260-acae-4d63-858e-ca057a35711a	0	11/19/2019 21:19	user	Hey Cortana add Mokadam to my meeting.		CALENDAR	add_attendee	Hey Cortana add <contact_name>Mokadam</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
6da6143a-a0de-40eb-852f-d67b2b550c3d	0	11/26/2019 20:20	user	Hey Cortana add Jose Gomez angulo to the meeting.	Add %ContactName%, %FinalAddressType%, is that right?	CALENDAR	add_attendee	Hey Cortana add <contact_name>Jose Gomez angulo</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
1e4af056-9220-4f7a-9cc0-4be596b9ebcc	0	11/11/2019 22:11	user	Hey Cortana add Sara to the meeting.	Add %ContactName%, %FinalAddressType%, is that right?	CALENDAR	add_attendee	Hey Cortana add <contact_name>Sara</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
682ae32f-44cc-4e24-96ec-a0ca38e0f96e	0	11/26/2019 19:47	user	Hey Cortana add Jose Gomez-Angulo to the meeting.	I'm sorry, I'm having trouble doing that right now.	CALENDAR	add_attendee	Hey Cortana add <contact_name>Jose Gomez-Angulo</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
3b620566-4854-4dd3-a6b1-2e09772178f0	0	11/22/2019 1:34	user	Cortana add Nick to my meeting.	Which one should I add?	CALENDAR	add_attendee	Cortana add <contact_name>Nick</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
48fb6105-b6aa-4b11-a118-baa0d59253f5	0	11/11/2019 23:42	user	Hey Cortana add Jonas to my meeting.	Add %ContactName%, is that right?	CALENDAR	add_attendee	Hey Cortana add <contact_name>Jonas</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
d358a2e2-7fcb-4071-9bf1-af324b3e8ce0	0	11/6/2019 8:50	user	Add Neha Yadav to call into my meeting.	Which %NameSubString% should I add?	CALENDAR	add_attendee	Add <contact_name>Neha Yadav</contact_name> to call into my meeting.	[]		Teams	Speech	1	19.17
03fb3e9e-84e9-47ce-84c4-0256918fb4ab	0	11/25/2019 19:01	user	Hey Cortana add milk to the meeting.	Which one should I add?	CALENDAR	add_attendee	Hey Cortana add <contact_name>milk</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
8988b42b-e3be-4505-b2ae-155a63352951	0	11/4/2019 22:53	user	Hey Cortana add Miller to my meeting.	Which one should I add?	CALENDAR	add_attendee	Hey Cortana add <contact_name>Miller</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
ba132571-666e-404e-9c24-bab3382d1308	0	11/26/2019 20:18	user	Hey Cortana add srktima remote damn to the meeting.	Who did you want to add to the call?	CALENDAR	add_attendee	Hey Cortana add <contact_name>srktima remote damn</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
53e02bad-96d7-4b52-862f-0d3e92862ab3	0	11/14/2019 18:50	user	Add Sara to the meeting.		CALENDAR	add_attendee	Add <contact_name>Sara</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
8301aa87-57d9-4c6a-99a9-8303df9f5f3a	0	11/25/2019 18:59	user	Hey Cortana add an amended to the meeting.	Who did you want to add to the call?	CALENDAR	add_attendee	Hey Cortana add <contact_name>an amended</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
483756c4-1b53-4f2d-9bad-04381c530c37	0	11/13/2019 23:53	user	Add Shwetambari to my meeting.		CALENDAR	add_attendee	Add <contact_name>Shwetambari</contact_name> to my meeting.	[]		Teams	Speech	1	19.17
162d91e6-381e-470e-8075-b5b50fc01af3	0	11/13/2019 23:33	user	Add Jotham Parker to the meeting.		CALENDAR	add_attendee	Add <contact_name>Jotham Parker</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
6a714107-3af1-48b2-aa5b-15c8b1191124	0	11/6/2019 13:23	user	Cortana add Natalia to the meeting.	Which one should I add?	CALENDAR	add_attendee	Cortana add <contact_name>Natalia</contact_name> to the meeting.	[]		Teams	Speech	1	19.17
d9817360-c29a-4cd3-afb4-f040ffc513e0	0	11/8/2019 10:42	user	Set my status 2.	What's your status?	TEAMSACTION	teamsuser_setstatus	Set my status 2.	[]		Teams	Speech	1	19.17
75b5ddc6-6fc4-4b08-8967-cbf5b955baae	0	11/17/2019 8:53	user	Hey Cortana set my status to out of office.	I've set your status to 'Off work'.	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status to <teamsuser_status>out of office</teamsuser_status>.	[]		Teams	Speech	1	19.17
190bc955-9814-4b98-82b1-4f503f79e796	0	11/7/2019 15:02	user	Hey Cortana can you change my status to busy.	I've set your status to 'Busy'.	TEAMSACTION	teamsuser_setstatus	Hey Cortana can you change my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	1	19.17
f909a776-a59b-4909-8c56-0401c4687349	0	11/8/2019 10:38	user	Show my status.		TEAMSACTION	teamsuser_setstatus	Show my status.	[]		Teams	Speech	1	19.17
8667fe9a-1456-4c93-af61-9481d137f495	0	11/12/2019 19:29	user	Re set my status.	What's your status?	TEAMSACTION	teamsuser_setstatus	Re set my status.	[]		Teams	Speech	1	19.17
c7a4e4e4-428b-4dec-9bf4-923ae12151bf	0	11/6/2019 23:49	user	Set my status to off work.	What's your status?	TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>off work</teamsuser_status>.	[]		Teams	Speech	1	19.17
532dcc91-d2ac-4ded-ba82-286b065bfeab	0	11/15/2019 8:49	user	Set team status to available.	I've set your status to 'Available'.	TEAMSACTION	teamsuser_setstatus	Set team status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	1	19.17
423c3e18-1453-4db8-b2fd-a5b821ed62aa	0	11/17/2019 8:53	user	Hey Cortana what's my status.	Sorry, I don't know the answer to this one.	TEAMSACTION	teamsuser_setstatus	Hey Cortana what&apos;s my status.	[]		Teams	Speech	1	19.17
98c7b887-adf9-4ff3-ada7-556c3b17bf82	0	11/22/2019 7:55	user	Cinema status to available.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamsuser_setstatus	Cinema status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	1	19.17
40cb8e04-b6b1-4361-90ec-1fdb40dc4ee8	0	11/26/2019 6:12	user	Hey Cortana Hey Cortana change my status to busy.	I've set your status to 'Busy'.	TEAMSACTION	teamsuser_setstatus	Hey Cortana Hey Cortana change my status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	1	19.17
60396194-fa37-4d9d-9ff2-b9780ceb5dee	0	11/26/2019 22:58	user	Change my status to do not disturb.	I've set your status to 'Do not disturb'.	TEAMSACTION	teamsuser_setstatus	Change my status to <teamsuser_status>do not disturb</teamsuser_status>.	[]		Teams	Speech	1	19.17
0729117f-95d4-4253-b779-6890dd4e046d	0	11/15/2019 8:49	user	13 status to available.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamsuser_setstatus	13 status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	1	19.17
aaf15461-709e-477e-b6cd-aab1367c4ad2	0	11/15/2019 8:48	user	Set status to available.	I've set your status to 'Available'.	TEAMSACTION	teamsuser_setstatus	Set status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	1	19.17
6ccee5a5-9910-4d51-81f0-8c78462f2b74	0	11/15/2019 8:35	user	Set my status to out of office.	I'm sorry, I don't understand you, but I am learning.	TEAMSACTION	teamsuser_setstatus	Set my status to <teamsuser_status>out of office</teamsuser_status>.	[]		Teams	Speech	1	19.17
646d7f48-9509-461e-8c23-be650eed100f	0	11/27/2019 7:14	user	Hey Cortana set my status to away.	I've set your status to 'Away'.	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status to <teamsuser_status>away</teamsuser_status>.	[]		Teams	Speech	1	19.17
35ab5ae3-c7ff-4303-9114-49612016c3f6	0	11/12/2019 19:29	user	Cortana can you change my presence to busy.	I've set your status to 'Busy'.	TEAMSACTION	teamsuser_setstatus	Cortana can you change my presence to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	1	19.17
492f06fd-4fb7-48ad-8703-f58ab6b30acb	0	11/25/2019 12:26	user	Hey Cortana set my status busy.	I've set your status to 'Busy'.	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	1	19.17
541ee697-f11c-49b0-a913-2e09469b2f89	0	11/26/2019 7:05	user	Hey Cortana set my status music.	What's your status?	TEAMSACTION	teamsuser_setstatus	Hey Cortana set my status music.	[]		Teams	Speech	1	19.17
57b4e46d-b0dd-4db2-9909-64e62092c9a6	0	11/26/2019 22:58	user	We set my status.	What's your status?	TEAMSACTION	teamsuser_setstatus	We set my status.	[]		Teams	Speech	1	19.17
3e24285d-2fff-40a9-85b4-8f9b55c335ba	0	11/15/2019 8:54	user	Status to available.	I'm sorry, but I can't help with that.	TEAMSACTION	teamsuser_setstatus	Status to <teamsuser_status>available</teamsuser_status>.	[]		Teams	Speech	1	19.17
fd3e5869-1b79-48f1-8e92-9f8efcd93212	0	11/15/2019 8:48	user	'Said status to busy.	I'm sorry, but I can't help with that.	TEAMSACTION	teamsuser_setstatus	&apos;Said status to <teamsuser_status>busy</teamsuser_status>.	[]		Teams	Speech	1	19.17
2ae62547-35ad-453b-a4d1-332689a6f24c	0	11/19/2019 7:49	user	Hey Cortana change my status to be away.	I can't change your Teams status right now.	TEAMSACTION	teamsuser_setstatus	Hey Cortana change my status to be <teamsuser_status>away</teamsuser_status>.	[]		Teams	Speech	1	19.17
6d5e902b-d5a1-49c6-936b-b8b0d9493aa2	0	11/12/2019 19:39	user	Cortana set my status to do not disturb.	I've set your status to 'Do not disturb'.	TEAMSACTION	teamsuser_setstatus	Cortana set my status to <teamsuser_status>do not disturb</teamsuser_status>.	[]		Teams	Speech	1	19.17
19c4fc96-83e8-475c-8b8d-f7fdab16bb8b	0	11/27/2019 22:39	user	When is my next meeting with cruise?	Which %NameSubString% do you want?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>cruise</contact_name>?	[]		Teams	Speech	1	19.17
e932d8a9-1009-48a8-9d85-77c1452df7f8	0	11/23/2019 0:53	user	When is my values meeting?		CALENDAR	find_calendar_when	When is my <title>values</title> meeting?	[]		Teams	Speech	1	19.17
812ae88f-9551-4312-9aee-8b71c401a9fe	0	11/20/2019 23:25	user	When can I see my next meeting?	Here's your schedule for today.	CALENDAR	find_calendar_when	When can I see my <start_time>next</start_time> meeting?	[]		Teams	Speech	1	19.17
cd4ce96f-45a5-4802-beef-b6eddfdd0ee8	0	11/11/2019 22:49	user	When is the alarm team meeting?		CALENDAR	find_calendar_when	When is the <title>alarm team meeting</title>?	[]		Teams	Speech	1	19.17
3f4fc94b-5050-474e-a56e-81b635af7cda	0	11/26/2019 10:02	user	When is my meeting with Raj?	I'm still working on it.	CALENDAR	find_calendar_when	When is my meeting with <contact_name>Raj</contact_name>?	[]		Teams	Speech	1	19.17
db5e1b1b-55a1-4851-82c8-28ae2a72ec47	0	11/4/2019 21:31	user	When is my meeting with Shwetambari?		CALENDAR	find_calendar_when	When is my meeting with <contact_name>Shwetambari</contact_name>?	[]		Teams	Speech	1	19.17
830823d2-9549-4185-8f7b-2605e56c8fef	0	11/6/2019 6:31	user	Cortana when is my next schedule.		CALENDAR	find_calendar_when	Cortana when is my <start_time>next</start_time> schedule.	[]		Teams	Speech	1	19.17
ca3ac9d1-0be6-4a96-a9fa-cf6f02fe04ae	0	11/13/2019 23:43	user	When am I meeting Asmita?		CALENDAR	find_calendar_when	When am I meeting <contact_name>Asmita</contact_name>?	[]		Teams	Speech	1	19.17
34259bf5-4bb7-410e-8c69-c9157864be77	0	11/19/2019 0:20	user	When is my next meeting with Ajay?		CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Ajay</contact_name>?	[]		Teams	Speech	1	19.17
ba00f50c-1799-491f-a60a-ace708fbd808	0	11/7/2019 4:24	user	What time is my first meeting this afternoon?		CALENDAR	find_calendar_when	What time is my <order_ref>first</order_ref> meeting <start_time>this afternoon</start_time>?	[]		Teams	Speech	1	19.17
d12e815b-8ed8-4af2-b1d5-0a006e87e7c3	0	11/28/2019 0:20	user	When is my meeting with Glen it?	Which %NameSubString% would you like?	CALENDAR	find_calendar_when	When is my meeting with <contact_name>Glen</contact_name> it?	[]		Teams	Speech	1	19.17
8dc32492-e5f0-49bf-acd8-7dbbf82b21ce	0	11/28/2019 0:47	user	When is my meeting with Gwinnett Harden?	Who are you asking about?	CALENDAR	find_calendar_when	When is my meeting with <contact_name>Gwinnett Harden</contact_name>?	[]		Teams	Speech	1	19.17
b0134572-c7f7-46cc-96dd-fbcafb477a0a	0	11/15/2019 17:10	user	Hey Cortana when is my next meeting with Nitin Agarwal.		CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting with <contact_name>Nitin Agarwal</contact_name>.	[]		Teams	Speech	1	19.17
e1a32d8d-9977-48cb-84a0-31738f912b14	0	11/19/2019 0:19	user	When's my next meeting with Gunjan?		CALENDAR	find_calendar_when	When&apos;s my <start_time>next</start_time> meeting with <contact_name>Gunjan</contact_name>?	[]		Teams	Speech	1	19.17
f2202278-e673-431c-b5f2-834c725fbd92	0	11/18/2019 6:46	user	Hey Cortana when is my tests 3 meeting.	I found %NumberOfResults% events that have %QueryString% in the title.	CALENDAR	find_calendar_when	Hey Cortana when is my <title>tests 3 meeting</title>.	[]		Teams	Speech	1	19.17
73b718b6-5ec9-4238-9079-ba366080a6c1	0	11/19/2019 0:22	user	When am I meeting?		CALENDAR	find_calendar_when	When am I meeting?	[]		Teams	Speech	1	19.17
e758fc97-d104-431d-ae32-7e05d3934f4e	0	11/19/2019 0:24	user	What time are Vivek and I meeting?		CALENDAR	find_calendar_when	What time are <contact_name>Vivek</contact_name> and I meeting?	[]		Teams	Speech	1	19.17
a6da7ee6-fe7c-46f4-aaeb-1db0c9d66632	0	11/19/2019 21:26	user	When is my next weekend with Carter?	Which %NameSubString% would you like?	CALENDAR	find_calendar_when	When is my <start_date>next weekend</start_date> with <contact_name>Carter</contact_name>?	[]		Teams	Speech	1	19.17
9d9fd89a-c901-4cc7-8be6-86270b4f699d	0	11/13/2019 17:49	user	When's my next meeting with Carter?		CALENDAR	find_calendar_when	When&apos;s my <start_time>next</start_time> meeting with <contact_name>Carter</contact_name>?	[]		Teams	Speech	1	19.17
0b03129d-2f2d-4cd1-84ae-3663639576a2	0	11/12/2019 19:19	user	Hey Cortana when's my next meeting with Peter.		CALENDAR	find_calendar_when	Hey Cortana when&apos;s my <start_time>next</start_time> meeting with <contact_name>Peter</contact_name>.	[]		Teams	Speech	1	19.17
0e203906-9d89-4c81-a58f-1c2e78878677	0	11/15/2019 20:03	user	Hey Cortana when is my next meeting with Cruise.		CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting with <contact_name>Cruise</contact_name>.	[]		Teams	Speech	1	19.17
e43777cf-d3c6-468d-a701-9cadfee30809	0	11/14/2019 16:37	user	When's my next meeting with Shira?		CALENDAR	find_calendar_when	When&apos;s my <start_time>next</start_time> meeting with <contact_name>Shira</contact_name>?	[]		Teams	Speech	1	19.17
4bbfdf11-545b-4023-90eb-10408db3a32a	0	11/22/2019 0:50	user	Hey Cortana when is my weird meeting.		CALENDAR	find_calendar_when	Hey Cortana when is my <title>weird</title> meeting.	[]		Teams	Speech	1	19.17
