ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor	SelectionIgnore
ed8c13e4-0eda-4f0c-bdfe-023feaa752f5	7	5/28/2020 4:33:45 AM	user_other	First one.	Alright, Here's what I have. Should I schedule this?				[]		CoW	Speech	1	1.13		uwp	1
ed8c13e4-0eda-4f0c-bdfe-023feaa752f5	8	5/28/2020 4:33:53 AM	user_other	No.	So, change the title, time, or attendee?				[]		CoW	Speech	1	1.13		uwp	1
ed8c13e4-0eda-4f0c-bdfe-023feaa752f5	9	5/28/2020 4:34:01 AM	user_other	Change that Andy.	What did you wanna change?				[]		CoW	Speech	1	1.13		uwp	1
ed8c13e4-0eda-4f0c-bdfe-023feaa752f5	10	5/28/2020 4:34:07 AM	user_other	Change the attendee.	Who did you wanna meet with?				[]		CoW	Speech	1	1.13		uwp	1
ed8c13e4-0eda-4f0c-bdfe-023feaa752f5	11	5/28/2020 4:34:12 AM	user_other	Kapil.	Which one did you want?				[]		CoW	Speech	1	1.13		uwp	1
ed8c13e4-0eda-4f0c-bdfe-023feaa752f5	12	5/28/2020 4:34:17 AM	user_other	Second one.	Alright, Here's what I have. Should I schedule this?				[]		CoW	Speech	1	1.13		uwp	1
ed8c13e4-0eda-4f0c-bdfe-023feaa752f5	13	5/28/2020 4:34:26 AM	user_other	Yes.	Got it. {EarconSuccess}				[]		CoW	Speech	1	1.13		uwp	1
edcee422-0440-4a14-9516-5948cea799b8	0	5/4/2020 7:04:44 PM	user	I'm having heart attack.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	I'm having heart attack.	[]		CoW	Speech	1	1.13		uwp	
ede7034d-205e-4a84-9b47-190d60f6aa78	0	5/25/2020 5:48:54 PM	user	Yes I love.	I appreciate that.	NOTSURE	other_domain	Yes I love.	[]		CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	0	5/4/2020 5:02:53 AM	user	Send an email.	Who's the email going to?	EMAIL	send_email	Send an <message_type>email</message_type>.	[]		CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	1	5/4/2020 5:03:08 AM	user	Myself.	So, what are you sending to yourself?	EMAIL	send_email	<relationship_name>Myself</relationship_name>.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["send_email"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	2	5/4/2020 5:03:16 AM	user	Hello Kitty.	OK, here's what I've got. Ready to send it?	EMAIL	send_email	<contact_name>Hello Kitty</contact_name>.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["send_email"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	3	5/4/2020 5:03:23 AM	user	No.	Alright, do you wanna change the recipient, change the message, or add a subject?	EMAIL	reject	No.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["send_email"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	4	5/4/2020 5:03:31 AM	user	Add the subject.	OK, what's the subject of your email?	EMAIL	send_email	Add the <slot_attribute>subject</slot_attribute>.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["reject"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["CompletionRejected"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	5	5/4/2020 5:03:37 AM	user	Monday.	OK, here's what I've got. Ready to send it?	EMAIL	send_email	<email_subject>Monday</email_subject>.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["send_email"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	6	5/4/2020 5:03:43 AM	user	No.	So, what do you wanna change, the subject, or the message?	EMAIL	reject	No.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["send_email"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	7	5/4/2020 5:03:50 AM	user	Change the message.	What did you wanna change?	EMAIL	send_email	Change the <slot_attribute>message</slot_attribute>.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["reject"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["CompletionRejected"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	8	5/4/2020 5:03:56 AM	user	Change the message.	Sorry, What did you wanna change?	EMAIL	send_email	Change the <slot_attribute>message</slot_attribute>.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["send_email"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["CompletionRejected"]}	CoW	Speech	1	1.13		uwp	
ede82b7c-947e-43da-a646-d433b61e12ef	9	5/4/2020 5:04:03 AM	user	Hello Kitty how are you.	I'm sorry, I'm not getting it.	EMAIL	send_email	<message>Hello Kitty how are you</message>.	[]	{"PreviousTurnDomain": ["email"], "PreviousTurnIntent": ["send_email"], "TaskFrameGUID": ["EmailSendUWPGUID"], "TaskFrameStatus": ["CompletionRejected"]}	CoW	Speech	1	1.13		uwp	
ee14dcc9-c804-47e6-beea-c4992b2f4bae	0	5/14/2020 12:44:56 PM	user	Remind me to send a weekly report at 2:00 PM every Friday.	Great. I'll remind you  Every week, Fri • 2:00 PM . {EarconSuccess}	REMINDER	create_single_reminder	Remind me to <reminder_text>send a weekly report</reminder_text> at <start_time>2:00 PM</start_time> <start_date>every Friday</start_date>.	[]		CoW	Speech	1	1.13		uwp	
ee1eafc6-c90f-45af-b12f-3dec6e516beb	0	5/26/2020 3:55:47 AM	user	Good morning Cortana.	Good morning to you, too.	NOTSURE	other_domain	Good morning Cortana.	[]		CoW	Speech	1	1.13		uwp	
ee46ab53-024a-4a05-b045-eb4e597dc151	0	5/15/2020 8:16:59 PM	user	Hey Cortana show me the trailer for.	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Hey Cortana show me the trailer for.	[]		CoW	Speech	1	1.13		uwp	
ee52f6d8-45c5-4af4-8577-8d5b8e8a6957	0	5/20/2020 8:07:49 PM	user	What are my reminders for this afternoon?	I see 2 reminders for this afternoon.	REMINDER	find_reminder	What are my reminders for <start_time>this afternoon</start_time>?	[]		CoW	Speech	1	1.13		uwp	
eecbfe30-b0d1-44d3-8258-ee519f73e227	0	5/7/2020 1:13:16 AM	user	Show me meetings insight for today.		CALENDAR	find_meeting_insight	Show me meetings insight for <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
eecbfe30-b0d1-44d3-8258-ee519f73e227	1	5/7/2020 1:13:17 AM	user_other		Alright.				[]		CoW	Speech	1	1.13		uwp	
eecbfe30-b0d1-44d3-8258-ee519f73e227	2	5/7/2020 1:13:17 AM	user_other		You don't have anything scheduled for today.				[]		CoW	Speech	1	1.13		uwp	
eef67167-166d-4c8a-bb8f-c28683f9b535	0	5/14/2020 1:13:43 AM	user	Cortana How do I.	I didn't quite understand that.	NOTSURE	other_domain	Cortana How do I.	[]		CoW	Speech	1	1.13		uwp	
ef0e9075-e4b7-4ae3-9c0b-310dd349018b	0	5/21/2020 6:28:54 PM	user	Cortana remind me on Tuesday to bake the salmon.	what time do you want the reminder?	REMINDER	create_single_reminder	Cortana remind me on <start_date>Tuesday</start_date> to <reminder_text>bake the salmon</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
ef0e9075-e4b7-4ae3-9c0b-310dd349018b	1	5/21/2020 6:28:59 PM	user	6:45 PM.	OK. I'll remind you  Tue, 26 May • 6:45 PM . {EarconSuccess}	REMINDER	create_single_reminder	<start_time>6:45 PM</start_time>.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
ef2a3353-c916-490d-bdea-90d377688945	0	5/18/2020 10:35:52 PM	user	Remind me to wash the dishes every 5 minutes.	Got it. I'll remind you  Every 5 days • 12:00 AM . {EarconSuccess}	REMINDER	create_single_reminder	Remind me to <reminder_text>wash the dishes</reminder_text> <start_time>every 5 minutes</start_time>.	[]		CoW	Speech	1	1.13		uwp	
ef2e2635-05a4-4881-b199-dbb73392c44d	0	5/4/2020 11:48:52 AM	user	When is the calendar bug bash?	I'm sorry, but I can't help with that yet.	CALENDAR	find_calendar_when	When is the calendar <title>bug bash</title>?	[]		CoW	Speech	1	1.13		uwp	
ef31baf9-9c3e-4735-a427-1d5d34c4c319	0	5/5/2020 7:31:59 PM	user	Can you set a reminder for next Tuesday?	Alright, what should I remind you about?	REMINDER	create_single_reminder	Can you set a reminder for <start_date>next Tuesday</start_date>?	[]		CoW	Speech	1	1.13		uwp	
ef662a5b-f251-49a0-9a0f-675228a6cd87	0	5/11/2020 12:41:25 PM	user	Hey Cortana introduce a new lab.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Hey Cortana introduce a new lab.	[]		CoW	Speech	1	1.13		uwp	
ef7495d2-6166-4a66-a9c8-c6bb78b22edd	0	5/7/2020 4:33:32 AM	user	Join my morning meetings.		CALENDAR	connect_to_meeting	Join my <start_time>morning</start_time> meetings.	[]		CoW	Speech	1	1.13		uwp	
ef7495d2-6166-4a66-a9c8-c6bb78b22edd	1	5/7/2020 4:33:33 AM	user_other		Which meeting would you like to join?				[]		CoW	Speech	1	1.13		uwp	
ef7495d2-6166-4a66-a9c8-c6bb78b22edd	2	5/7/2020 4:33:41 AM	user_other	First one.	. 				[]		CoW	Speech	1	1.13		uwp	1
efbcb0f3-64c7-472e-98cc-039644cc7917	0	5/7/2020 9:15:43 AM	user	When is my birthday bash meeting?	Sorry I don't know the answer to this one, but I'm learning.	CALENDAR	find_calendar_when	When is my <title>birthday bash</title> meeting?	[]		CoW	Speech	1	1.13		uwp	
efe6c399-955b-4631-a320-2ea66de22df8	0	5/20/2020 4:57:47 AM	user	Stop.		COMMON	stop	stop	[]		CoW	Speech	1	1.13		uwp	
f03faf1a-9ce3-4873-8d85-d7dd46184cf4	0	5/20/2020 9:24:40 PM	user	Synonym of flask.	Other words like flask include bottle, container, vessel, hip flask, and vacuum flask.	NOTSURE	other_domain	Synonym of flask.	[]		CoW	Speech	1	1.13		uwp	
f0b52851-b412-49b2-b06a-ebcd1241ef93	0	5/11/2020 11:41:59 AM	user	Set timer for 45 minutes.	There's already a timer going, should I restart it for?	ALARM	set_timer	Set timer for <duration>45 minutes</duration>.	[]		CoW	Speech	1	1.13		uwp	
f0b52851-b412-49b2-b06a-ebcd1241ef93	1	5/11/2020 11:42:06 AM	user	Yes.	I'm counting down from 45 minutes.	ALARM	confirm	Yes.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f0e88b06-35af-4af5-a791-8bac241713c9	0	5/20/2020 12:07:13 PM	user	Hey Cortana what's the news about super cyclone.	I pulled up the latest for Super Cyclone. From YAHOO!, Super cyclone brings heavy rain, tidal waves to eastern India. {EarconNext} From AFP on MSN.com, 'Super cyclone' barrels towards Bangladesh, India. {EarconNext} From CNN, Super Cyclone Amphan bears down on millions of people in India and Bangladesh.	NOTSURE	other_domain	Hey Cortana what's the news about super cyclone.	[]		CoW	Speech	1	1.13		uwp	
f11cae75-8d47-41f9-9767-a59b4939ece4	0	5/19/2020 10:17:53 PM	user	Set a timer.	How long should I set the timer?	ALARM	set_timer	Set a timer.	[]		CoW	Speech	1	1.13		uwp	
f11cae75-8d47-41f9-9767-a59b4939ece4	1	5/19/2020 10:17:59 PM	user	10 minutes.	I'm counting down from 10 minutes.	ALARM	set_timer	<duration>10 minutes</duration>.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f135a0bc-e3b7-45fa-97f3-436a61fc5f2a	0	5/4/2020 10:23:52 AM	user	Dismiss alarm.		ALARM	turn_off_alarm	dismiss alarm	[]		CoW	Speech	1	1.13		uwp	
f1437b2d-f98f-4abb-b514-77c98495ca4d	0	5/15/2020 12:29:27 AM	user	What does PNC Financial Services do?	I’ve got this for you on what does PNC financial services do.	NOTSURE	other_domain	What does PNC Financial Services do?	[]		CoW	Speech	1	1.13		uwp	
f1606489-9699-47c4-b6ef-f749eafd02d0	0	5/13/2020 6:12:48 PM	user	Launch Hulu app.	Alright.	ONDEVICE	open_application	Launch <app_name>Hulu</app_name> <media_type>app</media_type>.	[]		CoW	Speech	1	1.13		uwp	
f1606489-9699-47c4-b6ef-f749eafd02d0	1	5/13/2020 6:12:57 PM	user_other		I'll open Hulu.				[]		CoW	Speech	1	1.13		uwp	
f175fac8-ab3a-47d6-aeef-1f519c6ebb60	0	5/18/2020 9:57:41 PM	user	Do you like Steve Jobs?	He's one of the great visionaries of our time.	WEB	web_other	do you like steve jobs	[]		CoW	Speech	1	1.13		uwp	
f1885f8f-7699-48d4-8252-b122c7385b5e	0	5/11/2020 12:40:37 PM	user	Can we have a lap?	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Can we have a lap?	[]		CoW	Speech	1	1.13		uwp	
f19a58ac-15c3-4d71-af6f-66d0b8600157	0	5/14/2020 4:05:31 AM	user	Hey Cortana hey Cortana can you play.	I'm sorry, I can't control your music here.	NOTSURE	other_domain	Hey Cortana hey Cortana can you play.	[]		CoW	Speech	1	1.13		uwp	
f1c569fa-ef85-4f9e-bd4f-b99731a0d912	0	5/14/2020 5:28:29 PM	user	Hey Cortana what's the vocabulary size dogs.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Hey Cortana what's the vocabulary size dogs.	[]		CoW	Speech	1	1.13		uwp	
f1d28dd7-1684-4f03-958b-40d47b4f63e9	0	5/22/2020 2:15:24 PM	user	Hey Cortana skip back back back.	I'm sorry, I can't control your music here.	NOTSURE	other_domain	Hey Cortana skip back back back.	[]		CoW	Speech	1	1.13		uwp	
f1efaf46-70cc-469e-b5ec-2d8eefbc1160	0	5/23/2020 8:53:43 AM	user	This looks correct unico.	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	non_sense	This looks correct unico.	[]		CoW	Speech	1	1.13		uwp	
f1fd1d04-4acb-4b75-a6e0-7d53350e8854	0	5/29/2020 4:47:15 PM	user	Set an alarm for 9:48 AM.	Alright, I've turned on your alarm for  9:48 AM .	ALARM	set_alarm	Set an alarm for <start_time>9:48 AM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
f20abeaf-8eef-4f23-afdd-2fbbbdbf8186	0	5/26/2020 1:14:51 AM	user	How?	I didn't quite follow that.	WEB	web_other	how	[]		CoW	Speech	1	1.13		uwp	
f2b67380-92ca-4173-b39a-2bd442b4c451	0	5/4/2020 3:39:39 PM	user	When is Carla mind?	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	When is Carla mind?	[]		CoW	Speech	1	1.13		uwp	
f2be633e-e2ca-4a64-9c1c-9199bea96e3c	0	5/18/2020 1:13:46 AM	user	Who is Hari?	I'm working on it	PEOPLE	search_people_by_name	Who is <contact_name>Hari</contact_name>?	[]		CoW	Speech	1	1.13		uwp	
f2be633e-e2ca-4a64-9c1c-9199bea96e3c	1	5/18/2020 1:13:47 AM	user_other		Which  Hari  are you looking for?				[]		CoW	Speech	1	1.13		uwp	
f2be633e-e2ca-4a64-9c1c-9199bea96e3c	2	5/18/2020 1:13:53 AM	user_other	None of this.	Canceled				[]		CoW	Speech	1	1.13		uwp	1
f2dece50-0e81-44fc-a375-6822f956d9dd	0	5/7/2020 7:04:14 PM	user	Can you show me my calendar?	I'm sorry, but I can't help with that yet.	CALENDAR	find_calendar_entry	can you show me my calendar	[]		CoW	Speech	1	1.13		uwp	
f2e86f84-2ad5-434e-93d3-a9c82091f7b8	0	5/22/2020 3:48:19 PM	user	Start a timer for 12 minutes.	I'm starting your timer for 12 minutes.	ALARM	set_timer	start a timer for <duration>12 minutes</duration>	[]		CoW	Speech	1	1.13		uwp	
f304fa01-44f5-41ef-ab8b-a358a2c4311f	0	5/5/2020 1:56:48 AM	user	Open Google Chrome.	Here’s a list from maketecheasier.com for open google chrome.	ONDEVICE	open_application	open <app_name>google chrome</app_name>	[]		CoW	Speech	1	1.13		uwp	
f307c5f6-3e8d-4992-9b80-98d360e61ffd	0	5/29/2020 6:37:45 PM	user	What's the ticket symbol for Microsoft stock?	Microsoft is at 183.03, trading up 0.90%, as of 2:36 PM Eastern Daylight Time.	NOTSURE	other_domain	What's the ticket symbol for Microsoft stock?	[]		CoW	Speech	1	1.13		uwp	
f314b68f-80a5-4a04-b57f-c2967c524fab	0	5/15/2020 8:56:56 PM	user	Hey Cortana what do I have on bystander list.		MYSTUFF	find_my_stuff	Hey Cortana what do I have on <keyword>bystander</keyword> <data_type>list</data_type>.	[]		CoW	Speech	1	1.13		uwp	
f314b68f-80a5-4a04-b57f-c2967c524fab	1	5/15/2020 8:56:56 PM	user_other		I'm finding 9 events for today.				[]		CoW	Speech	1	1.13		uwp	
f32b1cc5-cead-4bc1-aaf3-ffb7a6bdb5bf	0	5/9/2020 10:27:22 PM	user	Add plants Flowers at 2:00 PM.	Who did you wanna meet with?	CALENDAR	create_calendar_entry	Add <title>plants Flowers</title> at <start_time>2:00 PM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
f32b1cc5-cead-4bc1-aaf3-ffb7a6bdb5bf	1	5/9/2020 10:27:27 PM	user	Ron Pechmagre.	Here's what I have. Should I schedule this?	CALENDAR	create_calendar_entry	<contact_name>Ron Pechmagre</contact_name>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["create_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f32b1cc5-cead-4bc1-aaf3-ffb7a6bdb5bf	2	5/9/2020 10:27:34 PM	user	Yes.	Sure thing. {EarconSuccess} Just so you know, you have design review at the same time.	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["create_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f33e432a-79af-4526-925b-a3f58984785d	0	5/21/2020 6:58:58 PM	user	Hey Cortana open up my latest PowerPoint presentation.	Actually, I couldn't find that file.	FILES	file_open	Hey Cortana open up <contact_name>my</contact_name> <order_ref>latest</order_ref> <file_type>PowerPoint presentation</file_type>.	[]		CoW	Speech	1	1.13		uwp	
f343f33c-964b-446a-b4b8-8444591e32d3	0	5/21/2020 1:47:24 PM	user	Microsoft.	I'm sorry, but I can't help with that yet.	WEB	web_other	microsoft	[]		CoW	Speech	1	1.13		uwp	
f34cf7d7-52e5-44c5-9f1b-792656ebe52f	0	5/11/2020 6:29:46 PM	user	Latest news on Miranda Moe Dee.	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Latest news on Miranda Moe Dee.	[]		CoW	Speech	1	1.13		uwp	
f3539809-b163-41cb-baf7-2961f9996a06	0	5/4/2020 12:12:14 PM	user	Set up a meeting with Vanshika to discuss about the at 10:00 o'clock.	Which discuss would you like to meet with?	CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Vanshika</contact_name> to <title>discuss about the</title> at <start_time>10:00</start_time> o'clock.	[]		CoW	Speech	1	1.13		uwp	
f35b2d71-4c60-4771-b728-fd42858eb195	0	5/15/2020 12:48:51 PM	user	When is my next meeting with Saketh?	Who are you asking about?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>Saketh</contact_name>?	[]		CoW	Speech	1	1.13		uwp	
f35b2d71-4c60-4771-b728-fd42858eb195	1	5/15/2020 12:48:59 PM	user	Suck it.	Who are you asking about?	NOTSURE	other_domain	Suck it.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["find_calendar_when"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f35b2d71-4c60-4771-b728-fd42858eb195	2	5/15/2020 12:49:04 PM	user	Suck it.	Who are you asking about?	NOTSURE	other_domain	Suck it.	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f35b2d71-4c60-4771-b728-fd42858eb195	3	5/15/2020 12:49:08 PM	user	cancel		CALENDAR	cancel	cancel	[]	{"PreviousTurnDomain": ["fallback"], "PreviousTurnIntent": ["fallback_other"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f35b2d71-4c60-4771-b728-fd42858eb195	4	5/15/2020 12:49:08 PM	user_other		Canceled.				[]		CoW	Speech	1	1.13		uwp	
f35de11a-4a75-4df6-953f-ad5ffd7fd8a2	0	5/19/2020 11:15:53 PM	user	Can you hear Maine?	I’ve got this for you on can you hear maine.	WEB	web_other	can you hear maine	[]		CoW	Speech	1	1.13		uwp	
f3853737-e84d-400b-abd4-ab78ce74c010	0	5/27/2020 10:33:31 AM	user	Join my dear I meeting.	Actually, I can't find that meeting.	CALENDAR	connect_to_meeting	Join my <title>dear I</title> meeting.	[]		CoW	Speech	1	1.13		uwp	
f399898b-a6ec-4947-9e26-68792c63d6dc	0	5/20/2020 10:09:44 PM	user	Hey Cortana set an alarm every day.	OK, what time should I set the alarm?	ALARM	set_alarm	Hey Cortana set an alarm <start_date>every day</start_date>.	[]		CoW	Speech	1	1.13		uwp	
f399898b-a6ec-4947-9e26-68792c63d6dc	1	5/20/2020 10:09:52 PM	user	Hey Cortana 9 AM.	Alright, I've turned on your alarm for every day at  9:00 AM .	ALARM	set_alarm	Hey Cortana <start_time>9 AM</start_time>.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_alarm"], "TaskFrameGUID": ["AlarmSkillUWPActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f399a474-0113-400b-b87d-cca43fa69a5c	0	5/4/2020 12:07:50 PM	user	Set up a meeting with Vanshika to discuss about Corona.	Which discuss would you like to meet with?	CALENDAR	create_calendar_entry	Set up a meeting with <contact_name>Vanshika</contact_name> to <title>discuss about Corona</title>.	[]		CoW	Speech	1	1.13		uwp	
f399a474-0113-400b-b87d-cca43fa69a5c	1	5/4/2020 12:08:00 PM	user_other		Which discuss would you like to meet with?				[]		CoW	Speech	1	1.13		uwp	
f3c98c34-4310-4c64-bea8-c7ecd4c9ac8b	0	5/18/2020 10:54:15 PM	user	Remind me to walk in two minutes.	Got it. I'll remind you  Today • 3:56 PM . {EarconSuccess}	REMINDER	create_single_reminder	Remind me to <reminder_text>walk</reminder_text> <start_time>in two minutes</start_time>.	[]		CoW	Speech	1	1.13		uwp	
f3d0ccc4-600a-4fce-ad26-4f39669b237b	0	5/21/2020 4:36:16 PM	user	How is the weather like today in bothell WA?	The forecast in  Bothell, Washington  shows rain showers with a high of 56 and a low of 47. Right now, it's raining and 48.	NOTSURE	other_domain	How is the weather like today in bothell WA?	[]		CoW	Speech	1	1.13		uwp	
f3e22c02-52e0-48b6-8120-906f36ad42d0	0	5/11/2020 11:59:01 AM	user	Show my Friday reminders.	I found 2 reminders for Friday, May, 2020.	REMINDER	find_reminder	Show my <start_date>Friday</start_date> reminders.	[]		CoW	Speech	1	1.13		uwp	
f3f7aaf0-5848-40a9-aa51-94324b0ae2b0	0	5/11/2020 12:58:51 PM	user	How's life Cortana?	Feeling like a million bucks. If you're curious how I'm doing in euros, just ask, "What's a million dollars in euros?"	NOTSURE	other_domain	How's life Cortana?	[]		CoW	Speech	1	1.13		uwp	
f4055e9e-c529-4190-9da2-673bbe0c8e71	0	5/20/2020 6:55:08 PM	user	I'm a woman.	I found this for you.	NOTSURE	other_domain	I'm a woman.	[]		CoW	Speech	1	1.13		uwp	
f4162a78-043c-4137-a11f-2fe823c5ddcd	0	5/4/2020 4:02:36 AM	user	Join my 9:30.		CALENDAR	connect_to_meeting	Join my <start_time>9:30</start_time>.	[]		CoW	Speech	1	1.13		uwp	
f4162a78-043c-4137-a11f-2fe823c5ddcd	1	5/4/2020 4:02:38 AM	user_other		OK.				[]		CoW	Speech	1	1.13		uwp	
f4162a78-043c-4137-a11f-2fe823c5ddcd	2	5/4/2020 4:02:39 AM	user_other		Joining your 9:30 AM. 				[]		CoW	Speech	1	1.13		uwp	
f475092d-92bd-4268-b8bc-ff0e8fa4cfef	0	5/8/2020 8:03:54 PM	user	Set a timer for one hour.	There's already a timer going, should I restart it for?	ALARM	set_timer	Set a timer for <duration>one hour</duration>.	[]		CoW	Speech	1	1.13		uwp	
f475092d-92bd-4268-b8bc-ff0e8fa4cfef	1	5/8/2020 8:04:00 PM	user	Yes.	I'm starting your timer for one hour.	ALARM	confirm	Yes.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f47e356f-0890-46d8-9b2e-6db67d8fc4c8	0	5/8/2020 7:31:01 PM	user	The 15 minute meeting with Paul ago some in at 1:00 PM.	Alright, Which Paul would you like?	CALENDAR	find_calendar_entry	The <duration>15 minute</duration> meeting with <contact_name>Paul</contact_name> ago some in at <start_time>1:00 PM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
f47e356f-0890-46d8-9b2e-6db67d8fc4c8	1	5/8/2020 7:31:10 PM	user	Not Paul Paula.	Which one did you want?	CALENDAR	find_calendar_entry	Not Paul <contact_name>Paula</contact_name>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["find_calendar_entry"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f47e356f-0890-46d8-9b2e-6db67d8fc4c8	2	5/8/2020 7:31:14 PM	user_other	None of those.	Who are you asking about?				[]		CoW	Speech	1	1.13		uwp	1
f47e356f-0890-46d8-9b2e-6db67d8fc4c8	3	5/8/2020 7:31:19 PM	user_other	Paula.	Alright, Which paula would you like?				[]		CoW	Speech	1	1.13		uwp	1
f47e356f-0890-46d8-9b2e-6db67d8fc4c8	4	5/8/2020 7:31:28 PM	user_other	Paula Gociman.					[]		CoW	Speech	1	1.13		uwp	1
f47e356f-0890-46d8-9b2e-6db67d8fc4c8	5	5/8/2020 7:31:57 PM	user_other	Can you schedule a 15 minute meeting with Paola go Seaman?	You don't have anything scheduled for today with Paula Gociman.				[]		CoW	Speech	1	1.13		uwp	1
