TurnNumber	PreviousTurnIntent	query	intent
0		can you find the skype date workbook by monissara	file_search
0		can you find the call to sister by beckendorf	file_search
0		download this deck	file_download
0		What time is it?	file_other
0		Find the paper I had been working on	file_search
0		Documents I wrote in Dec 2016 	file_search
0		my game	file_search
0		show my the excel recently	file_search
0		Bring up the document I was working on.	file_navigate
0		taking me to the file I was just working on.	file_navigate
0		google	file_other
0		find my letter to the queen	file_search
0		Cortana open my billing doucments again	file_open
0		show with roger	file_share
0		Cortana opened my the Excel again	file_open
0		it goes on under documents where is documents	file_search
0		Pull of the document I had up before	file_navigate
0		Task UX review edited by VivekSh 	file_search
0		Open most recently used ppt	file_open
0		You're a.	file_other
0		Latest science shiproom PPT.	file_navigate
0		please bring up the I last edited paper	file_navigate
0		File answer.docx 	file_search
0		Files I need to reply back 	file_search
0		cortana sharefile with meeting tomorrow	file_share
0		cortana Show specs with next meeting.	file_share
0		opening the last document I had been working on.	file_open
0		save most recently used book	file_download
0		Open planning article I was creating	file_open
0		upload brownbag powerpoint deck	file_download
0		Go of files I just edited.	file_navigate
0		open the document I is working on today on page one.	file_open
0		Share insurance memos I was last working on of 11AM chat	file_share
0		I was creating a document , then open the document.	file_open
0		xls roberston hongsakul opened	file_search
0		list my I uploaded opens documents	file_navigate
0		Open my tax info document	file_open
0		hey cortana find sales forms on my hard drive	file_search
0		Open high school break up story	file_other
0		Show playing on radio with kaunela	file_share
0		Activate search for grocery notes now.	file_search
0		Send the deck.	file_share
0		gun stock presentation by sincat mclauren	file_search
0		Go of the files that was closed.	file_navigate
0		Open 'voice skills' deck	file_open
0		saving that I created picture	file_download
0		What time is it?	file_other
0		onedrive tens presentation	file_search
0		Show me the files that I was only	file_search
0		files modified by himmelheber	file_search
0		send you the document	file_share
0		Open the file.	file_open
0		saving that I created file	file_download
0		open the document that was closed.	file_open
0		Share insurance Excel newest of the meeting	file_share
0		Pull up lt review dok	file_open
0		Launch that document I was writing	file_open
0		Please showed me my last active files , Cortana	file_search
0		file named skype date	file_search
0		Cortana bring up the document I was working on before the phone call is interrupted me.	file_navigate
0		YouTube	file_other
0		Sharefile specs with next meeting.	file_share
0		Busselle	file_other
0		Open the downloaded files I was writing	file_open
0		house cleaning csv by ruotsalo	file_search
0		adsiedit.msc	file_search
0		share a file with my conversation at 11AM	file_share
0		locate mario's note.	file_search
0		File answer in STCI Sharepoint 	file_search
0		show my photos from April 2015	file_search
0		What was the files I was last working on	file_navigate
0		open with my meeting participants in 11AM	file_share
0		Please search for my note about the Anvil restaurant	file_search
0		re-open the last document recently.	file_open
0		please launch the document I just edited.	file_open
0		Cortana open my bills doucments again	file_open
0		Cortana bring up the document I was working on before the phone call interrupted me.	file_navigate
0		Share workplace document I had been working on using the meeting	file_share
0		Go in my PowerPoint	file_navigate
0		1521 big deal.	file_other
0		Share most recently used paper that was closed in voice skills stand up meeting	file_share
0		download payroll pictures	file_download
0		share files with my meeting participants in 11AM	file_share
0		Show of my files	file_search
0		Find the paper newest	file_search
0		facebook log in	file_other
0		pull up the presentation i saved on september 11th.	file_navigate
0		Share the document I used most recently with design sync conversation	file_share
0		open your spreadsheet I have recently opened	file_open
0		Open file search document.	file_open
0		"I would like to view all documents that were downloaded on June 3, 2001."	file_open
0		Open most recently used memos	file_open
0		Please opens the last document recent	file_open
0		Pull up tax dr	file_open
0		where is my twitter app	file_search
0		I want the document to be opened which the last used.	file_open
0		could you show my last active files.	file_search
0		FILES	file_search
0		Cortana continue work on document last opened	file_open
0		Find the paper I was editing	file_search
0		Browse my files in this week	file_navigate
0		share the the PowerPoint of this meeting	file_share
0		Hey show me my I updated changes	file_search
0		Open the document that I was working on	file_open
0		Hey Cortana I need to continue with the paper I last edited.	file_open
0		file updated by palat banks-blaney	file_search
0		can you find the club by tiraspolsky lasalle aullas	file_search
0		Share planning files on this meeting participants	file_share
0		Open that I created Word I was working on	file_open
0		Show me of my files	file_search
0		powerpoints named research appointment	file_search
0		Share the document most recent to the conversation	file_share
0		Documents I wrote in Dec 2016 	file_search
0		Hey Cortana I necessary to continue with the document I had up before.	file_open
0		Open LT review discussion document	file_open
0		I required to view my I was writing files.	file_open
0		subinacl.exe	file_search
0		I need you to reopen the document I had been working on	file_open
0		open the worksheet I just edited	file_open
0		Open file search document.	file_open
0		Open my recent files	file_open
0		Show me recent files.	file_search
0		Washing clothes in the movie the silver moon	file_other
0		Open the paper that I was creating	file_open
0		Open Microsoft teams platform customer presentation	file_open
0		ppt by beverungen lasalle konigslow fraternali called bridgeton inspection	file_search
0		download the file	file_download
0		gmail login	file_other
0		I want to see the most recent files I have done	file_navigate
0		Cortana brought up my LT review discussion PPT.	file_navigate
0		sharefile with my conversation at 10 pm on Wednesday	file_share
0		Cortana open LT review discussion document.	file_open
0		Retrieve what I only working on and open it up.	file_open
0		Show me the files that I was just use	file_search
0		Open excel ship room	file_open
0		Pull on the doc	file_open
0		Share the document I uploaded with this meeting	file_share
0		Show me the last document I changed to	file_search
0		I you need to reopen the document I worked on	file_open
0		I you need to re-open the document most recent	file_open
0		find program called rains of inspiration in wisconsin	file_search
0		Open the document last active	file_open
0		Where is the letter to the board that is dated December 15th, 2006.	file_search
0		Open me the ship room slide	file_open
0		What is all this giving?	file_other
0		Task UX review edited by VivekSh 	file_search
0		Go to my Excel	file_navigate
0		notebook hamau bartar gurevick weibels opened	file_search
0		Verizon	file_other
0		What time is it?	file_other
0		share workplace files Anna Green	file_share
0		Ran I want to work and I'm not sending again but I wanna play with.	file_other
0		share this file with roger	file_share
0		I need you re-open the document I was working on	file_open
0		download that file	file_download
0		Show me my recent PowerPoint files.	file_search
0		Open the document that was closed	file_open
0		show meeting with jim jones with dejori	file_share
0		Open preview test plan document with design sync chat	file_share
0		find the pta notes from last week	file_search
0		Show me to my files	file_search
0		I need to see my I was writing file.	file_navigate
0		files morning by srikanth shatterell onba	file_search
0		onenote named jimmy ' s recital	file_search
0		Open my excel.	file_open
0		share a file with my chat at 10 pm on Wednesday	file_share
0		hey cortana show me my latest photographs	file_search
0		show me archives I was creating.	file_search
0		search calculation spreadsheet in document file.	file_search
0		return to the previous document	file_navigate
0		Share the file in this meeting attendees	file_share
0		share file with this chat	file_share
0		show me my recently spreadsheet file.	file_search
0		Find document I was just working on and open it please.	file_open
0		I want to see the most recent files I have made	file_navigate
0		opens the document most recent.	file_open
0		show meet luke with ruuska	file_share
0		hey cortana. share a file with Anna Green	file_share
0		Show in my downloaded files	file_search
0		htt://www.PaperlessEmployee.com/HCSG	file_other
0		share the title document on this channel	file_share
0		Can you find my note about next weekend's pary?	file_search
0		Show in my I had been working on files	file_search
0		Show that I created with this chat	file_share
0		Search for documents.	file_search
0		program files\ccleaner	file_search
0		I would like to see in my I used most recently files please.	file_navigate
0		sharefile with meeting participants 10 pm on Wednesday	file_share
0		send you the document	file_share
0		doc by ganeles schexnayder palat about see john oliver over at highbury park	file_search
0		Hi please show me to my I had up before files	file_search
0		please visit my I've recently used file.	file_navigate
0		show skills with mohit	file_share
0		Send the document.	file_share
0		Open file 'LT review discussion'	file_open
0		What time is it?	file_other
0		sharefile with my 11AM meeting participants	file_share
0		facebook log in	file_other
0		save brownbag document	file_download
0		Hey could you please direct me to my last files I was working on recently?	file_navigate
0		spreadsheets with the name of by club	file_search
0		Open SQL I metrics 2018-2019 presentation.	file_open
0		Please bring back up the last document I are open	file_navigate
0		Share the deck.	file_share
0		Show is my OneNote	file_search
0		Open powerpoint ship room	file_open
0		c:\windows\system32\driverstore\filerepository	file_search
0		Share the download I was last working on of the chat	file_share
0		show my I uploaded word file.	file_search
0		Please bring back up the last document I was opened	file_navigate
0		File Answers shared by Vivek Sharma 	file_search
0		show me the excel I was working on recently	file_search
0		Reopen last document opened	file_open
0		Open the latest ship room slide	file_open
0		find my photos	file_search
0		save lt review paper	file_download
0		Cortana continue working on document last opened	file_open
0		show contents of d drive	file_search
0		pull up the office presentation	file_navigate
0		Files I worked last week 	file_search
0		show the files last active today.	file_search
0		open the file I updated.	file_open
0		Retrieve what I only working on and open it up.	file_open
0		show hotkeys	file_other
0		opening the document I was working on recently.	file_open
0		Go to my recent file.	file_navigate
0		Go of download	file_navigate
0		Show me the eighth one 	file_open
0		please visit my I've recently used file.	file_navigate
0		Show my latest documents.	file_search
0		Show this file with ruuska	file_share
0		Navigate of files	file_navigate
0		get my picture please	file_search
0		Launch that document I was to compose	file_open
0		vsdm uploaded by meeting with in depth edgy 6	file_search
0		show the files deployment timeline last weeks.	file_search
0		Share lt review paper I was working on to shiproom chat	file_share
0		open the spreadsheet newest	file_open
0		lock note work	file_search
0		I last edited a document , please open the document.	file_open
0		share lt review file of my next design sync meeting participants	file_share
0		show my photos from April 2015	file_search
0		Share most recently used memos I was using with the meeting	file_share
0		hey cortina find my blank hard drive	file_search
0		go back to previous document	file_navigate
0		cornell notes	file_search
0		show me my file from yesterday.	file_search
0		Hi please tell me my most recent files	file_navigate
0		VivekSh’s files 	file_search
0		cortana shared file with conversation 10 pm on Wednesday	file_share
0		Share the deck.	file_share
0		Open the paper which I was composing	file_open
0		Annie and Haley	file_other
0		PDF baquedano mwewa open about call to sister	file_search
0		open file most recently used	file_open
0		Share the powerpoint deck I was working on with the conversation	file_share
0		Decks I worked on last week 	file_search
0		show me picture	file_search
0		Open the powerpoint deck I was editing	file_open
0		Open this dr	file_open
0		cortana show with my meeting at tomorrow	file_share
0		Please bring back up the last document I was open	file_navigate
0		saving deployment timeline paper	file_download
0		Open deck template.	file_open
0		open document that was closed.	file_open
0		Open world of colors document.	file_open
0		Open file LG tribute deck.	file_open
0		c:/program filex x86/steam/steamapps/commo	file_search
0		Hey can you resume the document I previously worked for?	file_open
0		let me view my document	file_open
0		Can you open the last paper I last edited	file_open
0		Bring up the document I was just working on.	file_navigate
0		List all Action Item files from January	file_search
0		Yahoo mail Yahoo.	file_other
0		Where are my documents from December and January	file_search
0		Open 'voice skills' spreadsheet	file_open
0		Open the document I was editing	file_open
0		Open excel ship room	file_open
0		open with my 11AM meeting attendees	file_share
0		Hey can you resume the document I previously worked on?	file_open
0		Share the file to this chat	file_share
0		Share the document I updated in the meeting	file_share
0		File answer deck presented in shiproom meeting 	file_search
0		Show me the last document I changed	file_search
0		Cortana show my newest files.	file_search
0		hi cortana where is the car game	file_search
0		hey cortana, share Cortana deck tablet.	file_share
0		Bring up the paper I uploaded.	file_navigate
0		visit my I just edited files.	file_navigate
0		Launch that document I was writing	file_open
0		Sharefile brownbag to design sync meeting	file_share
0		show me my newest memos archives.	file_search
0		show with meeting attendees next	file_share
0		Please pull up my love notes	file_navigate
0		show me the files preview test plan document today.	file_search
0		Go for the files I was editing.	file_navigate
0		Cortana open the Word document I was last working on	file_open
0		Cortana displays the document I have recently opened.	file_navigate
0		save planning photo	file_download
0		Reopen last document opened	file_open
0		csv by parmen about called dave brown mobile	file_search
0		took me to the file I was creating.	file_navigate
0		daniel bar resume	file_search
0		share files with my conversation at tomorrow	file_share
0		recent document to skype	file_search
0		Open dead ends Jamboree file.	file_open
0		I you need to reopen the document I uploaded	file_open
0		My Files 	file_search
0		Stop.	file_other
0		What time is it?	file_other
0		Open lt review document I updated	file_open
0		hey cortana search onedrive for churches	file_search
0		Find files I added.	file_search
0		can you find the wake brother up by weibels baquedano ganiayre	file_search
0		File Instant answers 	file_search
0		Open that document	file_open
0		Share planning downloads I was just working on using the meeting participants	file_share
0		opening the document I was creating.	file_open
0		What is on my Espresso list?	file_search
0		share the files with my 10 pm on Wednesday conversation	file_share
0		Stop.	file_other
0		How many gobble with a pistol?	file_other
0		show me my resume document	file_search
0		I would love to see my I worked on files please.	file_navigate
0		What time is it?	file_other
0		download voice skills deck	file_download
0		Open calendar voice skills document.	file_open
0		Show is my I have recently opened files	file_search
0		Open excel ship room	file_open
0		Compound arrow	file_other
0		open with conversation tomorrow	file_share
0		upload most recently used powerpoint deck	file_download
0		tell me something interesting	file_other
0		cortana find me all of my excel documents	file_search
0		Stop.	file_other
0		Please pull up my I just edited paper	file_navigate
0		reopen the last document most recent.	file_open
0		Open SQL I metrics 2018-2019 presentation.	file_open
0		open document I was working on recently this last week.	file_open
0		open the document I had been working today to page one.	file_open
0		Stop.	file_other
0		Cortana open the my deployment timeline download again	file_open
0		can you find my graphic	file_search
0		Open the document recently	file_open
0		saving preview test plan document paper	file_download
0		Please show my I was working on files , Cortana	file_search
0		where is the spreadsheet i reviewed with peter on tuesday	file_search
0		Open that paper	file_open
0		I want to view all my documents that I edited on June 3, 2001	file_open
0		Share preview test plan document document I used most recently to the conversation	file_share
0		Open the OneNote I was working on	file_open
0		i need my italy photos from last may.	file_search
0		open the document I is working on today to page one.	file_open
0		visit my I updated files.	file_navigate
0		What are the files I the last working on	file_navigate
0		show with my meeting participants in 11AM	file_share
0		legoland file of type tsv	file_search
0		jpg cetywayo sustacek called	file_search
0		Hey Cortana I need to proceed with the document I was using.	file_open
0		Hey Cortana, open pdf file	file_open
0		Navigate for my I was last working on files	file_navigate
0		Open most recently used memos	file_open
0		Show periodontist appointment with mustalahti	file_share
0		csharp.docx	file_search
0		find file c one seating plan	file_search
0		Hey would you please show me the files I've recently used last weeks?	file_search
0		Browse my files in this last week	file_navigate
0		Test	file_other
0		Open music download	file_open
0		file named clothe washing walked by cakajac matrodonato konagamitsu	file_search
0		Share that I created paper last active with the meeting participants	file_share
0		show me the files I was using this week.	file_search
0		where can i see my files	file_navigate
0		share preview test plan document file using jay	file_share
0		Share preview test plan document document I used most recently to the conversation	file_share
0		Open and paper recent	file_open
0		share files with my 11AM meeting participants	file_share
0		Search for filename to run in Philly.	file_search
0		re-opening the last document I was working on recently.	file_open
0		show me my downloads	file_search
0		what is my newly opened files	file_navigate
0		sharing the deployment timeline Excel with this conversation	file_share
0		Share this document with Jacqueline bad company	file_share
0		Open 'voice skills' document	file_open
0		find my recent document	file_search
0		Retrieve what I only working on and open it up.	file_open
0		What's the time?	file_other
0		sharing lt review file with alice	file_share
0		Show in my I updated files	file_search
0		Go in Excel	file_navigate
0		Aracuan track PPT.	file_navigate
0		facebook log in	file_other
0		acm.exe	file_search
0		Go of files recently.	file_navigate
0		Cortana bring up the document I was working on before the telephone interrupted me.	file_navigate
0		open file specs	file_open
0		powerpoint by palat banks-blaney about video shoot	file_search
0		New York Knicks	file_other
0		Share the powerpoint deck I was writing in the meeting attendees	file_share
0		Go of OneNote	file_navigate
0		Show me of my files	file_search
0		show me your files I was writing today.	file_search
0		save LT review discussion paper	file_download
0		file titled shave of type vcs	file_search
0		correct any word pad document.	file_search
0		Find the Sanders presentation saved yesterday	file_search
0		How are you today?	file_other
0		can you find the assign two elders to pass the sacrament by bierge dainaka fraternali iddas	file_search
0		Please opened my that document	file_open
0		list of my last active opened documents	file_navigate
0		Open voice skill file.	file_open
0		save lt review file	file_download
0		Share the deck I was working on on.	file_share
0		Open paper on which recently	file_open
0		Share that PowerPoint I have recently opened to the meeting	file_share
0		Open file skills test.	file_open
0		lt review deck	file_download
0		Cortana see my I was composing files.	file_navigate
0		share file with roger	file_share
0		hey cortana, share deployment timeline file of this meeting	file_share
0		Cortana display the document that was closed.	file_search
0		locate spreadsheet2	file_search
0		Open specs with next meeting.	file_share
0		I'd like to see my that was closed files please.	file_navigate
0		Files	file_search
0		hey cortana, share preview test plan document file about this chat	file_share
0		*.vi	file_search
0		open with jay	file_share
0		Open my insurance details document	file_open
0		showing me my downloads files	file_navigate
0		Hey could you please direct me to the my last files I last edited?	file_navigate
0		notes regarding tasks	file_search
0		I need to see my I was creating files.	file_navigate
0		Locate newpresentation2	file_search
0		Decks on 3S Answer 	file_search
0		Cortana opens my the powerpoint deck again	file_open
0		Sharefile brownbag to shiproom conversation	file_share
0		Share the deck that was closed using the meeting participants	file_share
0		cortana can you show me what i have on the hard drive	file_search
0		pptx	file_search
0		file titled went to clean of type PDF	file_search
0		Open powerpoint ship room	file_open
0		The PowerPoint I was working on last.	file_navigate
0		download musically	file_other
0		open file specs	file_open
0		where are my startup apps	file_search
0		Reopen last document opens	file_open
0		Hey Cortana, open onenotes file	file_open
0		Pull up lt review doc	file_open
0		One pager shared in email 	file_search
0		Search for recent files.	file_search
0		my photos	file_search
0		Cortana open my bill doucments again	file_open
0		please download this file	file_download
0		Go to a file	file_navigate
0		I need to find chicken recipes I saved yesterday.	file_search
0		Tell me a joke	file_other
0		I worked on a document , please , open the document.	file_open
0		please bring up the the last used paper	file_navigate
0		Open signs ship room.	file_open
0		Are you awake?	file_other
0		Collect grocery shopping notes	file_search
0		Launch lt review document I uploaded	file_open
0		file named bart	file_search
0		twc.com login email	file_other
0		Show this file with arabi	file_share
0		please show me work presentation.	file_search
0		most recent a document , please , open the document.	file_open
0		proforma invoice	file_search
0		Share file sex with this chat.	file_share
0		Hey could you please direct me to my last files newest?	file_navigate
0		Share the file in this conversation	file_share
0		Share lt review file in this conversation	file_share
0		Open SQI metrics 2018-2019 PowerPoint.	file_open
0		Open specs with Jay.	file_share
0		Show me to my files	file_search
0		Open paper I uploaded	file_open
0		Show me the final document I made changes to	file_search
0		Show birthday idea with ovnick	file_share
0		Open the last documents I had been working on	file_open
0		Open the last document which I worked on	file_open
0		Open the spreadsheet I was working on.	file_open
0		show with Anna Green	file_share
0		Bring of the document file that newest	file_navigate
0		Open that I created book I had been working on	file_open
0		showing me my I had up before files	file_navigate
0		please release the document I had been working on.	file_open
0		Share the file in this conversation	file_share
0		download this powerpoint deck	file_download
0		Share the file I worked on with Arnita.	file_share
0		Show me the files that I was only use	file_search
0		ui.exe	file_search
0		Please shows me my the last used files , Cortana	file_navigate
0		look for the last grocery note	file_search
0		I want to see the most recent files I have	file_navigate
0		share file with Jacob	file_share
0		I need to view my I just edited files.	file_open
0		can you show my I was working on files.	file_search
0		hey cortana show me files that contains	file_search
0		Open the most recent presentation.	file_open
0		showing me my image	file_navigate
0		download this PowerPoint	file_download
0		hey cortana, share this file with roger	file_share
0		Share tax files on this meeting	file_share
0		Share the document I just edited with the meeting participants	file_share
0		Share brownbag document recently with voice skills stand up meeting	file_share
0		Cortana open my bill doucments again	file_open
0		sharing this file with jay	file_share
0		Share signs ship room deck.	file_share
0		What time is it?	file_other
0		what are my recently opened files	file_navigate
0		Cortana open my bill doucments again	file_open
0		share a file with meeting participants 10 pm on Wednesday	file_share
0		Open the files working hard.	file_open
0		Open deltix review deck.	file_open
0		Show me the last document I made changes to	file_search
0		vsdx titled by tv create	file_search
0		Cortana opened my that Word again	file_open
0		find my recent documents	file_search
0		Open the paper I last edited	file_open
0		Yeah.	file_other
0		show me my the last used OneNote	file_search
0		show me my files of this week.	file_search
0		Go of files I used most recently.	file_navigate
0		Open file.	file_open
0		Pull up I purchase only friends list.	file_navigate
0		Cortana open deployment timeline documents.	file_open
0		Share deployment timeline file on this meeting attendees	file_share
0		open files I used most recently.	file_open
0		I want to see the most recent files I have made	file_navigate
0		display any notes on the car show.	file_search
0		download this ppt	file_download
0		Open the file.	file_open
0		Please open the last document recently	file_open
0		share a file with my tomorrow meeting	file_share
0		showing me my pictures	file_navigate
0		socrates .com	file_other
0		Show this file with kalmik	file_share
0		Open 'voice skills' spreadsheet	file_open
0		word with the title of steak recipe for dinner party	file_search
0		file named least champions league matches called by ghiteanu emarel	file_search
0		share my recent files	file_share
0		show my photos from April 2015	file_search
0		Cortana, locate my file named February Savings from last Monday.	file_search
0		show contents of d drive	file_search
0		where is my office three six five	file_search
0		vrbo.com vacation rentals	file_other
0		Open up I was using I was creating document I was using I was creating	file_open
0		share file with conversation 10 pm on Wednesday	file_share
0		show me notes	file_search
0		I last edited a document , please open a document.	file_open
0		Cortana open insurance documentation.	file_open
0		share the file using jay ongg	file_share
0		show with Jacob	file_share
0		saving deployment timeline paper	file_download
0		Cortana see my I was just working on files.	file_navigate
0		Find the document to I was writing	file_search
0		sharefile with my 11AM chat	file_share
0		keep LT review discussion powerpoint deck	file_download
0		Please show me my I was editing file , Cortana	file_search
0		share file with my meeting attendees at next	file_share
0		Show of my files	file_search
0		I need you re-open the document I was working on	file_open
0		Go the files	file_navigate
0		share my recent files	file_share
0		Share the document I was composing with shiproom chat	file_share
0		cortana show with conversation 10 pm on Wednesday	file_share
0		Share tax document I was editing with voice skills stand up conversation	file_share
0		tell committee meeting file of type worksheet	file_search
0		Sharefile preview test plan document using design sync meeting attendees	file_share
0		Share the paper I worked on to shiproom conversation	file_share
0		upload planning ppt	file_download
0		Stop.	file_other
0		show me my files from today.	file_search
0		Show holiday booked in bruges with morillejo	file_share
0		Go to my downloads.	file_navigate
0		hey cortana search for opening time documents	file_search
0		spreadsheets file coccarelli editing	file_search
0		I want the document to be opened that recently.	file_open
0		open a file last active.	file_open
0		can you get my documents please	file_search
0		open document I used most recently.	file_open
0		show me the powerpoint slides	file_search
0		I need a document to be opened that I was composing.	file_open
0		saving insurance document	file_download
0		Show LT review discussion with this meeting	file_share
0		take me out to the file I worked on.	file_navigate
0		Yes.	file_other
0		show me my I was last working on downloaded files	file_search
0		please bring up the that was closed document	file_navigate
0		Cortana continue work on document last opened	file_open
0		hey cortana. share the PowerPoint	file_share
0		I need you re-open the document the last used	file_open
0		Open that I created document	file_open
0		dxdiag.txt	file_search
0		I want to see the most recent files I have made	file_navigate
0		Share the deck I was recently working on.	file_share
0		list my most recent opened documents	file_navigate
0		Send me the document.	file_share
0		presentations arako masagoen seeba uploaded about wells fargo account payment	file_search
0		files saved by tajadas quiros	file_search
0		Locate homework document	file_search
0		Share the file on this meeting	file_share
0		VivekSh’s files 	file_search
0		Cortana opens the deck document I was using	file_open
0		open with my conversation at 11AM	file_share
0		Open documents I was writing	file_open
0		Open instant answer file.	file_open
0		Cortana bring up the document I was working on before the phone call is interrupted me.	file_navigate
0		Launch that document I was composing	file_open
0		sharing that file with roger	file_share
0		Open sales team road map file.	file_open
0		Please pull up my I used most recently document	file_navigate
0		send the check the book in the study file to ravlin	file_share
0		Cortana open most recently used documentation.	file_open
0		hey cortana find all powerpoint presentations	file_search
0		Share LT review discussion ppt recent in the meeting	file_share
0		Find my files	file_search
0		Open workplace word	file_open
0		Show me the files that I was just use	file_search
0		save deployment timeline document	file_download
0		Open my deployment timeline info document	file_open
0		Share the PowerPoint I've recently used of the chat	file_share
0		Pull up brownbag doc	file_open
0		I hate that already my love you and god bless this morning.	file_other
0		aol mail login	file_other
0		Launch deployment timeline document I have recently opened	file_open
0		Share this document with Andy.	file_share
0		I want to see the most recent files I have done	file_navigate
0		I need that document I have recently opened opens.	file_open
0		presentation chuta khudion parmen shared	file_search
0		Hey can you reopen the document I previously worked on?	file_open
0		Navigate of my newest files	file_navigate
0		Shower	file_other
0		I want a document to be opened where I was just working on.	file_open
0		cortana Open specs with Jay.	file_share
0		Find and paper I was just working on and open it please.	file_open
0		new excel by aullas	file_search
0		jadual.xls	file_search
0		Share insurance pictures	file_share
0		I need that document I was composing open.	file_open
0		open the document I was working on today on page one.	file_open
0		Open my latest presentation.	file_open
0		Open deployment timeline article I last edited	file_open
0		open the paper I last edited yesterday.	file_open
0		open document I uploaded.	file_open
0		notebook file roberston mwewa shared	file_search
0		Launch that document I to compose	file_open
0		I've recently used a document , please open the document.	file_open
0		Cortana, please bring up my budget spreadsheet.	file_navigate
0		Open file.	file_open
0		blank document	file_search
0		open with meeting 11AM	file_share
0		please go to my I was just working on files.	file_navigate
0		Where are photos from September 10 ?	file_search
0		Open file search spec document.	file_open
0		VivekSh’s files 	file_search
0		Yes.	file_other
0		file writing by terraciano szmiett middeke mutina	file_search
0		please put up the recent document	file_navigate
0		find my photos	file_search
0		show me my notes	file_search
0		CVS pharmacy	file_other
0		Stop.	file_other
0		Pull up documents	file_navigate
0		sharing files with my 11AM conversation	file_share
0		What time is it?	file_other
0		Pull up that dok	file_open
0		I need you to reopen the document recent	file_open
0		Hey could you please direct me in my last files the last used?	file_navigate
0		file rated by stiwing herana-daze ghiteanu	file_search
0		need to work on janet's budget	file_search
0		Take me where I can see all my latest files	file_navigate
0		Document shared in Team meeting last night	file_search
0		I required to view my most recent files.	file_open
0		My documents	file_search
0		where are my files call brian	file_search
0		go to factory folder	file_navigate
0		Share the document I just edited with the meeting participants	file_share
0		Practitioner.	file_other
0		Task UX review shared in email 	file_search
0		Open that I created PowerPoint	file_open
0		show me my files from yesterday.	file_search
0		upload lt review file	file_download
0		reopening the last document I uploaded.	file_open
0		presentation named by daughter ' s appointment	file_search
0		take me to file I was creating.	file_navigate
0		Cortana open that documentation.	file_open
0		please open the document I updated.	file_open
0		show the files the yesterday.	file_search
0		Hey show me my that was closed changes	file_search
0		share file with my meeting participants in 10 pm on Wednesday	file_share
0		Oh my documents please.	file_search
0		Launch workplace paper I've recently used	file_open
0		show my microsoft excel I uploaded	file_search
0		Share preview test plan document downloads	file_share
0		pull up the powerpoint presentation on growing foods hydroponically	file_navigate
0		Share document I was editing with voice skills stand up chat	file_share
0		Can you opened my I had been working on file for me	file_open
0		Share my attached files.	file_share
0		How much does the cast of gold rush get paid	file_other
0		What is the top selling bass boat in the United States?	file_other
0		Open file specs.	file_open
0		Please pulling my I was working on recently document	file_navigate
0		pictures from south africa	file_search
0		Send me the document.	file_share
0		cortana share the image I was creating using the meeting participants	file_share
0		I required to view my I had been working on files.	file_open
0		Open SQI metrics 2018-2019 file.	file_open
0		Pull up brownbag dr	file_open
0		Can you open the last document I had been working on	file_open
0		opening files I was creating.	file_open
0		vstx by tejfalussy monissara about daughter ' s appointment	file_search
0		notes by mwewa qarsimbay with the title of pya	file_search
0		No.	file_other
0		Open Calendar Voice Skills Document	file_open
0		show my I was writing archives	file_search
0		save payroll image	file_download
0		show me photos from this month	file_search
0		cortana share that I created document I updated with this meeting	file_share
0		account photos	file_search
0		What can you do for me	file_other
0		Cortana brought up my deployment timeline PowerPoint.	file_navigate
0		Hi please show my I was using files	file_search
0		download this file	file_download
0		Hey would you please show me the files I've recently used last weeks?	file_search
0		I need the document most recent opened.	file_open
0		share a file with my 11AM meeting attendees	file_share
0		Show me the last document I made modifications	file_search
0		Find Dance Schedule	file_search
0		shower file of type csv	file_search
0		Mobymax.com	file_other
0		Cortana open voice skills documents.	file_open
0		please release the document recent.	file_open
0		show me e drive	file_search
0		View Rolling Stones concert photos from 1 1 14	file_open
0		find pictures for stylist file	file_search
0		Open zip files.	file_open
0		Show of my I was working on files	file_search
0		could you show my recent files.	file_search
0		Task UX review edited by VivekSh 	file_search
0		Cortana bring up my insurance pictures.	file_navigate
0		Share the deck.	file_share
0		share file with jay ongg	file_share
0		jpg working by was late to jennifer ' s dance recital	file_search
0		Open the file science shiproom.	file_open
0		send the deck	file_share
0		Please open the last paper newest	file_open
0		download this excel	file_download
0		Open Microsoft teams platform customer presentation.	file_open
0		YouTube	file_other
0		Show me the files that I was only using	file_search
0		show me my downloaded files	file_search
0		pull up my last powerpoint	file_navigate
0		share files with my conversation at 10 pm on Wednesday	file_share
0		show my photos from April 2015	file_search
0		open file LT review discussion	file_open
0		Gonna be getting.	file_other
0		Cortana continue working on the document last opened	file_open
0		Cortana open last active document.	file_open
0		Share the paper I had been working on with the meeting	file_share
0		Go for files	file_navigate
0		saving insurance document	file_download
0		show me your files planning last weeks.	file_search
0		opening the spreadsheet I was working on recently	file_open
0		Open LU and search document please.	file_open
0		share a file with my tomorrow meeting participants	file_share
0		hey cortana what was i last working on in powerpoint	file_navigate
0		can you find the hourly by khudion culcay-keth sprauer	file_search
0		pdf ruotsalo downloaded about evergreen hospital appointment	file_search
0		Bring up the war doc	file_open
0		Show is my I was composing files	file_search
0		Bring up the paper I was working on recently.	file_navigate
0		I want a document to be opened which I've recently used.	file_open
0		Navigate of files	file_navigate
0		Navigate to my I was using files	file_navigate
0		the first one	file_download
0		Open on I was working on recent document I was working on recent	file_open
