TurnNumber	PreviousTurnIntent	query	intent
0		Find the document I was just working on and open it please.	file_open
0		I need this document I used most recently opened.	file_open
0		Bring up the deck	start_presenting
0		Share workplace memos I was creating with 10 pm on Wednesday meeting	file_share
0		take me to the file I last edited.	file_navigate
0		go to alice's activities	teamsuser_showactivity
0		start my presentation	start_presenting
0		sharing files with meeting attendees 11AM	file_share
0		Please opening the last document I was working on	file_open
0		Show me the last document I changed	file_navigate
0		Add a new individual to the voice skills	teamspace_addtoteam
0		Please pulls up my I had up before document	file_navigate
0		this bridge I worked on	start_presenting
0		open personal tabs voice skills channel	teamspace_showtab
0		list of my recently opened documents	file_navigate
0		marketing slip	goto_slide
0		View crew the	teamspace_navigate
0		Hey Cortana I need to proceed with the document I had been working on.	file_open
0		Remove that team from my favourites	teamspace_unfavorite
0		Bookmark Cortana squad	teamspace_favorite
0		follow this canal in that team	teamspace_follow
0		this bridge the last used	start_presenting
0		Find and paper I was just working on and open it please.	file_open
0		Go the files	file_navigate
0		Show me my where I was mentioned	teamsuser_showactivity
0		show saved items events	teamsuser_showactivity
0		Go return a slide	slide_back
0		Open this downloads	file_open
0		sharing voice skills file with John	file_share
0		show activities Jacob	teamsuser_showactivity
0		browse the Event hub team	teamspace_navigate
0		save insurance file	file_download
0		Share the paper I worked on using shiproom meeting attendees	file_share
0		I need to see my I just edited file.	file_navigate
0		Show Cortana crew	teamspace_navigate
0		Bring on the deck	start_presenting
0		Is John on teams designers team?	teamspace_checkmember
0		open the paper I just edited yesterday.	file_open
0		Un-favorite the the channel	teamspace_unfavorite
0		about Europe slide	goto_slide
0		I was working on recently a document , please open a document.	file_open
0		I want to see the most recent files I have made	file_navigate
0		Go for the slide right before this	slide_back
0		Show the planning presenting	start_presenting
0		Favorite the channel	teamspace_favorite
0		Change my state available	teamsuser_setstatus
0		I need a document to be opened this I was composing.	file_open
0		Share the PowerPoint I've recently used of the chat	file_share
0		What is a shortcut keys?	teamspace_showhotkey
0		demonstrate unread activity	teamsuser_showactivity
0		View teams designers squad	teamspace_navigate
0		Hey can you please direct me in my last files I was just working on?	file_navigate
0		Share planning powerpoint deck	file_share
0		navigating to mentions	teamsuser_showactivity
0		Hide table	hide_whiteboard
0		Bring up the document file that I last edited	file_navigate
0		please visit my at mentions	teamsuser_showactivity
0		Un-favorite hackathon 2018 group	teamspace_unfavorite
0		remove Anna Green from team	teamspace_removemember
0		Show is my saved items	teamsuser_showactivity
0		Share that file about this meeting attendees	file_share
0		Start introduction	start_presenting
0		Favorite intelligent communications crew	teamspace_favorite
0		show roger talk	teamsuser_openchat
0		I need to see my I was working on file.	file_navigate
0		Share the canal link with Anna Green	teamspace_sharechannel
0		Pull of the document that was closed	file_navigate
0		Join the new team	teamspace_jointeam
0		Join johnson test group crew	teamspace_jointeam
0		project the LT review bridge	start_presenting
0		see my mentions	teamsuser_showactivity
0		project the LT review deck	start_presenting
0		Start's new team	teamspace_createteam
0		Open payroll book I was writing	file_open
0		hide the chalkboard	hide_whiteboard
0		bookmark the the channel	teamspace_favorite
0		submit the planning deck	start_presenting
0		Go to team voice skills	teamspace_navigate
0		View this group	teamspace_navigate
0		share files with my meeting participants in tomorrow	file_share
0		Tell me about roger the org	teamsuser_checkorg
0		show saved items food	teamsuser_showactivity
0		navigate to the Event hub	teamspace_navigate
0		follow this canal bot team	teamspace_follow
0		open a file recent.	file_open
0		go to my work	teamsuser_showactivity
0		Present the bridge	start_presenting
0		Un-popular Event hub team	teamspace_unfavorite
0		Look to " music playlist "	teamspace_search
0		set my status of available	teamsuser_setstatus
0		I would like to join a team	teamspace_jointeam
0		Cortana opens the powerpoint deck document that was closed	file_open
0		open keys	teamspace_showhotkey
0		Find the paper I was editing	file_navigate
0		Cortana display the document I was working on recently.	file_navigate
0		Show me the last document I changed	file_navigate
0		I want a document to be opened where I worked on.	file_open
0		Remove Jacob by that team	teamspace_removemember
0		Find me everything about " all hands deck "	teamspace_search
0		Hey can you resume the document I previously worked for?	file_open
0		Provide comment	teamspace_sendfeedback
0		Go rear slide	slide_back
0		Navigate with where I was mentioned	teamsuser_showactivity
0		Hi you show me my I've recently used files	file_navigate
0		Show the bridge	start_presenting
0		groups faq	teamspace_help
0		show me unread	teamsuser_showactivity
0		share files with my 11AM chat	file_share
0		Access group this	teamspace_navigate
0		Change my status for available	teamsuser_setstatus
0		add John on the that team	teamspace_addtoteam
0		launch the presentation	start_presenting
0		save LT review discussion deck	file_download
0		Copy link to personal tab of this chat	teamspace_sharetab
0		Cortana opening my payroll excel again	file_open
0		go to feed activity	teamsuser_showactivity
0		Cortana display my recently file.	file_navigate
0		Un-favourite hackathon 2018 team	teamspace_unfavorite
0		Navigate to channel the	teamspace_navigate
0		Cortana open I just edited documentation.	file_open
0		visit where I was mentioned activities	teamsuser_showactivity
0		Favorite Cortana team	teamspace_favorite
0		Present my terrace	start_presenting
0		what are my recently - opened files	file_navigate
0		move to slide third	goto_slide
0		I want to see the most recent files I have	file_navigate
0		went to my files tab	teamspace_showtab
0		show my business	teamsuser_showactivity
0		Un-favourite Intelligent Communications team	teamspace_unfavorite
0		Please bring back up the last document I has open	file_navigate
0		View crew Cortana	teamspace_navigate
0		change my status for busy	teamsuser_setstatus
0		Remove voice skills canal from my followed list	teamspace_unfollow
0		What team is John in?	teamsuser_checkorg
0		visit the last slide	previous_slide
0		Share links to channels John	teamspace_sharechannel
0		go to my activities	teamsuser_showactivity
0		Go on the last slide	previous_slide
0		Un-favorite the this group	teamspace_unfavorite
0		show John talk	teamsuser_openchat
0		share deployment timeline file with Jacob	file_share
0		demonstrate feed activity	teamsuser_showactivity
0		Un-favourite the this channel	teamspace_unfavorite
0		Un-favorite voice skills group	teamspace_unfavorite
0		Provide comment	teamspace_sendfeedback
0		Show the planning show	start_presenting
0		Open blackboard	show_whiteboard
0		Cortana open insurance documents.	file_open
0		Open the tab of the channel	teamspace_showtab
0		Cortana open brownbag document.	file_open
0		Go to the slide number 5	goto_slide
0		open that squad	teamspace_navigate
0		see my activity	teamsuser_showactivity
0		see my mentions	teamsuser_showactivity
0		Go to johnson test group group	teamspace_navigate
0		Go for channel the	teamspace_navigate
0		go to the first slide	goto_slide
0		follow this canal	teamspace_follow
0		set my status to XYZ	teamsuser_setstatus
0		Please opening my most recently used document	file_open
0		open the shortcut	teamspace_showhotkey
0		Send files page John	teamspace_sharetab
0		Add a new individual to the voice skills	teamspace_addtoteam
0		hide the blackboard	hide_whiteboard
0		demonstrate feed feed	teamsuser_showactivity
0		go to the my where I was mentioned	teamsuser_showactivity
0		Bring to the document I had been working on.	file_navigate
0		go the Event hub	teamspace_navigate
0		Bring up the paper recently.	file_navigate
0		show my saved items	teamsuser_showactivity
0		go to unread activities	teamsuser_showactivity
0		to display the last slide again	previous_slide
0		opens the onenote tab in the voice skills channel	teamspace_showtab
0		Unfollow this canal	teamspace_unfollow
0		upload that file	file_download
0		Finish submit	stop_presenting
0		Show table	show_whiteboard
0		send teams comments	teamspace_sendfeedback
0		please bring up the I was editing document	file_navigate
0		locate the Intelligent Communications team	teamspace_navigate
0		Cortana bring up the document I was working on before the phone call interrupted me.	file_navigate
0		visit the voice skills	teamspace_navigate
0		Show bridge	start_presenting
0		go to Jacob organisation chart	teamsuser_checkorg
0		Un-popular the this channel	teamspace_unfavorite
0		show at mentions activity	teamsuser_showactivity
0		Bring up your deck	start_presenting
0		upload the file	file_download
0		Show of my at mentions	teamsuser_showactivity
0		Give comment	teamspace_sendfeedback
0		Is jay ongg section of that team?	teamspace_checkmember
0		Share this canal roger	teamspace_sharechannel
0		display Anna Green's organizational chart	teamsuser_checkorg
0		let me check my where I was mentioned	teamsuser_showactivity
0		Access the canal	teamspace_navigate
0		Share insurance memos I was working on recently with the chat	file_share
0		Remove roger from a group	teamspace_removemember
0		show my Excel archives	file_navigate
0		Go at FAQ	teamspace_help
0		Bring of the document file that I had been working on	file_navigate
0		save planning photo	file_download
0		I need help on Teams	teamspace_help
0		Remove John by a team	teamspace_removemember
0		Share my powerpoint deck	file_share
0		Open the tab of the channel	teamspace_showtab
0		Go to chat with jay ongg	teamsuser_openchat
0		Please opening the last document last active	file_open
0		Go of voice skills channel	teamspace_navigate
0		what is my recently opened files	file_navigate
0		Add links to the tab in the meeting	teamspace_sharetab
0		Open this team	teamspace_navigate
0		visit my I was working on files.	file_navigate
0		Remove man from teams designers team	teamspace_removemember
0		go to the my files tab	teamspace_showtab
0		Go back the slide	slide_back
0		Go for files	file_navigate
0		Go back the slide	slide_back
0		Share my pictures	file_share
0		Unfollow hackathon 2018 group	teamspace_unfollow
0		Present sun	start_presenting
0		go to Anna Green's chart	teamsuser_checkorg
0		Change my situation	teamsuser_setstatus
0		open a shortcut	teamspace_showhotkey
0		Present planning bridge	start_presenting
0		Cortana brought up my that OneNote.	file_navigate
0		I need that document last active opens.	file_open
0		show my Excel files	file_navigate
0		Add jay ongg of the this team	teamspace_addtoteam
0		groups help	teamspace_help
0		End presented	stop_presenting
0		demonstrate mentions feed	teamsuser_showactivity
0		Add link to the channel here	teamspace_sharechannel
0		submit the LT review deck	start_presenting
0		go to unread activities	teamsuser_showactivity
0		I want a document to be opened that I uploaded.	file_open
0		Hey Cortana I need to continue with the document most recent.	file_open
0		Finish introduce	stop_presenting
0		Remove people from Cortana team	teamspace_removemember
0		show me personal tab	teamsuser_showactivity
0		Add the channel markers	teamspace_favorite
0		Pull up the deck	start_presenting
0		Present my floor	start_presenting
0		share brownbag file with jay	file_share
0		Share the document I was creating in the meeting attendees	file_share
0		Open this group	teamspace_navigate
0		Show the LT review lounge	start_presenting
0		Go for channel this	teamspace_navigate
0		Join a new squad	teamspace_jointeam
0		Provide comments	teamspace_sendfeedback
0		Show is my I was composing files	file_navigate
0		add John for the Cortana team	teamspace_addtoteam
0		help for the teams	teamspace_help
0		help for clubs	teamspace_help
0		Go of my downloaded files	file_navigate
0		Go canal voice skills	teamspace_navigate
0		Navigate in my I just edited files	file_navigate
0		Project the LT review lounge	start_presenting
0		add jay ongg on the hackathon 2018 team	teamspace_addtoteam
0		upload that I created downloaded files	file_download
0		Open and paper recent	file_open
0		share files with meeting participants 10 pm on Wednesday	file_share
0		let's see my unread	teamsuser_showactivity
0		Show submission	start_presenting
0		I need you re-open the document last active	file_open
0		Go back one slide	slide_back
0		visit my the tab	teamspace_showtab
0		delete John from a team	teamspace_removemember
0		change my status to busy	teamsuser_setstatus
0		Show intelligent communications team	teamspace_navigate
0		Share a file on this chat	file_share
0		add alice in the the team	teamspace_addtoteam
0		Go for Cortana team	teamspace_navigate
0		Un-favorite Event hub group	teamspace_unfavorite
0		Change my state	teamsuser_setstatus
0		Cortana open I was using documents.	file_open
0		visit feed activities	teamsuser_showactivity
0		Copy link to onenote tab of this message	teamspace_sharetab
0		Share the tabs roger	teamspace_sharetab
0		opened file preview test plan document	file_open
0		Add Jacob in the Cortana team	teamspace_addtoteam
0		Un-favourite the voice skills canal	teamspace_unfavorite
0		Navigate canal this	teamspace_navigate
0		delete jay in a team	teamspace_removemember
0		Jump of very end slide	goto_slide
0		Bookmark Cortana team	teamspace_favorite
0		go to jay the org structure	teamsuser_checkorg
0		Access Intelligent communication group	teamspace_navigate
0		Copy links to personal tab in this chat	teamspace_sharetab
0		advance to next slide	next_slide
0		Jump the slide fifth	goto_slide
0		Jump for about Europe slide	goto_slide
0		current the attached deck	start_presenting
0		go to the canal bot team	teamspace_navigate
0		What teams roger in?	teamsuser_checkorg
0		show where I was mentioned events	teamsuser_showactivity
0		Go to the team hackathon 2018	teamspace_navigate
0		Can you open my I had up before file for me	file_open
0		please visit my I was working on files.	file_navigate
0		Give me details jay's org	teamsuser_checkorg
0		display mentions activity	teamsuser_showactivity
0		Un-favorite the voice skills channel	teamspace_unfavorite
0		Open preview test plan document document recently	file_open
0		What team is jay ongg in?	teamsuser_checkorg
0		Share the excel I updated of the meeting attendees	file_share
0		Open the deck that was closed	file_open
0		Show the planning 2018 platform	start_presenting
0		Present LT review lounge	start_presenting
0		Share the link to channels roger	teamspace_sharechannel
0		Unfollow Intelligent Communications group	teamspace_unfollow
0		Remove jay ongg from this group	teamspace_removemember
0		Present my bridge	start_presenting
0		i see my at mentions	teamsuser_showactivity
0		I need to see my the last used file.	file_navigate
0		Share file brownbag of design sync meeting attendees	file_share
0		Bring up the document the last used.	file_navigate
0		navigate to unread	teamsuser_showactivity
0		Share most recently used document the last used using the meeting attendees	file_share
0		set my status for XYZ	teamsuser_setstatus
0		move to end of presentation	goto_slide
0		Show in my I was last working on files	file_navigate
0		went to my saved items	teamsuser_showactivity
0		Is John members johnson test group team?	teamspace_checkmember
0		shows me unread	teamsuser_showactivity
0		Go to the slide before this	previous_slide
0		go to feed operations	teamsuser_showactivity
0		Bookmark the canal	teamspace_favorite
0		Launch that document I was to compose	file_open
0		share a file with my conversation at tomorrow	file_share
0		opens the document I was working on.	file_open
0		Cortana open the paper.	file_open
0		Is John at the channel?	teamspace_checkmember
0		share insurance file with jay	file_share
0		Join crew	teamspace_jointeam
0		show me my I had been working on archives	file_navigate
0		Show me my deck	file_navigate
0		Retrieve what I only working on and open it up.	file_open
0		View this team	teamspace_navigate
0		present the LT review deck	start_presenting
0		invite Jacob for Cortana team	teamspace_addtoteam
0		Share that Word to the tomorrow meeting	file_share
0		Remove hackathon 2018 team from my favourites	teamspace_unfavorite
0		Cortana opened my invoice doucments again	file_open
0		Project platform	start_presenting
0		upload that PPT	file_download
0		Access crew voice skills	teamspace_navigate
0		Bring up the planning 2018 platform	start_presenting
0		Can you open my I've recently used files to me	file_open
0		Un-favorite the johnson test group team	teamspace_unfavorite
0		Search " voice skills tap program "	teamspace_search
0		I needs help with Teams	teamspace_help
0		open the shortcut	teamspace_showhotkey
0		Is John part of intelligent communications team?	teamspace_checkmember
0		Share the file in this conversation	file_share
0		Add John to the Intelligent communication group	teamspace_addtoteam
0		Can you open my I was working on files for me	file_open
0		End presented	stop_presenting
0		Remove jay ongg of the team	teamspace_removemember
0		open the document I was working on today on page one.	file_open
0		Is Jacob portion Event hub team?	teamspace_checkmember
0		I've recently used a document , please open the document.	file_open
0		went to my onenote tab	teamspace_showtab
0		Add links to the channel here	teamspace_sharechannel
0		Go for team Event hub	teamspace_navigate
0		Open LT review discussion document	file_open
0		View group teams designers	teamspace_navigate
0		Can you opened my last active file for me	file_open
0		sharing that file with jay	file_share
0		Remove jay in a team	teamspace_removemember
0		Send personal tab for Anna Green	teamspace_sharetab
0		Attach this channel link for this message	teamspace_sharechannel
0		show my business	teamsuser_showactivity
0		Share payroll file in this chat	file_share
0		Mute Anna Green	mute_participant
0		begin presentation	start_presenting
0		Go with marketing slide	goto_slide
0		Share deployment timeline spreadsheet I was using to next meeting participants	file_share
0		Attach voice skills channel link for this message	teamspace_sharechannel
0		download voice skills powerpoint deck	file_download
0		Go to return to the last slide	previous_slide
0		open document I was editing today.	file_open
0		bookmark the this channel	teamspace_favorite
0		Launch that document I compose	file_open
0		show me my Excel files	file_navigate
0		Exit presenting	stop_presenting
0		Show the planning introduction	start_presenting
0		support team	teamspace_help
0		Remove person from that team	teamspace_removemember
0		show my files from last weeks.	file_navigate
0		I last edited a document , please open your document.	file_open
0		add this channel to link the meeting	teamspace_sharechannel
0		Show the planning 2018 presented	start_presenting
0		see in my saved items	teamsuser_showactivity
0		Add this canal link to the chat	teamspace_sharechannel
0		visit voice skills	teamspace_navigate
0		Find the paper I was only working on and open it please.	file_open
0		Hey show me my I was just working on edits	file_navigate
0		set me Status to available	teamsuser_setstatus
0		silence all	mute_participant
0		Open tab of the voice skills channel	teamspace_showtab
0		add voice skills channel link this meeting	teamspace_sharechannel
0		display activities by jay ongg	teamsuser_showactivity
0		project the LT review bridge	start_presenting
0		remove jay from a team	teamspace_removemember
0		Add link to this tab of the message	teamspace_sharetab
0		list my I had up before open document	file_navigate
0		share the files with my 10 pm on Wednesday conversation	file_share
0		go to Jacob's organizational chart	teamsuser_checkorg
0		Go of ppt	file_navigate
0		Go to previous slide	previous_slide
0		Add the channel to my favorites	teamspace_favorite
0		Open the document that recently	file_open
0		Change my condition busy	teamsuser_setstatus
0		Navigate of Word	file_navigate
0		show me my file from last weeks.	file_navigate
0		could you show my recent files.	file_navigate
0		Share the link to this canal jay ongg	teamspace_sharechannel
0		please go to my I last edited files.	file_navigate
0		let me check my at mentions	teamsuser_showactivity
0		Navigate for channel voice skills	teamspace_navigate
0		Cortana open I updated documents.	file_open
0		download the file	file_download
0		Please bring back up the last document I was open	file_navigate
0		Take me where I can see all my recent files	file_navigate
0		show me my I have recently opened downloaded files	file_navigate
0		go to at mentions activities	teamsuser_showactivity
0		Show me my I was creating files	file_navigate
0		see my saved items	teamsuser_showactivity
0		Project LT review terrace	start_presenting
0		Launch insurance paper recent	file_open
0		Navigate for channel voice skills	teamspace_navigate
0		Show the submission	start_presenting
0		save that I created file	file_download
0		share the tab with alice	teamspace_sharetab
0		opening files last active.	file_open
0		show Anna Green's organization chart	teamsuser_checkorg
0		opening the spreadsheet I was composing	file_open
0		please release the document I've recently used.	file_open
0		Share this link to voice skills channels John	teamspace_sharechannel
0		add this channel link to this chat	teamspace_sharechannel
0		Go to the marketing platform	goto_slide
0		save payroll article	file_download
0		Join a new squad	teamspace_jointeam
0		I need a document to be opened that the last used.	file_open
0		Add this channel to my bookmarks	teamspace_favorite
0		search for music playlist	teamspace_search
0		Un-favourite voice skills canal	teamspace_unfavorite
0		Open tab in the voice skills canal	teamspace_showtab
0		Start table	show_whiteboard
0		visit the very end slide	goto_slide
0		show my I worked on downloaded files files.	file_navigate
0		go to the very first slide	goto_slide
0		go to alice activities	teamsuser_showactivity
0		Open the document last active	file_open
0		Tell me about roger the org	teamsuser_checkorg
0		Finish presentation	stop_presenting
0		Go returned to the last slide	previous_slide
0		Navigate to powerpoint deck	file_navigate
0		Open payroll paper recent	file_open
0		Retrieve what I only working on and open it up.	file_open
0		sharing the this pictures with this conversation	file_share
0		project the planning terrace	start_presenting
0		Remove roger of johnson test group team	teamspace_removemember
0		go to the organization of alice	teamsuser_checkorg
0		this decks that was closed	start_presenting
0		Take me where I can see all my latest files	file_navigate
0		add alice on the johnson test group team	teamspace_addtoteam
0		find music playlist	teamspace_search
0		open file voice skills	file_open
0		Attach this channel link this meeting	teamspace_sharechannel
0		Send this tab to John	teamspace_sharetab
0		set my status to busy	teamsuser_setstatus
0		open the tab in the channel	teamspace_showtab
0		Hey show me my I've recently used edits	file_navigate
0		Open personal tab in the this canal	teamspace_showtab
0		I need a document to be opened to I was last working on.	file_open
0		go to where I was mentioned activity	teamsuser_showactivity
0		Remove someone from the team	teamspace_removemember
0		Add Anna Green in the Cortana group	teamspace_addtoteam
0		follow the channel	teamspace_follow
0		Hey could you please direct me to the my last files recently?	file_navigate
0		add alice of the intelligent communications group	teamspace_addtoteam
0		Cortana search for my all hands deck please.	teamspace_search
0		Present my platform	start_presenting
0		can you show me recent files.	file_navigate
0		Share that I created document I updated with this meeting	file_share
0		add jay ongg on the Event hub team	teamspace_addtoteam
0		Present planning terrace	start_presenting
0		Favorite bot team	teamspace_favorite
0		Create group	teamspace_createteam
0		Find document I was just working on and open it please.	file_open
0		list my newest opens documents	file_navigate
0		show my PPT archives	file_navigate
0		Show of my I updated files	file_navigate
0		Find me , everything about " music playlist "	teamspace_search
0		10 sliding	goto_slide
0		Show shortcuts	teamspace_showhotkey
0		hide the table	hide_whiteboard
0		Add link to this canal here	teamspace_sharechannel
0		Show of my files	file_navigate
0		Go of my downloads	file_navigate
0		Join crew	teamspace_jointeam
0		view where I was mentioned	teamsuser_showactivity
0		Hey would you please show me the files I've recently used today?	file_navigate
0		Share the image I was creating using the meeting participants	file_share
0		show activities by Anna Green	teamsuser_showactivity
0		Show is my deck	file_navigate
0		Open up I was just working on the last used document I was just working on the last used	file_open
0		Hide chalkboard	hide_whiteboard
0		open file lt review	file_open
0		What were the files I was last working on	file_navigate
0		Remove alice from teams designers team	teamspace_removemember
0		Pull up the terrace	start_presenting
0		Add links to onenote tab of the message	teamspace_sharetab
0		go to pretty 5 slide	goto_slide
0		Attach the channel link for this chat	teamspace_sharechannel
0		display saved items activities	teamsuser_showactivity
0		mute all members	mute_participant
0		open the onenote tab in the the channel	teamspace_showtab
0		Un-favorite the voice skills canal	teamspace_unfavorite
0		Show the PowerPoint	start_presenting
0		save LT review discussion image	file_download
0		Go to the team	teamspace_navigate
0		Remove jay by a team	teamspace_removemember
0		show Anna Green's organization chart	teamsuser_checkorg
0		Please open the my payroll document	file_open
0		Share that OneNote I was working on with the meeting participants	file_share
0		Log views	teamspace_sendfeedback
0		opening the document I uploaded.	file_open
0		show me my ppt	file_navigate
0		looking for music playlist	teamspace_search
0		show at mentions activity	teamsuser_showactivity
0		Bring up the document file in I've recently used	file_navigate
0		saving this file	file_download
0		Open paper I uploaded	file_open
0		Open that I created book I had been working on	file_open
0		Cortana display the document newest.	file_navigate
0		Does this squad Jacob?	teamspace_checkmember
0		Finish submit	stop_presenting
0		Un-favourite the channel	teamspace_unfavorite
0		launch the presentation	start_presenting
0		go to where I was mentioned operations	teamsuser_showactivity
0		Find the document that I was writing	file_navigate
0		Go to slide right before this	slide_back
0		Access group that	teamspace_navigate
0		open files I updated.	file_open
0		Go to slide number 10	goto_slide
0		Un-follow the channel	teamspace_unfollow
0		Tell me about roger's chart	teamsuser_checkorg
0		display John's organizational chart	teamsuser_checkorg
0		visit feed activity	teamsuser_showactivity
0		I need this document I used most recently opened.	file_open
0		Show group intelligent communications	teamspace_navigate
0		display activities by roger	teamsuser_showactivity
0		open the shortcut	teamspace_showhotkey
0		Find the paper I was just working on and open it please.	file_open
0		Share the tabs jay	teamspace_sharetab
0		Un-favorite the Intelligent communication squad	teamspace_unfavorite
0		go to my business	teamsuser_showactivity
0		share insurance file with John	file_share
0		locate the Intelligent communication team	teamspace_navigate
0		Present planning lounge	start_presenting
0		Find document I was just working on and open it please.	file_open
0		Go for the files I was last working on.	file_navigate
0		Remove jay from team	teamspace_removemember
0		keep payroll file	file_download
0		visit Event hub	teamspace_navigate
0		add Event hub for my followed list	teamspace_follow
0		Share the document I have recently opened in the chat	file_share
0		Show sun	start_presenting
0		Bring up a document that was closed.	file_navigate
0		Remove man Event hub team	teamspace_removemember
0		Remove roger from a group	teamspace_removemember
0		Please bring back up the last document I was open	file_navigate
0		show me your files preview test plan document today.	file_navigate
0		find music playlist	teamspace_search
0		Share the channel link to Anna Green	teamspace_sharechannel
0		Browse the files from today	file_navigate
0		go to the end of presentation	goto_slide
0		Open this dr	file_open
0		Go for channel voice skills	teamspace_navigate
0		set my status with available	teamsuser_setstatus
0		project the planning platform	start_presenting
0		Can you please open document I updated?	file_open
0		show feed activities	teamsuser_showactivity
0		opening files I used most recently.	file_open
0		Hey can you resume the document I previously worked at?	file_open
0		Cortana open deployment timeline documents.	file_open
0		send teams comments	teamspace_sendfeedback
0		Open the paper that I was creating	file_open
0		Show me keyboard shortcuts	teamspace_showhotkey
0		Go to a file	file_navigate
0		Remove roger from team	teamspace_removemember
0		Share that document recently with the conversation	file_share
0		Share the link to channel with jay	teamspace_sharechannel
0		going to slide fifth	goto_slide
0		Open tab of the this canal	teamspace_showtab
0		Go in my Excel	file_navigate
0		Open the tab of the channel	teamspace_showtab
0		display the excel most recent	file_navigate
0		Access channel the	teamspace_navigate
0		please visit my this tab	teamspace_showtab
0		Add the channel to my bookmarks	teamspace_favorite
0		Stop these this channel	teamspace_unfollow
0		Is Jacob part of teams designers team?	teamspace_checkmember
0		What are the files I was last working on	file_navigate
0		what are my recently - opened files	file_navigate
0		Bookmark Intelligent Communications crew	teamspace_favorite
0		Favorite Intelligent communication crew	teamspace_favorite
0		please go to my most recent file.	file_navigate
0		help for groups	teamspace_help
0		Jump to slide 10	goto_slide
0		Favorite Cortana crew	teamspace_favorite
0		Can you open the my I have recently opened file for me	file_open
0		showing me personal tab	teamspace_showtab
0		Hey Cortana I need to continue with the document I was just working on.	file_open
0		Retrieve what I was only working on and open it up.	file_open
0		set my Status for available	teamsuser_setstatus
0		Share the tab using roger	teamspace_sharetab
0		delete Anna Green in a team	teamspace_removemember
0		Stop chalkboard	hide_whiteboard
0		show me my OneNote files	file_navigate
0		Project planning 2018 platform	start_presenting
0		Find me anything about " voice skills tap program "	teamspace_search
0		view mentions	teamsuser_showactivity
0		upload lt review file	file_download
0		Does voice skills crew John?	teamspace_checkmember
0		Share personal tab to jay	teamspace_sharetab
0		What are the files I the last working on	file_navigate
0		Go in Excel	file_navigate
0		mute all members	mute_participant
0		Copy link to this tab of the chat	teamspace_sharetab
0		Open tabs in the channel	teamspace_showtab
0		5 slide	goto_slide
0		Add roger for the that group	teamspace_addtoteam
0		please go to my I had up before files.	file_navigate
0		disable all	mute_participant
0		to display the last slide again	previous_slide
0		Navigate for this channel	teamspace_navigate
0		invite roger to bot team	teamspace_addtoteam
0		Project sun	start_presenting
0		open keys	teamspace_showhotkey
0		project planning bridge	start_presenting
0		go to this canal in intelligent communications team	teamspace_navigate
0		this the deck last active	start_presenting
0		show my I was writing Word files.	file_navigate
0		Stop show	stop_presenting
0		share a file with my chat at 10 pm on Wednesday	file_share
0		Share my pictures	file_share
0		open document last active yesterday.	file_open
0		go to Anna Green's org	teamsuser_checkorg
0		open the document I was working on today on page one.	file_open
0		Can opens the last document I was editing	file_open
0		Remove roger from team	teamspace_removemember
0		support team	teamspace_help
0		show my feed	teamsuser_showactivity
0		list my I was creating opened documents	file_navigate
0		Un - track the channel	teamspace_unfollow
0		saving planning file	file_download
0		Project platform	start_presenting
0		Cortana take my planning Excel.	file_navigate
0		visit my I had been working on files.	file_navigate
0		show last slide again	previous_slide
0		Find the document that that was closed	file_navigate
0		Cortana open today Word file	file_open
0		go to mentions activity	teamsuser_showactivity
0		silence all	mute_participant
0		Share this powerpoint deck that was closed using 10 pm on Wednesday chat	file_share
0		Open files tab on the the channel	teamspace_showtab
0		Log reviews	teamspace_sendfeedback
0		Go on the slide before this	previous_slide
0		Please open my LT review discussion paper	file_open
0		show John's organizational chart	teamsuser_checkorg
0		show my files from today.	file_navigate
0		show John activity	teamsuser_showactivity
0		Slide 10	goto_slide
0		Share brownbag spreadsheet to the 10 pm on Wednesday conversation	file_share
0		Go to roger chatroom	teamsuser_openchat
0		I need the document I last edited opened.	file_open
0		Show me unread	teamsuser_showactivity
0		saving LT review discussion picture	file_download
0		Pull up the planning lounge	start_presenting
0		visit at mentions activity	teamsuser_showactivity
0		Share the tab in Anna Green	teamspace_sharetab
0		Open the tab on the channel	teamspace_showtab
0		view my feed	teamsuser_showactivity
0		5 sliding	goto_slide
0		Share the Word I had up before with the meeting	file_share
0		Pull up the planning terrace	start_presenting
0		Remove person of the team	teamspace_removemember
0		open the document I had been working today to page one.	file_open
0		Access canal this	teamspace_navigate
0		share a file with meeting 10 pm on Wednesday	file_share
0		Go the slide number 5	goto_slide
0		I need you to reopen the document I was composing	file_open
0		Bring up the document file in that was closed	file_navigate
0		show me archives I was creating.	file_navigate
0		Hey Cortana I need to continue with the paper I was writing.	file_open
0		I want to see the most recent files I've made	file_navigate
0		Add the canal link to the chat	teamspace_sharechannel
0		open the spreadsheet most recent	file_open
0		Un-favourite the that team	teamspace_unfavorite
0		Show the LT review platform	start_presenting
0		Navigate of the team	teamspace_navigate
0		share voice skills files with my 10 pm on Wednesday this conversation	file_share
0		Show presentations	start_presenting
0		Open preview test plan document book I was writing	file_open
0		saving deployment timeline image	file_download
0		Send reviews	teamspace_sendfeedback
0		Send comments Microsoft	teamspace_sendfeedback
0		browse unread	teamsuser_showactivity
0		Take me where I can see all my recent files	file_navigate
0		Join crew	teamspace_jointeam
0		Retrieve what I is just working on and open it up.	file_open
0		10 sliding	goto_slide
