TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		document with payroll attachment								AttachmentData_modifiy.tsv
0		yesterday mark sent an document attachment to martha								AttachmentData_modifiy.tsv
0		files with attachment about rb singers								AttachmentData_modifiy.tsv
0		documents with attachments dated november 2019								AttachmentData_modifiy.tsv
0		documents i sent that has an attachment								AttachmentData_modifiy.tsv
0		documents from ron with attachment about dogs								AttachmentData_modifiy.tsv
0		document from susanne to nancy with attachment								AttachmentData_modifiy.tsv
0		pdfs attachments in documents from january								AttachmentData_modifiy.tsv
0		files containing doc attachment								AttachmentData_modifiy.tsv
0		funny jokes documents from george which contains attachment								AttachmentData_modifiy.tsv
0		file from alex with attachment from yesterday								AttachmentData_modifiy.tsv
0		sent to joe with sheets attachments								AttachmentData_modifiy.tsv
0		yesterday mark sent an files attachment to martha								AttachmentData_modifiy.tsv
0		document with attachment sent by yong								AttachmentData_modifiy.tsv
0		document from kalyan with attachment								AttachmentData_modifiy.tsv
0		document attachment from joseph								AttachmentData_modifiy.tsv
0		document from roman with attachment about musical								AttachmentData_modifiy.tsv
0		show me new document from allison with attachments								AttachmentData_modifiy.tsv
0		file that have an attachment that date from month of december								AttachmentData_modifiy.tsv
0		find holiday docx attachments from brad								AttachmentData_modifiy.tsv
0		document about conference with attachment								AttachmentData_modifiy.tsv
0		document with attachment from rick about furniture delivery								AttachmentData_modifiy.tsv
0		files from january to don with attachment mpt								AttachmentData_modifiy.tsv
0		attachment received in last month								AttachmentData_modifiy.tsv
0		document from alex with attachment from yesterday								AttachmentData_modifiy.tsv
0		pdf attachment from jim								AttachmentData_modifiy.tsv
0		to lia vst attachment								AttachmentData_modifiy.tsv
0		file with attachment from john to henry								AttachmentData_modifiy.tsv
0		document from tim with an attachment about weater								AttachmentData_modifiy.tsv
0		search for file from last may that included attachments								AttachmentData_modifiy.tsv
0		file with attachment about butterfly								AttachmentData_modifiy.tsv
0		jacob documents with attachment								AttachmentData_modifiy.tsv
0		find jims files attachment								AttachmentData_modifiy.tsv
0		documents sent from ana mendes with attachments from three weeks ago								AttachmentData_modifiy.tsv
0		messages from dave with words attachments								AttachmentData_modifiy.tsv
0		message from morty contains attachment								AttachmentData_modifiy.tsv
0		files from august 2019 with multiple attachments								AttachmentData_modifiy.tsv
0		document tom with attachment								AttachmentData_modifiy.tsv
0		file from george from may and with attachment								AttachmentData_modifiy.tsv
0		look for messages with vst attachments								AttachmentData_modifiy.tsv
0		last night meeting attachment								AttachmentData_modifiy.tsv
0		attachments in document								AttachmentData_modifiy.tsv
0		file with payroll attachment								AttachmentData_modifiy.tsv
0		file on tuberculosis from august 5 to september 7 with attachment								AttachmentData_modifiy.tsv
0		show documents to publishers clearing house sent in last two years that have attachments								AttachmentData_modifiy.tsv
0		file ive received with attachments								AttachmentData_modifiy.tsv
0		show documents from bill with attachment								AttachmentData_modifiy.tsv
0		file from saurabh with attachments								AttachmentData_modifiy.tsv
0		documents from sapna with multiple attachments								AttachmentData_modifiy.tsv
0		documents with attachment between june and november								AttachmentData_modifiy.tsv
0		documents from rose to jack about ships with attachment								AttachmentData_modifiy.tsv
0		khias document from august with attachments								AttachmentData_modifiy.tsv
0		documents attachments last week								AttachmentData_modifiy.tsv
0		document attachment on music								AttachmentData_modifiy.tsv
0		find attachments in document								AttachmentData_modifiy.tsv
0		documents from september 1st with amazon shopping link attachments								AttachmentData_modifiy.tsv
0		files about piano lesson from paul with attachment								AttachmentData_modifiy.tsv
0		file from etienne with attachments about shots								AttachmentData_modifiy.tsv
0		files from anthony with attachment about science								AttachmentData_modifiy.tsv
0		credit card bill files with attachments from june								AttachmentData_modifiy.tsv
0		from mariam to cole attachment files								AttachmentData_modifiy.tsv
0		file attachments from third week in january								AttachmentData_modifiy.tsv
0		file from joe with png attachment								AttachmentData_modifiy.tsv
0		files about wedding announcement with attachment								AttachmentData_modifiy.tsv
0		view files with docs attachments								AttachmentData_modifiy.tsv
0		document messages from danny powers but only if they have attachments								AttachmentData_modifiy.tsv
0		files from rich with attachments								AttachmentData_modifiy.tsv
0		files with vssm attachment in september								AttachmentData_modifiy.tsv
0		show me document from jason with attachments								AttachmentData_modifiy.tsv
0		files from jake to martha with portfolio attachment								AttachmentData_modifiy.tsv
0		attachment file from pam								AttachmentData_modifiy.tsv
0		attachment document from jake from last month								AttachmentData_modifiy.tsv
0		look for an files from barb that included an attachment								AttachmentData_modifiy.tsv
0		to zenia with attachment coupon								AttachmentData_modifiy.tsv
0		show document from andrew with worksheet attachments								AttachmentData_modifiy.tsv
0		attachment document from goku tsv								AttachmentData_modifiy.tsv
0		peter with attachment excels								AttachmentData_modifiy.tsv
0		from ming with attachment								AttachmentData_modifiy.tsv
0		files with office work attachment								AttachmentData_modifiy.tsv
0		files without attachments								AttachmentData_modifiy.tsv
0		february 16th documents with attachment								AttachmentData_modifiy.tsv
0		sending some attachment from last night program								AttachmentData_modifiy.tsv
0		find documents barb sent that had an attachment								AttachmentData_modifiy.tsv
0		document sent from ana mendes with attachments from three weeks ago								AttachmentData_modifiy.tsv
0		document about office party attachment								AttachmentData_modifiy.tsv
0		file from aria with attachments								AttachmentData_modifiy.tsv
0		tim with spreadsheets attachments								AttachmentData_modifiy.tsv
0		show file to matt with attachment								AttachmentData_modifiy.tsv
0		documents from jon hamaker with vssx attachments								AttachmentData_modifiy.tsv
0		file attachment from mom								AttachmentData_modifiy.tsv
0		documents with attachment from month of june								AttachmentData_modifiy.tsv
0		file with attachment on office file work								AttachmentData_modifiy.tsv
0		file with attachment from august 3rd								AttachmentData_modifiy.tsv
0		work order document with attachments from may								AttachmentData_modifiy.tsv
0		documents with ppt attachment from april								AttachmentData_modifiy.tsv
0		documents with attachment from june to me								AttachmentData_modifiy.tsv
0		documents with attachment from last week								AttachmentData_modifiy.tsv
0		search for documents with attachments								AttachmentData_modifiy.tsv
0		bring up file and attachment from mary								AttachmentData_modifiy.tsv
0		ppt attachments from lia								AttachmentData_modifiy.tsv
0		williams files with spreadsheet attachment								AttachmentData_modifiy.tsv
0		stacey hot chocolate pastry sent to document vstx attachment								AttachmentData_modifiy.tsv
0		files from jim boyle with attachments								AttachmentData_modifiy.tsv
0		pull up file in past month with an attachment								AttachmentData_modifiy.tsv
0		mias document with vssm attachments								AttachmentData_modifiy.tsv
0		help me find files from pat with attachment								AttachmentData_modifiy.tsv
0		find documents from last fall with an attachment about concert tickets								AttachmentData_modifiy.tsv
0		document about recycling programs with attachments								AttachmentData_modifiy.tsv
0		find irs file with form attachments								AttachmentData_modifiy.tsv
0		message containing attachment								AttachmentData_modifiy.tsv
0		documents without any attachment								AttachmentData_modifiy.tsv
0		show me documents with vssm attachments								AttachmentData_modifiy.tsv
0		file from colton with an attachment								AttachmentData_modifiy.tsv
0		documents from juniper to george with attachment from last week								AttachmentData_modifiy.tsv
0		find binary mpt in todays document attachments								AttachmentData_modifiy.tsv
0		show documents from ed with attachment								AttachmentData_modifiy.tsv
0		files from boss with attachment								AttachmentData_modifiy.tsv
0		documents from last month containing an attachment about a party								AttachmentData_modifiy.tsv
0		attachment from errin								AttachmentData_modifiy.tsv
0		jim with decks attachment								AttachmentData_modifiy.tsv
0		files received from sylvia with attachment								AttachmentData_modifiy.tsv
0		files about concert tickets with attachment sent in december 2019								AttachmentData_modifiy.tsv
0		document from edith to berty about engagement with attachments about food								AttachmentData_modifiy.tsv
0		document with attachment about hip hop								AttachmentData_modifiy.tsv
0		w9 pptx attachment								AttachmentData_modifiy.tsv
0		files from tristan with attachment								AttachmentData_modifiy.tsv
0		attachments opened with received document								AttachmentData_modifiy.tsv
0		documents sent in august that contained attachment								AttachmentData_modifiy.tsv
0		document received from december 1st to 10th with attachments								AttachmentData_modifiy.tsv
0		documents about second amendment to mike adams with attachment								AttachmentData_modifiy.tsv
0		files about testing with attachment								AttachmentData_modifiy.tsv
0		from shuyin containing attachment								AttachmentData_modifiy.tsv
0		locate documents from jay with attachment								AttachmentData_modifiy.tsv
0		documents to jack from jill with attachments dated november 1st								AttachmentData_modifiy.tsv
0		documents with attachments from lisa to oliver from january								AttachmentData_modifiy.tsv
0		joes attachment file to bill								AttachmentData_modifiy.tsv
0		view files with mpt attachments sent to amanda								AttachmentData_modifiy.tsv
0		julia documents with attachment								AttachmentData_modifiy.tsv
0		find my file with attachment								AttachmentData_modifiy.tsv
0		document sent with attachments								AttachmentData_modifiy.tsv
0		show any files that have attachments								AttachmentData_modifiy.tsv
0		play file from allison with sheets attachment								AttachmentData_modifiy.tsv
0		file sent with an attachment								AttachmentData_modifiy.tsv
0		file about recycling programs with attachments								AttachmentData_modifiy.tsv
0		doctors file with xray attachment								AttachmentData_modifiy.tsv
0		work tracker files from team with attachments								AttachmentData_modifiy.tsv
0		file from susanne to nancy with attachment								AttachmentData_modifiy.tsv
0		vssx attachments from joshua								AttachmentData_modifiy.tsv
0		file with attachment from july fjjgfjgfj								AttachmentData_modifiy.tsv
0		document from tristan with attachment								AttachmentData_modifiy.tsv
0		find attachment from christen msg								AttachmentData_modifiy.tsv
0		goku attachments school								AttachmentData_modifiy.tsv
0		file from greg with attachment								AttachmentData_modifiy.tsv
0		show me document from malik with attachments in december								AttachmentData_modifiy.tsv
0		documents with office work attachment								AttachmentData_modifiy.tsv
0		jane documents attachment								AttachmentData_modifiy.tsv
0		documents from january with attachments								AttachmentData_modifiy.tsv
0		attachment document								AttachmentData_modifiy.tsv
0		file from tim with attachments about knives								AttachmentData_modifiy.tsv
0		tracys file with budget attachment								AttachmentData_modifiy.tsv
0		show file with vssm attachment								AttachmentData_modifiy.tsv
0		files from mom with attachments about coronavirus								AttachmentData_modifiy.tsv
0		document from bob to john with attachments last year								AttachmentData_modifiy.tsv
0		files from jemebeth with attachments								AttachmentData_modifiy.tsv
0		files from mark to ned with attachments								AttachmentData_modifiy.tsv
0		attachments in my file								AttachmentData_modifiy.tsv
0		from rachel with invoice attachments								AttachmentData_modifiy.tsv
0		car purchase documents with attachments between december 1st and 3rd								AttachmentData_modifiy.tsv
0		document from michael with attachment about work								AttachmentData_modifiy.tsv
0		find any file i got last week that had attachments								AttachmentData_modifiy.tsv
0		i need to see my files with attachments								AttachmentData_modifiy.tsv
0		docx sent attachments								AttachmentData_modifiy.tsv
0		attachments in file vssm								AttachmentData_modifiy.tsv
0		file from last month that have an attachment								AttachmentData_modifiy.tsv
0		files has attachment size more than 1mb								AttachmentData_modifiy.tsv
0		look for documents from connie with a vcs attachment								AttachmentData_modifiy.tsv
0		slide attachments sent to jim								AttachmentData_modifiy.tsv
0		file that has six attachments								AttachmentData_modifiy.tsv
0		file from jack that includes an attachment								AttachmentData_modifiy.tsv
0		files includes pizza attachment								AttachmentData_modifiy.tsv
0		document from lisa to oliver about phone service with attachments								AttachmentData_modifiy.tsv
0		document includes pizza attachment								AttachmentData_modifiy.tsv
0		last weeks file that contain attachments from lisa								AttachmentData_modifiy.tsv
0		documents that have credit card expense attachments								AttachmentData_modifiy.tsv
0		file that have attachment								AttachmentData_modifiy.tsv
0		documents from victoria with attachment from last friday								AttachmentData_modifiy.tsv
0		birthday document containing attachment								AttachmentData_modifiy.tsv
0		search for audit forms in my files attachments								AttachmentData_modifiy.tsv
0		files from september 1st with amazon shopping link attachments								AttachmentData_modifiy.tsv
0		file from daniel with attachment about trees								AttachmentData_modifiy.tsv
0		document from jon hamaker with words attachments								AttachmentData_modifiy.tsv
0		steve tsv attachments								AttachmentData_modifiy.tsv
0		group selection attachment files from monday								AttachmentData_modifiy.tsv
0		riley work schedule attachment								AttachmentData_modifiy.tsv
0		excels attachment from ken files								AttachmentData_modifiy.tsv
0		file about conference with attachment								AttachmentData_modifiy.tsv
0		files about football with attachment								AttachmentData_modifiy.tsv
0		file with attachments from august 1st to september 1st								AttachmentData_modifiy.tsv
0		show all incoming files with attachments								AttachmentData_modifiy.tsv
0		find all documents from jonny that have an attachment								AttachmentData_modifiy.tsv
0		document from robert to cora re chamberlain visit with power point attachments july 2015 to august 2015								AttachmentData_modifiy.tsv
0		i want to see file on txy project with attachments								AttachmentData_modifiy.tsv
0		attachments that are in my files messages								AttachmentData_modifiy.tsv
0		find new document from allison with attachments								AttachmentData_modifiy.tsv
0		document with large attachments								AttachmentData_modifiy.tsv
0		i want to see files to lara with attachments								AttachmentData_modifiy.tsv
0		slide attachment from goku								AttachmentData_modifiy.tsv
0		file attachment from colin								AttachmentData_modifiy.tsv
0		files attachments last week								AttachmentData_modifiy.tsv
0		document attachment about birthday party								AttachmentData_modifiy.tsv
0		january file with an attachment								AttachmentData_modifiy.tsv
0		documents from glenn to cherie with attachment from last month								AttachmentData_modifiy.tsv
0		open up documents about james harden stats with attachment								AttachmentData_modifiy.tsv
0		i need to see any file received last may that had attachments								AttachmentData_modifiy.tsv
0		files from may with music work attachment								AttachmentData_modifiy.tsv
0		file to louis and frances from may and june that have attachments								AttachmentData_modifiy.tsv
0		april file with vst attachment								AttachmentData_modifiy.tsv
0		greg vssm attachment documents								AttachmentData_modifiy.tsv
0		file for open houses show attachments								AttachmentData_modifiy.tsv
0		document that has attachment sent yesterday about weather								AttachmentData_modifiy.tsv
0		josh with attachment vstx								AttachmentData_modifiy.tsv
0		find new documents from allison with attachments								AttachmentData_modifiy.tsv
0		look for documents with attachments sent last week								AttachmentData_modifiy.tsv
0		documents with attachment from july 1 to july 16								AttachmentData_modifiy.tsv
0		file from bill with attachment								AttachmentData_modifiy.tsv
0		find an document with attachments from paul								AttachmentData_modifiy.tsv
0		files from tim with attachments about knives								AttachmentData_modifiy.tsv
0		documents to anna with attachments from may 2017 to may 2018								AttachmentData_modifiy.tsv
0		to sarach attachments								AttachmentData_modifiy.tsv
0		document to someonewith attachment								AttachmentData_modifiy.tsv
0		from fbi contains attachments								AttachmentData_modifiy.tsv
0		attachments in files pdfs								AttachmentData_modifiy.tsv
0		attachment files emily								AttachmentData_modifiy.tsv
0		find document from tony with attachment								AttachmentData_modifiy.tsv
0		last weeks file from jamison with attachments								AttachmentData_modifiy.tsv
0		document from lizzie to sally re resignation with mpt attachment								AttachmentData_modifiy.tsv
0		files from jim including an attachment								AttachmentData_modifiy.tsv
0		find files for decks attachments								AttachmentData_modifiy.tsv
0		file attachment from jacqueline								AttachmentData_modifiy.tsv
0		file having attachments from salva								AttachmentData_modifiy.tsv
0		files with attachment from june about musicerwr rerewr wrwe								AttachmentData_modifiy.tsv
0		document to valerie with attachments from august and september								AttachmentData_modifiy.tsv
0		file from boss with attachment								AttachmentData_modifiy.tsv
0		document receive last march 1 and march 3 with attachment								AttachmentData_modifiy.tsv
0		attachments with file from july1 through july 5								AttachmentData_modifiy.tsv
0		ulf attachments								AttachmentData_modifiy.tsv
0		document from amy with attachments								AttachmentData_modifiy.tsv
0		jim with vsdx attachment								AttachmentData_modifiy.tsv
0		file received between january 1 and march 1 with attachments								AttachmentData_modifiy.tsv
0		document with attachment between october and december								AttachmentData_modifiy.tsv
0		pull up files with attachment								AttachmentData_modifiy.tsv
0		business file with attachment from sydney to luke								AttachmentData_modifiy.tsv
0		attachments in document onenotes								AttachmentData_modifiy.tsv
0		attachments from john								AttachmentData_modifiy.tsv
0		show me connor attachments with powerpoints								AttachmentData_modifiy.tsv
0		find attachments in my file								AttachmentData_modifiy.tsv
0		john attachments								AttachmentData_modifiy.tsv
0		files with attachment inside								AttachmentData_modifiy.tsv
0		file with link attachments from march 2								AttachmentData_modifiy.tsv
0		document about cats from june with attachment								AttachmentData_modifiy.tsv
0		retirement party file with attachment								AttachmentData_modifiy.tsv
0		attachments from january								AttachmentData_modifiy.tsv
0		files to anna with attachments from may 2017 to may 2018								AttachmentData_modifiy.tsv
0		file with attachments from lia								AttachmentData_modifiy.tsv
0		look for topic billing in document inbox with attachment								AttachmentData_modifiy.tsv
0		ryan work pdf attachment								AttachmentData_modifiy.tsv
0		credit card bill file with attachments from june								AttachmentData_modifiy.tsv
0		outgoing file with attachment								AttachmentData_modifiy.tsv
0		file to jonny that have an attachment from january								AttachmentData_modifiy.tsv
0		files to jimmy and nate with attachment								AttachmentData_modifiy.tsv
0		find me an files from barb that included an attachment								AttachmentData_modifiy.tsv
0		document with attachment on new car								AttachmentData_modifiy.tsv
0		word attachments in documents								AttachmentData_modifiy.tsv
0		file with attachment sent second week of march								AttachmentData_modifiy.tsv
0		file from dan blood with attachments								AttachmentData_modifiy.tsv
0		document that has attachments								AttachmentData_modifiy.tsv
0		file about what to pack for vacation sent from jesse with attachments								AttachmentData_modifiy.tsv
0		document from tim with attachment								AttachmentData_modifiy.tsv
0		files from victoria with attachment from last friday								AttachmentData_modifiy.tsv
0		attachment slide from youngs								AttachmentData_modifiy.tsv
0		files sent from shwetambari recently with attachments								AttachmentData_modifiy.tsv
0		files with attachments								AttachmentData_modifiy.tsv
0		file from jen with attachment from last year								AttachmentData_modifiy.tsv
0		documents from lijah to leah with msg attachments								AttachmentData_modifiy.tsv
0		tax form files with word attachment								AttachmentData_modifiy.tsv
0		identify attachments to files from henry								AttachmentData_modifiy.tsv
0		yesterday attachment from lowes								AttachmentData_modifiy.tsv
0		document with msg as attachment								AttachmentData_modifiy.tsv
0		i sent to vanessa with attachment								AttachmentData_modifiy.tsv
0		document on physics with attachment from august								AttachmentData_modifiy.tsv
0		i need to see any document received last may that had attachments								AttachmentData_modifiy.tsv
0		attachment from bill								AttachmentData_modifiy.tsv
0		ebook attachments in documents								AttachmentData_modifiy.tsv
0		file from mike to john about music with attachment								AttachmentData_modifiy.tsv
0		view document from jerry with vssm attachment								AttachmentData_modifiy.tsv
0		show file with msg attachments from marie								AttachmentData_modifiy.tsv
0		file that contain attachments								AttachmentData_modifiy.tsv
0		i need to view files from janel with an attachment in it								AttachmentData_modifiy.tsv
0		show document with attachments from march								AttachmentData_modifiy.tsv
0		file with office work attachment								AttachmentData_modifiy.tsv
0		xls attachment from jim								AttachmentData_modifiy.tsv
0		documents from kalyan with attachment								AttachmentData_modifiy.tsv
0		pdf attachments from john								AttachmentData_modifiy.tsv
0		is there an document from alfred with an attachment								AttachmentData_modifiy.tsv
0		attachment files please								AttachmentData_modifiy.tsv
0		document with attachments on monday								AttachmentData_modifiy.tsv
0		file work photo documents with attachment								AttachmentData_modifiy.tsv
0		show file from andrew with docx attachments								AttachmentData_modifiy.tsv
0		file attachments to lucille								AttachmentData_modifiy.tsv
0		with attachment from ollie								AttachmentData_modifiy.tsv
0		attachment to marco								AttachmentData_modifiy.tsv
0		graduation requirements with attachment								AttachmentData_modifiy.tsv
0		november files with attachments								AttachmentData_modifiy.tsv
0		document from july with vsdx attachments								AttachmentData_modifiy.tsv
0		documents with attachment from sssjune about music birthdayd documents with attachments between august and october								AttachmentData_modifiy.tsv
0		documents with attachment for emi and stacey								AttachmentData_modifiy.tsv
0		files with attachment included								AttachmentData_modifiy.tsv
0		document received in january with insurance attachment								AttachmentData_modifiy.tsv
0		business documents with attachment from sydney to luke								AttachmentData_modifiy.tsv
0		documents to lois dated march with an attachment on music								AttachmentData_modifiy.tsv
0		file received between june 3 and july 4 with attachments								AttachmentData_modifiy.tsv
0		attachment slide angelina								AttachmentData_modifiy.tsv
0		file with attachments please								AttachmentData_modifiy.tsv
0		from malik with presentations attachment								AttachmentData_modifiy.tsv
0		document from fred to barney with attachments re rocks								AttachmentData_modifiy.tsv
0		mias files with pdfs attachments								AttachmentData_modifiy.tsv
0		file from lizzie to sally re resignation with onenote attachment								AttachmentData_modifiy.tsv
0		file with attachment from last june								AttachmentData_modifiy.tsv
0		files attachment form msrobinson								AttachmentData_modifiy.tsv
0		file from malik with attachments last month								AttachmentData_modifiy.tsv
0		attachments to fishing documents								AttachmentData_modifiy.tsv
0		file with attachment on new car								AttachmentData_modifiy.tsv
0		show me documents where diego san last week in town is only thing has some attachment in something else blah blah blah								AttachmentData_modifiy.tsv
0		new work schedules document from management with attachments								AttachmentData_modifiy.tsv
0		documents from last year with attachment from cindy								AttachmentData_modifiy.tsv
0		document containing attachment								AttachmentData_modifiy.tsv
0		april file with ppts attachment								AttachmentData_modifiy.tsv
0		work order documents with attachments from may								AttachmentData_modifiy.tsv
0		last weeks files from jamison with attachments								AttachmentData_modifiy.tsv
0		to dad with ppts attachment								AttachmentData_modifiy.tsv
0		document with invoice attachment								AttachmentData_modifiy.tsv
0		powerpoints hasattachmentstrue								AttachmentData_modifiy.tsv
0		file to elvira from october with attachment								AttachmentData_modifiy.tsv
0		file with an attachment								AttachmentData_modifiy.tsv
0		documents from dan blood with attachments								AttachmentData_modifiy.tsv
0		provide letters about vacation with attachments								AttachmentData_modifiy.tsv
0		get all files i have with attachments								AttachmentData_modifiy.tsv
0		find deck attachment								AttachmentData_modifiy.tsv
0		show file with attachments received from lilttle horse pony farm received in march								AttachmentData_modifiy.tsv
0		documents that have attachment								AttachmentData_modifiy.tsv
0		files with attachments from david								AttachmentData_modifiy.tsv
0		files from december through today with attachments in them								AttachmentData_modifiy.tsv
0		file attachments last week								AttachmentData_modifiy.tsv
0		files from grandma with attachments								AttachmentData_modifiy.tsv
0		document with attachments in my inbox								AttachmentData_modifiy.tsv
0		look for file received from connor with a worksheet attachment								AttachmentData_modifiy.tsv
0		files from january 4 to february 4 with bill attachment								AttachmentData_modifiy.tsv
0		documents from jose with attachments								AttachmentData_modifiy.tsv
0		from tao documents with attachment								AttachmentData_modifiy.tsv
0		document with attachment between september and november about business								AttachmentData_modifiy.tsv
0		powerpoint hasattachmentstrue								AttachmentData_modifiy.tsv
0		attachment from work documents								AttachmentData_modifiy.tsv
0		file with attachment about dogs								AttachmentData_modifiy.tsv
0		file with attachment between october and december								AttachmentData_modifiy.tsv
0		files to fiona with attachment								AttachmentData_modifiy.tsv
0		photography club file with attachments sent from ben to ruth								AttachmentData_modifiy.tsv
0		files from wayne to nadeska with attachment from last week								AttachmentData_modifiy.tsv
0		show me documents from jordan with word attachments								AttachmentData_modifiy.tsv
0		document that has attachments from july 2nd to july 10th								AttachmentData_modifiy.tsv
0		look for files with excel attachments								AttachmentData_modifiy.tsv
0		attachments included with files								AttachmentData_modifiy.tsv
0		attachments document from june 5								AttachmentData_modifiy.tsv
0		files in accounting with attachment								AttachmentData_modifiy.tsv
0		files about bears with attachment								AttachmentData_modifiy.tsv
0		find docx budget review attachment sent to liam jones								AttachmentData_modifiy.tsv
0		show document with attachments received from lilttle horse pony farm received in march								AttachmentData_modifiy.tsv
0		attachments in files from peter								AttachmentData_modifiy.tsv
0		documents from sally to kenisha with attachment								AttachmentData_modifiy.tsv
0		documents with attachment from john to henry								AttachmentData_modifiy.tsv
0		view files with spreadsheet attachments								AttachmentData_modifiy.tsv
0		file from last november to december with attachments								AttachmentData_modifiy.tsv
0		look for files received from connor with a mpp attachment								AttachmentData_modifiy.tsv
0		file with attachments that i have								AttachmentData_modifiy.tsv
0		file tom with attachment								AttachmentData_modifiy.tsv
0		file bout birthday on march 2nd with attachment								AttachmentData_modifiy.tsv
0		attachment vdw from youngs								AttachmentData_modifiy.tsv
0		document with attachments received last month								AttachmentData_modifiy.tsv
0		document about movie with attachment								AttachmentData_modifiy.tsv
0		search for an document with an attachment sent by barb								AttachmentData_modifiy.tsv
0		file from belle from september with attachment								AttachmentData_modifiy.tsv
0		documents from david about client account with attachment								AttachmentData_modifiy.tsv
0		files to lois dated march with an attachment on music								AttachmentData_modifiy.tsv
0		tax attachment								AttachmentData_modifiy.tsv
0		documents with invoice attachment								AttachmentData_modifiy.tsv
0		document from anthony with attachment about science								AttachmentData_modifiy.tsv
0		document with attachments dated november 2019								AttachmentData_modifiy.tsv
0		document from doctor sofia with attachment about health between january and march								AttachmentData_modifiy.tsv
0		look for attachments in response with finance topic								AttachmentData_modifiy.tsv
0		files with attachment between march 1 and march 8								AttachmentData_modifiy.tsv
0		pdf attachments from joshua								AttachmentData_modifiy.tsv
0		file attachments vons market								AttachmentData_modifiy.tsv
0		tax form document with power point attachment								AttachmentData_modifiy.tsv
0		documents with attachment between october and december								AttachmentData_modifiy.tsv
0		document that contains new attachment								AttachmentData_modifiy.tsv
0		files with office attachment								AttachmentData_modifiy.tsv
0		documents that has vstx attachments								AttachmentData_modifiy.tsv
0		office files with attachment								AttachmentData_modifiy.tsv
0		documents with attachments from month of february								AttachmentData_modifiy.tsv
0		guideline attachment shared by pallavi								AttachmentData_modifiy.tsv
0		josh documents from last night with some attachment								AttachmentData_modifiy.tsv
0		files attachments from third week in january								AttachmentData_modifiy.tsv
0		find irs documents with form attachments								AttachmentData_modifiy.tsv
0		view documents with presentation attachments sent to amanda								AttachmentData_modifiy.tsv
0		to hilary power point attachment								AttachmentData_modifiy.tsv
0		files from ana with attachments								AttachmentData_modifiy.tsv
0		documents with attachment from april								AttachmentData_modifiy.tsv
0		vacation leave request documents from eric with attachment from june								AttachmentData_modifiy.tsv
0		from florence files with attachment to uma								AttachmentData_modifiy.tsv
0		documents with any attachment								AttachmentData_modifiy.tsv
0		files from emma with attachments								AttachmentData_modifiy.tsv
0		files from aclu with attachment monthly gift								AttachmentData_modifiy.tsv
0		document with attachments from john								AttachmentData_modifiy.tsv
0		file to thelma with attachments about dons birthday								AttachmentData_modifiy.tsv
0		document attachment sue jones								AttachmentData_modifiy.tsv
0		file from ron with attachment about dogs								AttachmentData_modifiy.tsv
0		attachment renovation document								AttachmentData_modifiy.tsv
0		file with attachment about car pool schedule								AttachmentData_modifiy.tsv
0		onenote hasattachmentstrue								AttachmentData_modifiy.tsv
0		file from robert to cora re chamberlain visit with vsd attachments july 2015 to august 2015								AttachmentData_modifiy.tsv
0		documents from eka sofia with attachment								AttachmentData_modifiy.tsv
0		files on octopodes with attachment from august 1 to august 4								AttachmentData_modifiy.tsv
0		look for words attachments								AttachmentData_modifiy.tsv
0		file from this week with attachment								AttachmentData_modifiy.tsv
0		christophers document from march with attachments								AttachmentData_modifiy.tsv
0		file from trisha with attachment from last year								AttachmentData_modifiy.tsv
0		documents from roman with attachment about musical								AttachmentData_modifiy.tsv
0		i need to see my file from december that have attachments								AttachmentData_modifiy.tsv
0		files to berty from edith with attachments from june								AttachmentData_modifiy.tsv
0		document from siri with attachments								AttachmentData_modifiy.tsv
0		february documents attachments								AttachmentData_modifiy.tsv
0		file from last week with an attachment								AttachmentData_modifiy.tsv
0		attachments april 1st to april 2nd								AttachmentData_modifiy.tsv
0		attachment from may 20 to june 28 about mortgage								AttachmentData_modifiy.tsv
0		doc attachment from dad								AttachmentData_modifiy.tsv
0		document from penny with dog vssm attachment from december								AttachmentData_modifiy.tsv
0		file sent between july 2015 and june 2016 from mary to edith with attachments about mr pamuke								AttachmentData_modifiy.tsv
0		search for an documents with attachments with topic baseball								AttachmentData_modifiy.tsv
0		document with attachment from ben in last week								AttachmentData_modifiy.tsv
0		documents featuring attachments								AttachmentData_modifiy.tsv
0		show me my recent file that have attachments linked								AttachmentData_modifiy.tsv
0		document from grandma with attachments								AttachmentData_modifiy.tsv
0		let me see lauras file that has worksheet attachment								AttachmentData_modifiy.tsv
0		slide attachments from john								AttachmentData_modifiy.tsv
0		file i sent to john with an attachment								AttachmentData_modifiy.tsv
0		to john vss attachments								AttachmentData_modifiy.tsv
0		documents from michele have attachments								AttachmentData_modifiy.tsv
0		file that includes attachments								AttachmentData_modifiy.tsv
0		mias files with xls attachments								AttachmentData_modifiy.tsv
0		messages with attachment march 1 through march 10								AttachmentData_modifiy.tsv
0		last weeks documents re anniversary with attachments								AttachmentData_modifiy.tsv
0		my file with attachments								AttachmentData_modifiy.tsv
0		document from robert to cora with attachment								AttachmentData_modifiy.tsv
0		document to lois dated march with an attachment on music								AttachmentData_modifiy.tsv
0		documents with attachments received last month								AttachmentData_modifiy.tsv
