ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	Date
teams_12	0		user	Tell me my calendar.	CALENDAR	find_calendar_entry	Tell me my calendar.	[]		1	March
teams_1202	0		user	Add Charlotte shurov to this meeting.	CALENDAR	add_attendee	Add <contact_name>Charlotte shurov</contact_name> to this meeting.	[]		1	March
teams_1205	0		user	Go to my store.	ONDEVICE	open_application	Go to my <app_name>store</app_name>.	[]		1	March
teams_1206	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_1208	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_1209	0		user	Go to hoot suite app.	ONDEVICE	open_application	Go to <app_name>hoot suite</app_name> <media_type>app</media_type>.	[]		1	March
teams_121	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_1211	0		user	Navigare 2 channel general in search team.	TEAMS	teamspace_navigate	Navigare 2 channel <teamspace_channel>general</teamspace_channel> in <teamspace_team>search</teamspace_team> team.	[]		1	March
teams_1212	0		user	End presentation.	TEAMS	stop_presenting	End presentation.	[]		1	March
teams_1219	0		user	add mohit to intelligent one team	TEAMS	teamspace_addtoteam	add <teamsuser_contactname>mohit</teamsuser_contactname> to <teamspace_team>intelligent one</teamspace_team> team	[]		1	March
teams_1222	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_1227	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_1231	0		user	End presentation.	TEAMS	stop_presenting	End presentation.	[]		1	March
teams_1232	0		user	Open file.	TEAMS	file_open	Open file.	[]		1	March
teams_1233	0		user	Help.	TEAMS	teamspace_help	Help.	[]		1	March
teams_1234	0		user	go to intelligent one team	TEAMS	teamspace_navigate	go to <teamspace_team>intelligent one</teamspace_team> team	[]		1	March
teams_1235	0		user	Open Cortana Agent OneNote.	TEAMS	file_open	Open <file_title>Cortana Agent</file_title> <file_filetype>OneNote</file_filetype>.	[]		1	March
teams_1236	0		user	Share the presentation functionally in.	TEAMS	file_share	Share the presentation <file_title>functionally in</file_title>.	[]		1	March
teams_1237	0		user	Go to slide 5.	TEAMS	goto_slide	Go to slide <slide_number>5</slide_number>.	[]		1	March
teams_1241	0		user	What can I do?	TEAMS	teamspace_help	What can I do?	[]		1	March
teams_127	0		user	Show me my photos.	MYSTUFF	find_my_stuff	Show me my <data_type>photos</data_type>.	[]		1	March
teams_128	0		user	Go to slide 20.	TEAMS	goto_slide	Go to slide <slide_number>20</slide_number>.	[]		1	March
teams_129	0		user	Navigate to boot swift app.	ONDEVICE	open_application	Navigate to <app_name>boot swift</app_name> app.	[]		1	March
teams_13	0		user	Eating.	WEB	web_other	Eating.	[]		1	March
teams_131	0		user	Bing.	WEB	web_other	Bing.	[]		1	March
teams_132	0		user	Find my assistant and search file.	TEAMS	teamspace_search	Find my <teamspace_searchkeyword>assistant and search</teamspace_searchkeyword> file.	[]		1	March
teams_134	0		user	Show me my activity.	TEAMS	teamsuser_showactivity	Show me my activity.	[]		1	March
teams_137	0		user	Show my saved messages.	COMMUNICATION	query_message	Show my <message_category>saved</message_category> messages.	[]		1	March
teams_138	0		user	Open most recent picture.	TEAMS	file_open	Open <file_filerecency>most recent</file_filerecency> <file_filetype>picture</file_filetype>.	[]		1	March
teams_139	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_14	0		user	Send a file.	TEAMS	file_share	Send a file.	[]		1	March
teams_142	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_143	0		user	Add Tom Nof to the call.	COMMUNICATION	add_to_call	Add <contact_name>Tom Nof</contact_name> to the call.	[]		1	March
teams_144	0		user	Go to slide 20.	TEAMS	goto_slide	Go to slide <slide_number>20</slide_number>.	[]		1	March
teams_149	0		user	Share the attached files.	TEAMS	file_share	Share the attached files.	[]		1	March
teams_15	0		user	Find science shiproom deck.	TEAMS	teamspace_search	Find <teamspace_searchkeyword>science shiproom deck</teamspace_searchkeyword>.	[]		1	March
teams_152	0		user	Open the file.	TEAMS	file_open	Open the file.	[]		1	March
teams_154	0		user	Join the call.	CALENDAR	connect_to_meeting	Join the call.	[]		1	March
teams_155	0		user	Find file.	TEAMS	teamspace_search	Find file.	[]		1	March
teams_156	0		user	Go to pull requests channel.	TEAMS	teamspace_navigate	Go to <teamspace_channel>pull requests</teamspace_channel> channel.	[]		1	March
teams_159	0		user	Go to my chart.	TEAMS	teamsuser_checkorg	Go to my chart.	[]		1	March
teams_16	0		user	Find the file.	TEAMS	teamspace_search	Find the <teamspace_searchkeyword>file</teamspace_searchkeyword>.	[]		1	March
teams_160	0		user	Go to abracadabra.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>abracadabra</teamspace_unclearkeyword>.	[]		1	March
teams_161	0		user	Go to slide 4.	TEAMS	goto_slide	Go to slide <slide_number>4</slide_number>.	[]		1	March
teams_163	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_164	0		user	Share the same ship room slide deck.	TEAMS	file_share	Share the  <file_title>same ship room</file_title> <file_filetype>slide deck</file_filetype>.	[]		1	March
teams_165	0		user	Add RONAK to the meeting.	CALENDAR	add_attendee	Add <contact_name>RONAK</contact_name> to the meeting.	[]		1	March
teams_169	0		user	Close this presentation.	TEAMS	stop_presenting	Close this presentation.	[]		1	March
teams_170	0		user	Show me where I was mentioned.	TEAMS	teamsuser_showactivity	Show me <teamsuser_activitytype>where I was mentioned</teamsuser_activitytype>.	[]		1	March
teams_171	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_172	0		user	Add Tom to the call.	COMMUNICATION	add_to_call	Add <contact_name>Tom</contact_name> to the call.	[]		1	March
teams_174	0		user	Add a soft to call.	COMMUNICATION	add_to_call	Add <contact_name>a soft</contact_name> to call.	[]		1	March
teams_175	0		user	Open censorship room.	WEB	web_other	Open censorship room.	[]		1	March
teams_177	0		user	Open LU and search file.	TEAMS	file_open	Open <file_title>LU and search</file_title> file.	[]		1	March
teams_178	0		user	Open the file.	TEAMS	file_open	Open the file.	[]		1	March
teams_18	0		user	Go to next slide.	TEAMS	next_slide	Go to next slide.	[]		1	March
teams_180	0		user	Add more head to Tim intelligent one.	TEAMS	teamspace_addtoteam	Add <teamsuser_contactname>more head</teamsuser_contactname> to <teamspace_team>Tim intelligent one</teamspace_team>.	[]		1	March
teams_182	0		user	Close PowerPoint.	TEAMS	stop_presenting	Close PowerPoint.	[]		1	March
teams_183	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_184	0		user	Resume.	MEDIACONTROL	resume	Resume.	[]		1	March
teams_187	0		user	add mohit to intelligent one team	TEAMS	teamspace_addtoteam	add <teamsuser_contactname>mohit</teamsuser_contactname> to <teamspace_team>intelligent one</teamspace_team> team	[]		1	March
teams_188	0		user	Join the call.	CALENDAR	connect_to_meeting	Join the call.	[]		1	March
teams_189	0		user	Open Cortana Core Science file.	TEAMS	file_open	Open <file_title>Cortana Core Science</file_title> file.	[]		1	March
teams_19	0		user	Send a email to draw.	EMAIL	send_email	Send a <message_type>email</message_type> to draw.	[]		1	March
teams_190	0		user	Add to call.	COMMUNICATION	add_to_call	Add to call.	[]		1	March
teams_191	0		user	Bing.	WEB	web_other	Bing.	[]		1	March
teams_192	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_194	0		user	Add uval madhar to the call.	COMMUNICATION	add_to_call	Add <contact_name>uval madhar</contact_name> to the call.	[]		1	March
teams_195	0		user	Are there any documents in this channel?	TEAMS	teamspace_search	Are there any <teamspace_searchkeyword>documents</teamspace_searchkeyword> in <teamspace_channel>this</teamspace_channel> channel?	[]		1	March
teams_197	0		user	File.	WEB	web_other	File.	[]		1	March
teams_198	0		user	Open LU and search document.	TEAMS	file_open	Open <file_title>LU and search</file_title> document.	[]		1	March
teams_200	0		user	End presentation.	TEAMS	stop_presenting	End presentation.	[]		1	March
teams_204	0		user	First slide.	TEAMS	goto_slide	<slide_number>First</slide_number> slide.	[]		1	March
teams_206	0		user	Upload PowerPoint.	MYSTUFF	transform_my_stuff	<transform_action>Upload</transform_action> <data_type>PowerPoint</data_type>.	[]		1	March
teams_208	0		user	Go to the lion slide.	TEAMS	goto_slide	Go to the <slide_name>lion</slide_name> slide.	[]		1	March
teams_21	0		user	Good morning.	MOMENTS	morning_update	Good morning.	[]		1	March
teams_212	0		user	Present the deck I was recently working on.	TEAMS	start_presenting	Present the deck <file_filerecency>I was recently working on</file_filerecency>.	[]		1	March
teams_215	0		user	Show my calendars.	CALENDAR	navigate_calendar	Show my calendars.	[]		1	March
teams_216	0		user	Open file.	TEAMS	file_open	Open file.	[]		1	March
teams_218	0		user	Search for status report.	TEAMS	teamspace_search	Search for <teamspace_searchkeyword>status report</teamspace_searchkeyword>.	[]		1	March
teams_219	0		user	Find file science shiproom deck.	TEAMS	teamspace_search	Find file <teamspace_searchkeyword>science shiproom deck</teamspace_searchkeyword>.	[]		1	March
teams_22	0		user	Open the VSO deck.	TEAMS	file_open	Open the <file_title>VSO</file_title> <file_filetype>deck</file_filetype>.	[]		1	March
teams_221	0		user	Send the file cost science ship room.	TEAMS	file_share	Send the file <file_title>cost science ship room</file_title>.	[]		1	March
teams_223	0		user	Show PowerPoint.	TEAMS	file_navigate	Show <file_filetype>PowerPoint</file_filetype>.	[]		1	March
teams_224	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_225	0		user	Navigate to stock up.	TEAMS	teamspace_navigate	Navigate to <teamspace_unclearkeyword>stock up</teamspace_unclearkeyword>.	[]		1	March
teams_226	0		user	Go to settings.	ONDEVICE	open_setting	go to settings	[]		1	March
teams_229	0		user	Go to stock up.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>stock up</teamspace_unclearkeyword>.	[]		1	March
teams_230	0		user	Show my calendars.	CALENDAR	navigate_calendar	Show my calendars.	[]		1	March
teams_234	0		user	Find science she from.	TEAMS	teamspace_search	Find <teamspace_searchkeyword>science she from</teamspace_searchkeyword>.	[]		1	March
teams_236	0		user	Add Tom Nof to the call.	COMMUNICATION	add_to_call	Add <contact_name>Tom Nof</contact_name> to the call.	[]		1	March
teams_237	0		user	Send the file science shiproom.	TEAMS	file_share	Send the file <file_title>science shiproom</file_title>.	[]		1	March
teams_238	0		user	Go to last ride.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>last ride</teamspace_unclearkeyword>.	[]		1	March
teams_239	0		user	Show me the next slide.	TEAMS	next_slide	Show me the next slide.	[]		1	March
teams_240	0		user	Go to the slide with the lion.	TEAMS	goto_slide	Go to the slide with the lion.	[]		1	March
teams_241	0		user	Go to the next slide.	TEAMS	next_slide	Go to the next slide.	[]		1	March
teams_242	0		user	Resume core.	WEB	web_other	Resume core.	[]		1	March
teams_244	0		user	Go to next slide.	TEAMS	next_slide	Go to next slide.	[]		1	March
teams_247	0		user	Go to last slide.	TEAMS	previous_slide	Go to last slide.	[]		1	March
teams_248	0		user	Add Tom to the call.	COMMUNICATION	add_to_call	Add <contact_name>Tom</contact_name> to the call.	[]		1	March
teams_25	0		user	Share the deck I was recently working on.	TEAMS	file_share	Share the <file_filetype>deck</file_filetype> <file_filerecency>I was recently working on</file_filerecency>.	[]		1	March
teams_250	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_251	0		user	Show me the first slide.	TEAMS	goto_slide	Show me the <slide_number>first</slide_number> slide.	[]		1	March
teams_252	0		user	Start a chat with rodo.	TEAMS	teamsuser_openchat	Start a chat with <teamsuser_contactname>rodo</teamsuser_contactname>.	[]		1	March
teams_253	0		user	Who is tony's manager?	WEB	web_other	Who is tony's manager?	[]		1	March
teams_254	0		user	Open deck I was working on last week.	TEAMS	file_open	Open <file_filetype>deck</file_filetype> <file_filerecency>I was working on</file_filerecency> last week.	[]		1	March
teams_257	0		user	What's in my inbox?	EMAIL	search_email	What's in my <teamspace_unclearkeyword>inbox</teamspace_unclearkeyword>?	[]		1	March
teams_258	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_26	0		user	Show my slides.	TEAMS	start_presenting	Show my slides.	[]		1	March
teams_260	0		user	Share the file with Ling.	TEAMS	file_share	Share the file with <teamsuser_contactname>Ling</teamsuser_contactname>.	[]		1	March
teams_261	0		user	Go to last slide.	TEAMS	previous_slide	Go to last slide.	[]		1	March
teams_262	0		user	Share sons ship room deck with Ling.	TEAMS	file_share	Share <file_title>sons ship room</file_title> <file_filetype>deck</file_filetype> with <teamsuser_contactname>Ling</teamsuser_contactname>.	[]		1	March
teams_264	0		user	Add.	WEB	web_other	Add.	[]		1	March
teams_267	0		user	Share the science shiproom deck.	TEAMS	file_share	Share the <file_title>science shiproom</file_title> <file_filetype>deck</file_filetype>.	[]		1	March
teams_270	0		user	Share PowerPoint.	TEAMS	file_share	Share <file_filetype>PowerPoint</file_filetype>.	[]		1	March
teams_271	0		user	Share the deck.	TEAMS	file_share	Share the <file_filetype>deck</file_filetype>.	[]		1	March
teams_272	0		user	My calendar please.	ONDEVICE	open_application	My <app_name>calendar</app_name> please.	[]		1	March
teams_273	0		user	Open calendar for next week.	CALENDAR	navigate_calendar	Open calendar for <start_date>next week</start_date>.	[]		1	March
teams_275	0		user	Free a PowerPoint.	WEB	web_other	Free a PowerPoint.	[]		1	March
teams_276	0		user	Share the deck.	TEAMS	file_share	Share the <file_filetype>deck</file_filetype>.	[]		1	March
teams_278	0		user	Open calendar of next week.	CALENDAR	navigate_calendar	Open calendar of <start_date>next week</start_date>.	[]		1	March
teams_280	0		user	Open document I was working on yesterday.	TEAMS	file_open	Open document <file_filerecency>I was working on</file_filerecency> yesterday.	[]		1	March
teams_282	0		user	Show me my recent files.	TEAMS	file_navigate	Show me my <file_filerecency>recent</file_filerecency> files.	[]		1	March
teams_283	0		user	Open calendar.	ONDEVICE	open_application	Open <app_name>calendar</app_name>.	[]		1	March
teams_284	0		user	Open the deck I was working on.	TEAMS	file_open	Open the <file_filetype>deck</file_filetype> <file_filerecency>I was working on</file_filerecency>.	[]		1	March
teams_285	0		user	Read messages.	COMMUNICATION	query_message	Read messages.	[]		1	March
teams_286	0		user	Read messages.	COMMUNICATION	query_message	Read messages.	[]		1	March
teams_287	0		user	Open ever a small generation guidolin docs.	TEAMS	file_open	Open <file_title>ever a small generation guidolin</file_title> docs.	[]		1	March
teams_288	0		user	Open Cortana in teams measurement document.	TEAMS	file_open	Open <file_title>Cortana in teams measurement</file_title> document.	[]		1	March
teams_289	0		user	Open chat with Gilad Halperin.	TEAMS	teamsuser_openchat	Open chat with <teamsuser_contactname>Gilad Halperin</teamsuser_contactname>.	[]		1	March
teams_29	0		user	Go to my cat.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>my cat</teamspace_unclearkeyword>.	[]		1	March
teams_290	0		user	Open Cortana core signs document.	TEAMS	file_open	Open <file_title>Cortana core signs</file_title> document.	[]		1	March
teams_291	0		user	Open proactive assistance Facebook.	TEAMS	teamspace_navigate	Open <teamspace_unclearkeyword>proactive assistance Facebook</teamspace_unclearkeyword>.	[]		1	March
teams_293	0		user	Open candle with Gilad Halperin.	WEB	web_other	Open candle with Gilad Halperin.	[]		1	March
teams_294	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_296	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_297	0		user	Add Tom to the call.	COMMUNICATION	add_to_call	Add <contact_name>Tom</contact_name> to the call.	[]		1	March
teams_299	0		user	Go to my chat with Amy King.	TEAMS	teamsuser_openchat	Go to my chat with <teamsuser_contactname>Amy King</teamsuser_contactname>.	[]		1	March
teams_30	0		user	Go to next slide.	TEAMS	next_slide	Go to next slide.	[]		1	March
teams_300	0		user	Open most recent picture.	TEAMS	file_open	Open <file_filerecency>most recent</file_filerecency> <file_filetype>picture</file_filetype>.	[]		1	March
teams_304	0		user	End presentation.	TEAMS	stop_presenting	End presentation.	[]		1	March
teams_307	0		user	Open Cortana core science document.	TEAMS	file_open	Open <file_title>Cortana core science</file_title> document.	[]		1	March
teams_308	0		user	Go to my chat with me.	TEAMS	teamsuser_openchat	Go to my chat with <teamsuser_contactname>me</teamsuser_contactname>.	[]		1	March
teams_309	0		user	Any message from hung?	COMMUNICATION	query_message	Any message from <from_contact_name>hung</from_contact_name>?	[]		1	March
teams_311	0		user	Add Tom to crawl.	TEAMS	teamspace_addtoteam	Add <teamsuser_contactname>Tom</teamsuser_contactname> to <teamspace_unclearkeyword>crawl</teamspace_unclearkeyword>.	[]		1	March
teams_314	0		user	Go to my chat with me.	TEAMS	teamsuser_openchat	Go to my chat with <teamsuser_contactname>me</teamsuser_contactname>.	[]		1	March
teams_315	0		user	Show me my latest messages.	COMMUNICATION	query_message	Show me my <order_ref>latest</order_ref> messages.	[]		1	March
teams_32	0		user	Remind me to attend a meeting.	REMINDER	create_single_reminder	Remind me to <reminder_text>attend a meeting</reminder_text>.	[]		1	March
teams_320	0		user	Go to my chat with me.	TEAMS	teamsuser_openchat	Go to my chat with <teamsuser_contactname>me</teamsuser_contactname>.	[]		1	March
teams_322	0		user	go to intelligent communication team	TEAMS	teamspace_navigate	go to <teamspace_team>intelligent communication</teamspace_team> team	[]		1	March
teams_323	0		user	Go to the next slide.	TEAMS	next_slide	Go to the next slide.	[]		1	March
teams_325	0		user	Open Cortana excel.	TEAMS	file_open	Open <file_title>Cortana</file_title> <file_filetype>excel</file_filetype>.	[]		1	March
teams_326	0		user	Go to download.	TEAMS	file_navigate	Go to <file_filetype>download</file_filetype>.	[]		1	March
teams_327	0		user	Add a stop.	WEB	web_other	Add a stop.	[]		1	March
teams_329	0		user	Share the file.	TEAMS	file_share	Share the file.	[]		1	March
teams_330	0		user	Join a presentation meeting.	CALENDAR	connect_to_meeting	Join a <title>presentation</title> meeting.	[]		1	March
teams_331	0		user	Show me my files.	TEAMS	file_navigate	Show me my files.	[]		1	March
teams_332	0		user	Open Cortana dog.	ONDEVICE	open_application	Open <app_name>Cortana</app_name> dog.	[]		1	March
teams_333	0		user	Go to my chart call 3 musketeers.	TEAMS	file_open	Go to my <file_filetype>chart</file_filetype> call <file_title>3 musketeers</file_title>.	[]		1	March
teams_334	0		user	Go to my chat with Brian.	TEAMS	teamsuser_openchat	Go to my chat with <teamsuser_contactname>Brian</teamsuser_contactname>.	[]		1	March
teams_335	0		user	Add ASAF's to the call.	COMMUNICATION	add_to_call	Add <contact_name>ASAF</contact_name>'s to the call.	[]		1	March
teams_336	0		user	Go to last slide.	TEAMS	previous_slide	Go to last slide.	[]		1	March
teams_338	0		user	Brew Cortana document.	MYSTUFF	find_my_stuff	<keyword>Brew Cortana</keyword> document.	[]		1	March
teams_339	0		user	Pull up my chat with Brian.	TEAMS	teamsuser_openchat	Pull up my chat with <teamsuser_contactname>Brian</teamsuser_contactname>.	[]		1	March
teams_343	0		user	Next slide.	TEAMS	next_slide	Next slide.	[]		1	March
teams_344	0		user	Go to my chat with me King.	TEAMS	teamsuser_openchat	Go to my chat with <teamsuser_contactname>me King</teamsuser_contactname>.	[]		1	March
teams_345	0		user	Do I have at 4 PM meeting?	CALENDAR	find_calendar_entry	Do I have at <start_time>4 PM</start_time> meeting?	[]		1	March
teams_346	0		user	Open the XL document I was working on last.	TEAMS	file_open	Open the <file_title>XL</file_title> document <file_filerecency>I was working on last</file_filerecency>.	[]		1	March
teams_347	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_348	0		user	Add ASAF to the call.	COMMUNICATION	add_to_call	Add <contact_name>ASAF</contact_name> to the call.	[]		1	March
teams_351	0		user	Go to teams.	TEAMS	teamspace_navigate	Go to teams.	[]		1	March
teams_352	0		user	Add Tom Nof to the call.	COMMUNICATION	add_to_call	Add <contact_name>Tom Nof</contact_name> to the call.	[]		1	March
teams_354	0		user	Go to team.	TEAMS	teamspace_navigate	Go to team.	[]		1	March
teams_355	0		user	Show me my activity.	TEAMS	teamsuser_showactivity	Show me my activity.	[]		1	March
teams_357	0		user	Add Tom to the call.	COMMUNICATION	add_to_call	Add <contact_name>Tom</contact_name> to the call.	[]		1	March
teams_358	0		user	Add Matthew to the meeting.	CALENDAR	add_attendee	Add <contact_name>Matthew</contact_name> to the meeting.	[]		1	March
teams_359	0		user	Go to SHAYGURMEN activity.	TEAMS	teamsuser_showactivity	Go to <teamsuser_contactname>SHAYGURMEN</teamsuser_contactname> activity.	[]		1	March
teams_36	0		user	Open caught by conference is play Monday.	WEB	web_other	Open caught by conference is play Monday.	[]		1	March
teams_361	0		user	Go to intelligent communications team.	TEAMS	teamspace_navigate	Go to <teamspace_team>intelligent communications</teamspace_team> team.	[]		1	March
teams_363	0		user	Add CJ to the meeting.	CALENDAR	add_attendee	Add <contact_name>CJ</contact_name> to the meeting.	[]		1	March
teams_370	0		user	Find science shiproom deck.	TEAMS	teamspace_search	Find <teamspace_searchkeyword>science shiproom deck</teamspace_searchkeyword>.	[]		1	March
teams_373	0		user	Stop presentation.	TEAMS	stop_presenting	Stop presentation.	[]		1	March
teams_376	0		user	Go to intelligent communications team.	TEAMS	teamspace_navigate	Go to <teamspace_team>intelligent communications</teamspace_team> team.	[]		1	March
teams_378	0		user	Go to team intelligent.	TEAMS	teamspace_navigate	Go to team <teamspace_team>intelligent</teamspace_team>.	[]		1	March
teams_381	0		user	Change my status.	TEAMS	teamsuser_setstatus	Change my status.	[]		1	March
teams_383	0		user	Open the file.	TEAMS	file_open	Open the file.	[]		1	March
teams_388	0		user	Download this file.	TEAMS	file_download	Download <file_title>this</file_title> file.	[]		1	March
teams_389	0		user	Call it amma barkay.	WEB	web_other	Call it amma barkay.	[]		1	March
teams_390	0		user	Show my latest documents.	TEAMS	file_navigate	Show my <file_filerecency>latest</file_filerecency> documents.	[]		1	March
teams_391	0		user	go to the dinner channel	TEAMS	teamspace_navigate	go to the <teamspace_channel>dinner</teamspace_channel> channel	[]		1	March
teams_393	0		user	Change my status.	TEAMS	teamsuser_setstatus	Change my status.	[]		1	March
teams_4	0		user	Share the deck I was recently working on.	TEAMS	file_share	Share the <file_filetype>deck</file_filetype> <file_filerecency>I was recently working on</file_filerecency>.	[]		1	March
teams_404	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_410	0		user	Find files I added.	TEAMS	file_navigate	Find files <file_filerecency>I added</file_filerecency>.	[]		1	March
teams_417	0		user	Share this document with Andy.	TEAMS	file_share	Share <file_title>this</file_title> document with <teamsuser_contactname>Andy</teamsuser_contactname>.	[]		1	March
teams_419	0		user	Find far I modified recently tru-fit converter.	WEB	web_other	Find far I modified recently tru-fit converter.	[]		1	March
teams_424	0		user	Show me Liz activities.	TEAMS	teamsuser_showactivity	Show me <teamsuser_contactname>Liz</teamsuser_contactname> activities.	[]		1	March
teams_425	0		user	Open a OneNote.	TEAMS	file_open	Open a <file_filetype>OneNote</file_filetype>.	[]		1	March
teams_428	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	March
teams_429	0		user	Show me my activity.	TEAMS	teamsuser_showactivity	Show me my activity.	[]		1	March
teams_433	0		user	What can I do?	TEAMS	teamspace_help	What can I do?	[]		1	March
teams_434	0		user	Go to my calendar.	ONDEVICE	open_application	Go to my <app_name>calendar</app_name>.	[]		1	March
teams_435	0		user	Can you show me my calendar?	CALENDAR	navigate_calendar	Can you show me my calendar?	[]		1	March
teams_436	0		user	Go to panel.	TEAMS	teamspace_navigate	Go to <teamspace_unclearkeyword>panel</teamspace_unclearkeyword>.	[]		1	March
teams_437	0		user	Show calendar.	CALENDAR	navigate_calendar	Show calendar.	[]		1	March
teams_438	0		user	Can you pull up my calendar?	CALENDAR	navigate_calendar	Can you pull up my calendar?	[]		1	March
teams_440	0		user	Share this file with my next meeting.	TEAMS	file_share	Share <file_title>this</file_title> file with my <teammeeting_starttime>next</teammeeting_starttime> <file_sharetarget>meeting</file_sharetarget>.	[]		1	March
teams_442	0		user	Go to general channel.	TEAMS	teamspace_navigate	Go to <teamspace_channel>general</teamspace_channel> channel.	[]		1	March
teams_443	0		user	Go to general channel.	TEAMS	teamspace_navigate	Go to <teamspace_channel>general</teamspace_channel> channel.	[]		1	March
teams_448	0		user	Find Microsoft Edge team.	TEAMS	teamspace_search	Find <teamspace_searchkeyword>Microsoft Edge team</teamspace_searchkeyword>.	[]		1	March
teams_45	0		user	Open the file size ship room.	TEAMS	file_open	Open the file <file_title>size ship room</file_title>.	[]		1	March
teams_450	0		user	Share this file with Malik Pradhan.	TEAMS	file_share	Share <file_title>this</file_title> file with <teamsuser_contactname>Malik Pradhan</teamsuser_contactname>.	[]		1	March
teams_451	0		user	Who's your father?	OTHERSKILL	otherskill_default	Who's your father?	[]		1	March
teams_453	0		user	Show me my recent files.	TEAMS	file_navigate	Show me my <file_filerecency>recent</file_filerecency> files.	[]		1	March
teams_454	0		user	Show me my activity.	TEAMS	teamsuser_showactivity	Show me my activity.	[]		1	March
teams_459	0		user	Open the window was working on.	WEB	web_other	Open the window was working on.	[]		1	March
teams_461	0		user	What can I do?	TEAMS	teamspace_help	What can I do?	[]		1	March
teams_462	0		user	What can you do?	TEAMS	teamspace_help	What can you do?	[]		1	March
teams_463	0		user	Go to my OneDrive.	ONDEVICE	open_application	Go to my <app_name>OneDrive</app_name>.	[]		1	March
teams_465	0		user	Add 951-536-0674 to the meeting.	CALENDAR	add_attendee	Add 951-536-0674 to the meeting.	[]		1	March
teams_467	0		user	Go to my downloads.	TEAMS	file_navigate	Go to my <file_filetype>downloads</file_filetype>.	[]		1	March
teams_468	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_47	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_470	0		user	Tell me about hasmik team.	WEB	web_other	Tell me about hasmik team.	[]		1	March
teams_472	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_474	0		user	remove mohit from one team	TEAMS	teamspace_removemember	remove <teamsuser_contactname>mohit</teamsuser_contactname> from <teamspace_team>one</teamspace_team> team	[]		1	March
teams_476	0		user	Present the deck.	TEAMS	start_presenting	Present the deck.	[]		1	March
teams_477	0		user	Go to slide 4.	TEAMS	goto_slide	Go to slide <slide_number>4</slide_number>.	[]		1	March
teams_478	0		user	add mohit to intelligent one team	TEAMS	teamspace_addtoteam	add <teamsuser_contactname>mohit</teamsuser_contactname> to <teamspace_team>intelligent one</teamspace_team> team	[]		1	March
teams_479	0		user	add mohit goyal to intelligent one team	TEAMS	teamspace_addtoteam	add <teamsuser_contactname>mohit goyal</teamsuser_contactname> to <teamspace_team>intelligent one</teamspace_team> team	[]		1	March
teams_48	0		user	Open Cortana in teams file.	TEAMS	file_open	Open <file_title>Cortana in teams</file_title> file.	[]		1	March
teams_480	0		user	Add 209-404-3793 to the meeting.	CALENDAR	add_attendee	Add 209-404-3793 to the meeting.	[]		1	March
teams_481	0		user	Search for query.	TEAMS	teamspace_search	Search for <teamspace_searchkeyword>query</teamspace_searchkeyword>.	[]		1	March
teams_483	0		user	Side document.	WEB	web_other	Side document.	[]		1	March
teams_484	0		user	Unfollow this channel.	TEAMS	teamspace_unfollow	Unfollow <teamspace_channel>this</teamspace_channel> channel.	[]		1	March
teams_485	0		user	go to intelligent communication team	TEAMS	teamspace_navigate	go to <teamspace_team>intelligent communication</teamspace_team> team	[]		1	March
teams_487	0		user	Share this file.	TEAMS	file_share	Share <file_title>this</file_title> file.	[]		1	March
