ConversationId	MessageId	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MessageTimestamp	Dataset	SampleType	ConversationContext	AppFlavor	RuleTreeNBestList	SelectionIgnore	MetaData	GuidelineVersion	Frequency
bf728ceb-0e3a-4cc2-afc1-8c8bf56077cd	0	user	Sorry I'm not available to help this one.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Sorry I'm not available to help this one.	6/16/2020 10:54:20 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
bf780c54-87a7-4528-968e-d10584db82b6	0	user	Set volume to forge.	{EarconCancel}	DEVICECONTROL	set_volume	Set volume to forge.	6/9/2020 9:23:19 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
bf854158-bcc5-4e06-b8e9-63ec15740ff3	0	user	Open Data_Walking Deck PowerPoint.	I couldn't find that file.	FILES	file_open	Open <file_keyword>Data_Walking</file_keyword> <file_type>Deck PowerPoint</file_type>.	6/23/2020 6:12:44 AM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start open <#FILE_TITLE> Data_Walking Deck </#FILE_TITLE> powerpoint !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open <#FILE_TITLE> Data_Walking Deck </#FILE_TITLE> power point !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open <#FILE_TITLE> Data_Walking Deck </#FILE_TITLE> powerpoints !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open <#FILE_TITLE> Data_Walking Deck </#FILE_TITLE> <#TEAMMEETING_TITLE> Power </#TEAMMEETING_TITLE> point !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open <#FILE_TITLE> Data_Walking Deck </#FILE_TITLE> power points !sent_end </#cortana_teams_clm>		[]	1.13	1
bf880207-2342-49a1-8d98-5bd8db29c3f1	0	user	Go to the happy chart.		INMEETING	goto_slide	Go to the <slide_name>happy</slide_name> <slide_content_type>chart</slide_content_type>.	6/4/2020 8:46:22 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
bf8821cb-7841-4c0a-b040-d469117989a7	0	user	Tell Jimmy Choo that we have meeting at 2:00 PM.	Send it, or change it?	COMMUNICATION	send_text	Tell <contact_name>Jimmy Choo</contact_name> that <message>we have meeting at 2:00 PM</message>.	6/2/2020 8:07:22 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
bf99d555-cec2-4560-ad49-8f3a72895a3e	0	user	Cancel my coding meeting.	Sorry, I didn't find any events about coding for today.	CALENDAR	delete_calendar_entry	Cancel my <title>coding</title> meeting.	6/4/2020 12:15:53 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
bfc05279-934d-4020-9ffc-7b7383bc782d	0	user	Decline my meeting with Ana Carolina de Souza Mendes.		CALENDAR	delete_calendar_entry	Decline my meeting with <contact_name>Ana Carolina de Souza Mendes</contact_name>.	6/10/2020 8:09:25 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
bfc156ef-cbe1-4b7f-a7c2-d62f56a387d6	0	user	Chats with Mehar about domain.	Sorry, I don't know the answer to this one.	COMMUNICATION	search_messages	<search_query>Chats with Mehar about domain</search_query>.	6/17/2020 8:10:33 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
bfcbc504-9094-4742-bd75-5b172c809fcf	0	user	Join my meeting with my Maya.	Alright, Which Maya would you like?	CALENDAR	connect_to_meeting	Join my meeting with my <contact_name>Maya</contact_name>.	6/22/2020 10:41:54 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start join my meeting with my maya !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start join my meeting with my <#TEAMSUSER_CONTACTNAME> Maya </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start join my meeting with my mya !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start join my meeting with mike maya !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start join my meeting with my maya !sent_end </#baseModel>		[]	1.13	1
bfcd3f8c-ab0a-4374-853a-e9da552b479d	0	user	Cast from Malik.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Cast from Malik.	6/22/2020 2:06:52 AM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start cast from <#TEAMSUSER_CONTACTNAME> Malik </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start cats from <#TEAMSUSER_CONTACTNAME> Malik </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start cass from <#TEAMSUSER_CONTACTNAME> Malik </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start katz from <#TEAMSUSER_CONTACTNAME> Malik </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start cat's from <#TEAMSUSER_CONTACTNAME> Malik </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>		[]	1.13	1
bfd8d8e8-1858-4e61-a0b4-f4a1809dc72a	0	user	Tell Gemechu that how are you.	Which one do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Gemechu</contact_name> that <message>how are you</message>.	6/23/2020 7:50:06 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Gemechu </#TEAMSUSER_CONTACTNAME> that how are you !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Gemechu </#TEAMSUSER_CONTACTNAME> that /how\+are\+you/how+are+you/ !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Gemechu </#TEAMSUSER_CONTACTNAME> that how /are\+you/are+you/ !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Gemechu </#TEAMSUSER_CONTACTNAME> that /how\+are/how+are/ you !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Gemechu </#TEAMSUSER_CONTACTNAME> that power you !sent_end </#cortana_teams_clm>		[]	1.13	1
bff726bc-5874-4393-b993-01c862eee3c8	0	user	Open chat with Sampath Kumar.	. 	TEAMSACTION	teamsuser_openchat	Open chat with <contact_name>Sampath Kumar</contact_name>.	6/22/2020 6:01:32 AM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start open chat with <#TEAMSUSER_CONTACTNAME> Sampath Kumar </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open chat with <#TEAMSUSER_CONTACTNAME> Sampath Kumar </#TEAMSUSER_CONTACTNAME> in !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open chat with <#TEAMSUSER_CONTACTNAME> Sampath Kumar </#TEAMSUSER_CONTACTNAME> and !sent_end </#cortana_teams_clm>		[]	1.13	1
c0078048-e313-4ec9-8671-504d5679e7c6	0	user	Tell everyone on my current meeting that I will be late by 10 minutes.	Alright, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Tell everyone on my <time>current</time> meeting that <message>I will be late by 10 minutes</message>.	6/4/2020 5:18:06 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
c0396a63-fe5d-402e-bb85-55f51442ed3b	0	user	Tell Maya that the training will begin tomorrow.	Which Maya do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Maya</contact_name> that <message>the training will begin tomorrow</message>.	6/2/2020 6:08:40 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c04011d2-4d22-48db-8be3-ad4b743ed408	0	user	Messages from Hao.	I'll look up '%SearchString%'.	COMMUNICATION	search_messages	<search_query>Messages from Hao</search_query>.	6/9/2020 8:00:08 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
c058c50d-7622-4762-abe3-2cd360659691	0	user	Search Daniel.	I'll look up '%SearchString%'.	PEOPLE	search_people_by_name	Search <contact_name>Daniel</contact_name>.	6/9/2020 10:04:43 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c05a3d50-c226-44c8-9dd0-dbeea4705608	0	user	Search People Bella.	I'll look up '%SearchString%'.	TEAMSACTION	teamspace_search	Search <teamspace_keyword>People Bella</teamspace_keyword>.	6/11/2020 3:26:56 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c0678458-3b36-4219-98c7-1360c98b1cbf	0	user	Jim issue.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Jim issue.	6/8/2020 1:49:55 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c077e79b-6507-4d27-94d6-cd45f002bc5e	0	user	Tell Maya that I just finished my dental check.	Which Maya do you wanna message?	COMMUNICATION	send_text	Tell <contact_name>Maya</contact_name> that <message>I just finished my dental check</message>.	6/24/2020 6:19:46 PM	TeamsVoiceSkill	Speech		ios	<#baseModel> !sent_start tell maya that i just finished my dental check !sent_end </#baseModel>,<#baseModel> !sent_start tell mya that i just finished my dental check !sent_end </#baseModel>,<#baseModel> !sent_start tell maya that i just finish my dental check !sent_end </#baseModel>,<#baseModel> !sent_start tell maya that i just to finish my dental check !sent_end </#baseModel>,<#baseModel> !sent_start tell maya that i just have finished my dental check !sent_end </#baseModel>		[]	1.13	1
c09455da-4ad0-4149-99ac-99aafa199568	0	user	Go to Cortana in teams team.	I'm sorry, but I can't help with that.	TEAMSACTION	teamspace_navigate	Go to <teamspace_team>Cortana in teams</teamspace_team> team.	6/18/2020 11:54:27 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c0c08254-a313-4d57-b7a5-a98424630cf9	0	user	Join my multiple attachment deck.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Join my multiple attachment deck.	6/24/2020 4:57:41 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start join my multiple attachment deck !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start join my multiple attachment deck !sent_end </#baseModel>,<#baseModel> !sent_start join mine multiple attachment deck !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start join my multiple attatchment deck !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start join my multiple attachement deck !sent_end </#cortana_teams_clm>		[]	1.13	1
c0c1449b-1602-4674-b6cf-297f671c7c91	0	user	Tell Gigi Joseph that got it can you upload it again.	Actually, I can't access your contacts right now.	COMMUNICATION	send_text	Tell <contact_name>Gigi Joseph</contact_name> that <message>got it can you upload it again</message>.	6/11/2020 9:29:31 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c0c532f6-27c1-43d8-8250-b383964f50d9	0	user	Move to previous slide.	This is the first slide.	INMEETING	previous_slide	Move to previous slide.	6/29/2020 6:11:59 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start move to previous slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move to previous slides !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move to previous life !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start move to previous land !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start moved to previous slide !sent_end </#cortana_teams_clm>		[]	1.13	1
c0cc4ae4-cdf1-4539-b977-97c05faeb9bb	0	user	Message Gowtham I hate you.	Send it, or change it?	COMMUNICATION	send_text	Message <contact_name>Gowtham</contact_name> <message>I hate you</message>.	6/7/2020 4:55:22 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c0d9c002-0205-4478-b49f-1098ad564d46	0	user	Find Emma.	I'll look up '%SearchString%'.	PEOPLE	search_people_by_name	Find <contact_name>Emma</contact_name>.	6/1/2020 5:51:46 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c0e100e6-5902-44b5-8b99-c7008ac76d50	0	user	Hey Cortana tell my next meeting I'm running a minute late.		COMMUNICATION	send_text_meeting	Hey Cortana tell my <order_ref>next</order_ref> meeting <message>I'm running a minute late</message>.	6/24/2020 2:41:52 PM	TeamsVoiceSkill	Speech		ios	<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start tell my next meeting i'm running a minute late !sent_end </#baseModel>,<#prefix> !sent_start cortana !sent_end </#prefix> <#baseModel> !sent_start tell my next meeting i'm running a minute late !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start tell my next meeting i'm running a bit late !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start tell my next meeting i'm running i'm running late !sent_end </#baseModel>,<#prefix> !sent_start hey cortana !sent_end </#prefix> <#baseModel> !sent_start tell my next meeting i'm running a minute later !sent_end </#baseModel>		[]	1.13	1
c0efb9ef-8331-4538-b63c-6351d9b943af	0	user	These are.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	These are.	6/12/2020 8:20:00 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c0f5d4c7-f547-40cc-84af-dc3fec52c266	0	user	Cancel management digger.		NOTSURE	ambiguous	Cancel management digger.	6/30/2020 8:47:57 AM	TeamsVoiceSkill	Speech		android-phone	<#baseModel> !sent_start cancel management digger !sent_end </#baseModel>,<#baseModel> !sent_start cancel management tigger !sent_end </#baseModel>,<#baseModel> !sent_start johnson management digger !sent_end </#baseModel>,<#baseModel> !sent_start johnson management tigger !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start <#TEAMSUSER_CONTACTNAME> Incident-Management </#TEAMSUSER_CONTACTNAME> the gap !sent_end </#cortana_teams_clm>		[]	1.13	1
c0faad73-ca3b-4681-93b0-f970a39e799d	0	user	Open the results deck.	. 	FILES	file_open	Open the <file_keyword>results</file_keyword> <file_type>deck</file_type>.	6/8/2020 8:55:56 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c10aa2cf-316f-4513-a6a7-e21e96629044	0	user	How many meetings this weekend?	I found 2 events this weekend.	CALENDAR	find_calendar_entry	How many meetings <start_date>this weekend</start_date>?	6/29/2020 9:08:30 AM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start how many meetings this weekend !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start how many meetings this weekend !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start how many meetings do this weekend !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start how many meetings do this weekend !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start how many meetings /this\+weekend/this+weekend/ !sent_end </#cortana_teams_clm>		[]	1.13	1
c13f749d-323e-4bc8-ab83-8d3b92f0e9ef	0	user	Send a message to August.	What's your message?	COMMUNICATION	send_text	Send a message to <contact_name>August</contact_name>.	6/24/2020 5:53:00 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start send a message to <#TEAMSUSER_CONTACTNAME> August </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start send message to <#TEAMSUSER_CONTACTNAME> August </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /send\+a/send+a/ message to <#TEAMSUSER_CONTACTNAME> August </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start send a message to august !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start /send\+a\+message/send+a+message/ to <#TEAMSUSER_CONTACTNAME> August </#TEAMSUSER_CONTACTNAME> !sent_end </#cortana_teams_clm>		[]	1.13	2
c157bda2-d711-42e1-9885-c5841acbcb77	0	user	What do you think about Apple?	Their new headquarters looks kind of like a Halo. I'm into it.	NOTSURE	other_domain	What do you think about Apple?	6/9/2020 8:26:29 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
c17500cd-12e8-452e-8a17-58788bd7d40d	0	user	Who is the board?	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Who is the board?	6/22/2020 3:14:48 PM	TeamsVoiceSkill	Speech		ios	<#baseModel> !sent_start who is the board !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start /who\+is\+the/who+is+the/ board !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /who\+is/who+is/ the board !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /who\+is/who+is/ board !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start who is the board !sent_end </#cortana_teams_clm>		[]	1.13	1
c175bc6b-92bf-410e-a3b4-5aae46ff8833	0	user	Transfer the call to class 8618036395616.	Alright, Transfer the call to 8618036395616, is that right?	COMMUNICATION	transfer	Transfer the call to <contact_name>class</contact_name> <phone_number>8618036395616</phone_number>.	6/11/2020 8:56:45 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
c1892e38-e7ca-4009-bd86-40e65820f65f	0	user	Go to search dash intelligent team.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamspace_navigate	Go to <teamspace_team>search dash intelligent</teamspace_team> team.	6/30/2020 9:26:01 PM	TeamsVoiceSkill	Speech		android-phone	<#baseModel> !sent_start go to search dash intelligent team !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start go to search dash intelligent team !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start go to search dash intelligent theme !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start go to such dash intelligent team !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start /go\+to/go+to/ search dash intelligent team !sent_end </#cortana_teams_clm>		[]	1.13	1
c18e00b7-e087-41a0-9e94-2c273f7537ae	0	user	Now get a team.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Now get a team.	6/3/2020 7:03:54 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c19aefa9-467b-4469-b5e9-7f2d170fa315	0	user	Call Shwetambari Mokadam.	Calling Shwetambari Mokadam (Zen3 Infosolutions America Inc)	COMMUNICATION	make_call	Call <contact_name>Shwetambari Mokadam</contact_name>.	6/1/2020 10:14:08 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c1a61c86-222a-423d-86a3-326ba0811128	0	user	Open chat with Maya Robinson.	. 	TEAMSACTION	teamsuser_openchat	Open chat with <contact_name>Maya Robinson</contact_name>.	6/16/2020 10:09:42 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	2
c1a86676-37c7-4568-852f-f5a62487bdac	0	user	Share the sun also rises dark with Maya.	I'm sorry, but I can't help with that.	NOTSURE	notsure_other	Share the sun also rises dark with Maya.	6/15/2020 7:44:08 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	2
c1b86eac-acdc-48a2-9065-a2dcdf819bff	0	user	Moto keep it slide.	Sorry, I'm not able to help with this one.	NOTSURE	notsure_other	Moto keep it slide.	6/30/2020 5:42:15 PM	TeamsVoiceSkill	Speech		android-phone	<#baseModel> !sent_start moto keep it slide !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start move to keep it slide !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start motu keep it slide !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start moto keep it slide !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start moe to keep it slide !sent_end </#cortana_teams_clm>		[]	1.13	1
c1b990ef-b64c-480f-87d7-6bf609ca631e	0	user	Where is my next meeting with Fan?		CALENDAR	find_calendar_where	Where is my <start_time>next</start_time> meeting with <contact_name>Fan</contact_name>?	6/8/2020 5:54:06 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c1cb71e7-9274-436e-811e-be44a725d1c8	0	user	Added General mobile.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Added General mobile.	6/18/2020 3:02:34 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c1cebfe8-d69e-44fd-b909-f58fe33b62e4	0	user	Open release channel.	Alright, which channel?	TEAMSACTION	teamspace_navigate	Open <teamspace_channel>release</teamspace_channel> channel.	6/1/2020 10:39:27 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c1d0d374-876d-4688-be76-c446aed3ec08	0	user	Tell applause dead complete your work before time.	Who did you want to message?	NOTSURE	notsure_other	Tell applause dead complete your work before time.	6/11/2020 8:36:44 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c1d64648-1a90-4f4f-af8b-d1afe7af93ce	0	user	Tell Sha that thanks dear.	Send it, or change it?	COMMUNICATION	send_text	Tell <contact_name>Sha</contact_name> that <message>thanks dear</message>.	6/10/2020 10:59:06 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c1d8159e-4832-4522-bbd2-2eadb9e14cf2	0	user	When is my next meeting with the Nash?	Alright, Which the Nash would you like?	CALENDAR	find_calendar_when	When is my <start_time>next</start_time> meeting with <contact_name>the Nash</contact_name>?	6/24/2020 5:09:06 PM	TeamsVoiceSkill	Speech		ios	<#cortana_teams_clm> !sent_start when is my next meeting with the nash !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start when is my next meeting with the niche !sent_end </#cortana_teams_clm>,<#baseModel> !sent_start when is my next meeting with the nash !sent_end </#baseModel>,<#cortana_teams_clm> !sent_start when is my next meeting with the nech !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start when is my next meeting with the nish !sent_end </#cortana_teams_clm>		[]	1.13	1
c1de8c8b-b91d-4d69-a662-23ba5972ee98	0	user	Send a message to Chad Estes.	OK, What's your message?	COMMUNICATION	send_text	Send a message to <contact_name>Chad Estes</contact_name>.	6/17/2020 3:57:23 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c1e08a85-94ce-41d7-8743-e24b23cd7a2a	0	user	Jump to sunset slide.	Sorry, I didn't find a slide that matched your query	INMEETING	goto_slide	Jump to <slide_name>sunset</slide_name> slide.	6/18/2020 7:21:58 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c2120aa3-a190-4459-9203-27fa5826947a	0	user	Go to the home work tonight.	Sorry, I'm not able to help with this one.	TEAMSACTION	teamspace_navigate	Go to the <teamspace_keyword>home work tonight</teamspace_keyword>.	6/10/2020 7:51:50 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c2190c4f-65b0-4cab-afb9-0a218e933d04	0	user	Search for messages from Mehar and Mei about NL search.	I'll look up '%SearchString%'.	COMMUNICATION	search_messages	Search for <search_query>messages from Mehar and Mei about NL search</search_query>.	6/9/2020 4:40:40 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c229d9ae-dae1-472a-9e54-5a3bf2c6f052	0	user	Tell Sha Li that I am.	Send it, or change it?	COMMUNICATION	send_text	Tell <contact_name>Sha Li</contact_name> that <message>I am</message>.	6/29/2020 11:37:52 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Sha Li </#TEAMSUSER_CONTACTNAME> that i am !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Sha Li </#TEAMSUSER_CONTACTNAME> that i'm !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start ten <#TEAMSUSER_CONTACTNAME> Sha Li </#TEAMSUSER_CONTACTNAME> that i am !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start tell <#TEAMSUSER_CONTACTNAME> Sha Li </#TEAMSUSER_CONTACTNAME> that i m !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start ten <#TEAMSUSER_CONTACTNAME> Sha Li </#TEAMSUSER_CONTACTNAME> that i'm !sent_end </#cortana_teams_clm>		[]	1.13	1
c22cdfe5-960f-417e-8d4a-7b63d4709e5c	0	user	Volume up by 5.	I'm sorry, but I can't help with that.	DEVICECONTROL	volume_up	Volume up by <numerical_increment>5</numerical_increment>.	6/4/2020 1:03:36 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c24ff66c-fa5c-43e0-aa6e-d64e91bff6ee	0	user	Start the app tip cards toy.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Start the app tip cards toy.	6/3/2020 12:15:37 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c25352bb-bbe6-4211-96c3-ac00ea3d4c38	0	user	Open chat with a crime.	Sorry, I couldn't find anyone called a crime.	TEAMSACTION	teamsuser_openchat	Open chat with <contact_name>a crime</contact_name>.	6/25/2020 5:51:23 PM	TeamsVoiceSkill	Speech		android-phone	<#cortana_teams_clm> !sent_start open chat with a crime !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open chat with a cramp !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open chat with the crime !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open chat with a crumb !sent_end </#cortana_teams_clm>,<#cortana_teams_clm> !sent_start open chat with a gram !sent_end </#cortana_teams_clm>		[]	1.13	1
c2648285-253c-428d-94fe-14168d10860a	0	user	Go to breakdown chart.	Sorry, I didn't find a slide that matched your query	INMEETING	goto_slide	Go to <slide_name>breakdown</slide_name> <slide_content_type>chart</slide_content_type>.	6/2/2020 8:26:04 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c26a6d12-aba7-4ee8-9bf5-6bac6bc52b5e	0	user	Mr the fun.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Mr the fun.	6/9/2020 6:04:20 AM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c26e3931-f8fe-48db-a5da-561821bd2eab	0	user	Send Moe a message.	Alright, What's your message?	COMMUNICATION	send_text	Send <contact_name>Moe</contact_name> a message.	6/12/2020 8:13:24 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c26ec8d1-bb53-4e9e-9680-e39990d1fc7c	0	user	Separated out so I just.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Separated out so I just.	6/26/2020 1:14:13 PM	TeamsVoiceSkill	Speech		android-phone	<#baseModel> !sent_start separated out so i just !sent_end </#baseModel>,<#baseModel> !sent_start separated out so i just just !sent_end </#baseModel>,<#baseModel> !sent_start separating out so i just !sent_end </#baseModel>,<#baseModel> !sent_start separated out so i just wishes !sent_end </#baseModel>,<#baseModel> !sent_start separated out so i just wish it !sent_end </#baseModel>		[]	1.13	1
c27b0edb-859b-4ba8-b289-a97412f150c4	0	user	Jump to slide 9.	There's no slide %queriedSlideNumber%.	INMEETING	goto_slide	Jump to slide <slide_number>9</slide_number>.	6/17/2020 8:11:51 PM	TeamsVoiceSkill	Speech		ios			[]	1.13	1
c2880471-25ae-4bb1-836f-ea93709522a4	0	user	Said my next meeting with Shai for.		CALENDAR	find_calendar_entry	Said my <start_time>next</start_time> meeting with <contact_name>Shai</contact_name> for.	6/7/2020 1:15:12 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c2aaf70a-11dd-428f-8a2e-88006754c7da	0	user	Think Catch Up.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Think Catch Up.	6/3/2020 9:20:54 AM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
c2bbd452-7a56-42e9-8d06-dcfddb69bdaf	0	user	Jump to slide 26.	There's no slide %queriedSlideNumber%.	INMEETING	goto_slide	Jump to slide <slide_number>26</slide_number>.	6/15/2020 10:03:29 PM	TeamsVoiceSkill	Speech		android-phone			[]	1.13	1
