ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Frequency	CortanaResponse
177873994	0		user	harmony.jpg	FILES	file_search	<file_name> harmony </file_name> .<file_type> jpg </file_type>	[]		1	
177873995	0		user	visa.txt	FILES	file_search	<file_name> visa </file_name> .<file_type> txt </file_type>	[]		1	
177873996	0		user	notepad.txt	FILES	file_search	<file_name> notepad </file_name> .<file_type> txt </file_type>	[]		1	
177873997	0		user	harmony.jpg	FILES	file_search	<file_name> harmony </file_name> .<file_type> jpg </file_type>	[]		1	
177873998	0		user	friends.txt	FILES	file_search	<file_name> friends </file_name> .<file_type> txt </file_type>	[]		1	
177873999	0		user	daddy *.doc	FILES	file_search	<file_name> daddy * </file_name> .<file_type> doc </file_type>	[]		1	
177874000	0		user	rgb.txt	FILES	file_search	<file_name> rgb </file_name> .<file_type> txt </file_type>	[]		1	
177874001	0		user	ben .pptx	FILES	file_search	<file_name> ben </file_name> .<file_type> pptx </file_type>	[]		1	
177874002	0		user	info.xlsx	FILES	file_search	<file_name> info </file_name> .<file_type> xlsx </file_type>	[]		1	
177874003	0		user	twitch.txt	FILES	file_search	<file_name> twitch </file_name> .<file_type> txt </file_type>	[]		1	
177874004	0		user	scheduling.xlsx	FILES	file_search	<file_name> scheduling </file_name> .<file_type> xlsx </file_type>	[]		1	
177874005	0		user	dns.txt	FILES	file_search	<file_name> dns </file_name> .<file_type> txt </file_type>	[]		1	
177874006	0		user	bk.ppt	FILES	file_search	<file_name> bk </file_name> .<file_type> ppt </file_type>	[]		1	
177874007	0		user	curl.txt	FILES	file_search	<file_name> curl </file_name> .<file_type> txt </file_type>	[]		1	
177874008	0		user	list.txt	FILES	file_search	<file_name> list </file_name> .<file_type> txt </file_type>	[]		1	
177874009	0		user	jack.docs	FILES	file_search	<file_name> jack </file_name> .<file_type> docs </file_type>	[]		1	
177874010	0		user	facebook.txt	FILES	file_search	<file_name> facebook </file_name> .<file_type> txt </file_type>	[]		1	
177874011	0		user	d:\license\text\system.txt	FILES	file_search	<file_name> d:\license\text\system </file_name> .<file_type> txt </file_type>	[]		1	
177874012	0		user	2015_expenses.xlsx	FILES	file_search	<file_name> 2015_expenses </file_name> .<file_type> xlsx </file_type>	[]		1	
177874013	0		user	liz.txt	FILES	file_search	<file_name> liz </file_name> .<file_type> txt </file_type>	[]		1	
177874014	0		user	spaaace.jpg	FILES	file_search	<file_name> spaaace </file_name> .<file_type> jpg </file_type>	[]		1	
177874015	0		user	d:\license\text\system.txt	FILES	file_search	<file_name> d:\license\text\system </file_name> .<file_type> txt </file_type>	[]		1	
177874016	0		user	rgb.txt	FILES	file_search	<file_name> rgb </file_name> .<file_type> txt </file_type>	[]		1	
177874017	0		user	12.txt	FILES	file_search	<file_name> 12 </file_name> .<file_type> txt </file_type>	[]		1	
177874018	0		user	gameinfo.txt	FILES	file_search	<file_name> gameinfo </file_name> .<file_type> txt </file_type>	[]		1	
177874019	0		user	ed.txt	FILES	file_search	<file_name> ed </file_name> .<file_type> txt </file_type>	[]		1	
177874020	0		user	test.txt	FILES	file_search	<file_name> test </file_name> .<file_type> txt </file_type>	[]		1	
177874021	0		user	weather.txt	FILES	file_search	<file_name> weather </file_name> .<file_type> txt </file_type>	[]		1	
177874022	0		user	jadual.xls	FILES	file_search	<file_name> jadual </file_name> .<file_type> xls </file_type>	[]		1	
177874023	0		user	build.txt	FILES	file_search	<file_name> build </file_name> .<file_type> txt </file_type>	[]		1	
177874024	0		user	id.txt file	FILES	file_search	<file_name> id </file_name> .<file_type> txt </file_type>  file	[]		1	
177874025	0		user	log.txt	FILES	file_search	<file_name> log </file_name> .<file_type> txt </file_type>	[]		1	
177874026	0		user	example.txt	FILES	file_search	<file_name> example </file_name> .<file_type> txt </file_type>	[]		1	
177874027	0		user	weather.txt	FILES	file_search	<file_name> weather </file_name> .<file_type> txt </file_type>	[]		1	
177874028	0		user	\\back\scratch\vijayar\transfer.txt	FILES	file_search	<file_name> \\back\scratch\vijayar\transfer </file_name> .<file_type> txt </file_type>	[]		1	
177874029	0		user	DOC-20171116-WA0004(1).pdf	FILES	file_search	<file_name> DOC-20171116-WA0004(1) </file_name> .<file_type> pdf </file_type>	[]		1	
177874030	0		user	pass.txt	FILES	file_search	<file_name> pass </file_name> .<file_type> txt </file_type>	[]		1	
177874031	0		user	c:\babs\immersion\mihr\pwd.txt	FILES	file_search	<file_name> c:\babs\immersion\mihr\pwd </file_name> .<file_type> txt </file_type>	[]		1	
177874032	0		user	ben .ppt	FILES	file_search	<file_name> ben </file_name> .<file_type> ppt </file_type>	[]		1	
177874033	0		user	dokuwiki.txt mortgage amortization calculator excel extra payment	FILES	file_search	<file_name> dokuwiki </file_name> .<file_type> txt </file_type>  <file_keyword> mortgage amortization calculator </file_keyword> <file_type> excel </file_type> <file_keyword> extra payment </file_keyword>	[]		1	
